Latitude,Longitude,Year,Month,Day,displacement,count
-34.133,151.15,1990,10,31,-20.552412148577744,24
-34.133,151.15,1990,11,1,211.7926231009948,24
-34.133,151.15,1990,11,2,69.55809406532055,24
-34.133,151.15,1990,11,3,140.22351734997937,24
-34.133,151.15,1990,11,4,161.32959410822644,24
-34.133,151.15,1990,11,5,29.376044117613876,24
-34.133,151.15,1990,11,12,-22.102036659547604,24
-34.133,151.15,1990,11,13,-67.97983172971156,24
-34.133,151.15,1990,11,14,25.84722772610264,24
-34.133,151.15,1990,11,15,147.09659526311293,24
-34.133,151.15,1990,11,16,273.8094233449609,24
-34.133,151.15,1990,11,17,288.23015904047924,24
-34.133,151.15,1990,11,18,324.603378311325,24
-34.133,151.15,1990,11,19,231.20270424456575,24
-34.133,151.15,1990,11,20,24.803538117071042,24
-34.133,151.15,1990,11,21,35.148156772439314,24
-34.133,151.15,1990,11,22,73.04554471013283,24
-34.133,151.15,1990,11,23,160.20317300579612,24
-34.133,151.15,1990,11,24,-23.976223183082855,24
-34.133,151.15,1990,11,25,43.02037656738969,24
-34.133,151.15,1990,11,26,219.61393120769932,24
-34.133,151.15,1991,4,22,77.87260915190285,24
-34.133,151.15,1991,4,23,28.300534703429257,24
-34.133,151.15,1991,4,24,-95.89216481027016,24
-34.133,151.15,1991,4,25,16.59721036801053,24
-34.133,151.15,1991,4,26,-90.26960523966537,24
-34.133,151.15,1991,4,27,124.14178782545399,24
-34.133,151.15,1991,4,28,75.23792928520153,24
-34.133,151.15,1991,4,29,-2.590132139486365,24
-34.133,151.15,1991,4,30,-88.67225102096478,24
-34.133,151.15,1991,5,1,-104.23213574097477,24
-34.133,151.15,1991,5,2,41.7889501079533,24
-34.133,151.15,1991,5,3,158.27807479401562,24
-34.133,151.15,1991,5,4,-11.639684725111737,24
-34.133,151.15,1991,5,5,-84.0679252152684,24
-34.133,151.15,1991,5,6,-96.69402390013576,24
-34.133,151.15,1991,7,4,-193.60442247531438,24
-34.133,151.15,1991,7,5,-240.8441052060441,24
-34.133,151.15,1991,7,6,-155.73249038174407,24
-34.133,151.15,1991,7,7,17.80636296383959,24
-34.133,151.15,1991,7,8,-125.6595925312707,24
-34.133,151.15,1991,7,9,-32.98441002200895,24
-34.133,151.15,1991,7,10,-226.09244353693046,24
-34.133,151.15,1991,7,11,-60.76946388195312,24
-34.133,151.15,1991,7,12,-192.66573822328942,24
-34.133,151.15,1991,7,13,-122.15941396439733,24
-34.133,151.15,1991,7,14,-46.75602169239821,24
-34.133,151.15,1991,7,15,-76.69845834174252,24
-34.133,151.15,1991,7,16,-24.886269610470144,24
-34.133,151.15,1991,7,17,-43.22720530088657,24
-34.133,151.15,1991,7,18,-211.8276248866635,24
-34.133,151.15,1991,9,17,-514.4403358564776,24
-34.133,151.15,1991,9,18,-343.39297325440447,24
-34.133,151.15,1991,9,19,-326.94531597061444,24
-34.133,151.15,1991,9,20,-291.19258290026016,24
-34.133,151.15,1991,9,21,-230.91314401766977,24
-34.133,151.15,1991,9,22,15.664890077016326,24
-34.133,151.15,1991,9,23,111.72888183511475,24
-34.133,151.15,1991,9,24,-19.572362149853014,24
-34.133,151.15,1991,9,25,114.64039400665052,24
-34.133,151.15,1991,9,26,124.89591720758922,24
-34.133,151.15,1991,9,27,-102.63478152227455,24
-34.133,151.15,1991,9,28,-303.99369051347094,24
-34.133,151.15,1991,9,29,-162.17600092530645,24
-34.133,151.15,1991,9,30,48.80203516376156,24
-34.133,151.15,1991,10,1,74.01923074782684,24
-34.133,151.183,1990,4,19,-40.541613745940126,24
-34.133,151.183,1990,4,20,-157.21529330189261,24
-34.133,151.183,1990,4,21,-351.3924722699678,24
-34.133,151.183,1990,4,22,-102.38022308104732,24
-34.133,151.183,1990,4,23,-76.71436824431908,24
-34.133,151.183,1990,4,24,-290.8011992968736,24
-34.133,151.183,1990,4,25,-315.926117445994,24
-34.133,151.183,1990,4,26,-239.78450569443606,24
-34.133,151.183,1990,4,27,-163.5283426443259,24
-34.133,151.183,1990,4,28,-235.77521024510852,24
-34.133,151.183,1990,4,29,-188.30960689778954,24
-34.133,151.183,1990,4,30,-150.67314136235441,24
-34.133,151.183,1990,5,1,-207.29012067178942,24
-34.133,151.183,1990,5,2,-119.96384740881312,24
-34.133,151.183,1990,5,3,-89.43910832516173,24
-34.133,151.183,1990,8,23,-119.55973588336502,24
-34.133,151.183,1990,8,24,-108.41644011864612,24
-34.133,151.183,1990,8,25,48.639754157479004,24
-34.133,151.183,1990,8,26,253.73430827368395,24
-34.133,151.183,1990,8,27,118.77060471556075,24
-34.133,151.183,1990,8,28,-83.98837570238494,24
-34.133,151.183,1990,8,29,-193.00302815791525,24
-34.133,151.183,1990,8,30,-58.710722488528276,24
-34.133,151.183,1990,8,31,155.36656262247988,24
-34.133,151.183,1990,9,1,-4.149302592002777,24
-34.133,151.183,1990,9,2,-285.8404916734595,24
-34.133,151.183,1990,9,3,-192.35708611330148,24
-34.133,151.183,1990,9,4,8.705898689968262,24
-34.133,151.183,1990,9,5,-34.38448144875849,24
-34.133,151.183,1990,9,6,-30.91294070652251,24
-34.133,151.183,1990,10,22,415.4648319268435,24
-34.133,151.183,1990,10,23,538.4229230005903,24
-34.133,151.183,1990,10,24,459.28706758409857,24
-34.133,151.183,1990,10,25,309.6385239476832,24
-34.133,151.183,1990,10,26,-11.34376053718513,24
-34.133,151.183,1990,10,27,114.71676153901836,24
-34.133,151.183,1990,10,28,-67.81436874291478,24
-34.133,151.183,1990,10,29,-70.7290628949658,24
-34.133,151.183,1990,10,30,189.26420105239094,24
-34.133,151.183,1990,10,31,-36.21093826456352,24
-34.133,151.183,1990,11,1,236.0011308616975,24
-34.133,151.183,1990,11,2,75.00564470758205,24
-34.133,151.183,1990,11,3,149.26670597457422,24
-34.133,151.183,1990,11,4,160.97639427102357,24
-34.133,151.183,1990,11,5,22.08612675697122,24
-34.133,151.183,1990,11,12,-35.13861083089342,24
-34.133,151.183,1990,11,13,-91.96560085434113,24
-34.133,151.183,1990,11,14,11.626956803050053,24
-34.133,151.183,1990,11,15,162.89194654125757,24
-34.133,151.183,1990,11,16,307.3443159961234,24
-34.133,151.183,1990,11,17,344.2266521494232,24
-34.133,151.183,1990,11,18,384.57734706444256,24
-34.133,151.183,1990,11,19,290.64846423213703,24
-34.133,151.183,1990,11,20,23.266641528162396,24
-34.133,151.183,1990,11,21,16.749945432746607,24
-34.133,151.183,1990,11,22,85.84347034282823,24
-34.133,151.183,1990,11,23,170.315507083545,24
-34.133,151.183,1990,11,24,-22.73206880158495,24
-34.133,151.183,1990,11,25,35.507720570673385,24
-34.133,151.183,1990,11,26,264.7025951100593,24
-34.133,151.183,1991,4,22,118.24875991104513,24
-34.133,151.183,1991,4,23,11.00647060255933,24
-34.133,151.183,1991,4,24,-118.57968588464058,24
-34.133,151.183,1991,4,25,25.669036817243388,24
-34.133,151.183,1991,4,26,-86.76306271176124,24
-34.133,151.183,1991,4,27,176.1226215240394,24
-34.133,151.183,1991,4,28,96.92630847775537,24
-34.133,151.183,1991,4,29,-12.024704367467834,24
-34.133,151.183,1991,4,30,-102.41204288620041,24
-34.133,151.183,1991,5,1,-124.54271737038684,24
-34.133,151.183,1991,5,2,67.2352482891228,24
-34.133,151.183,1991,5,3,192.57027880782886,24
-34.133,151.183,1991,5,4,-12.635644626412969,24
-34.133,151.183,1991,5,5,-102.69842113258116,24
-34.133,151.183,1991,5,6,-119.95430146726704,24
-34.133,151.183,1991,7,5,-267.64592708674826,24
-34.133,151.183,1991,7,6,-184.91761566843755,24
-34.133,151.183,1991,7,7,22.862530002713953,24
-34.133,151.183,1991,7,8,-147.70753552205787,24
-34.133,151.183,1991,7,9,-36.79960465990089,24
-34.133,151.183,1991,7,10,-253.67066866337757,24
-34.133,151.183,1991,7,11,-40.72935059634523,24
-34.133,151.183,1991,7,12,-218.73888656598095,24
-34.133,151.183,1991,7,13,-140.1694236812187,24
-34.133,151.183,1991,7,14,-34.037645572586285,24
-34.133,151.183,1991,7,15,-71.2604536410274,24
-34.133,151.183,1991,7,16,-25.840863765071767,24
-34.133,151.183,1991,7,17,-43.46903582005242,24
-34.133,151.183,1991,7,18,-234.18103800692316,24
-34.133,151.183,1991,7,19,-144.7482936427922,24
-34.133,151.183,1991,9,17,-536.650559853547,24
-34.133,151.183,1991,9,18,-346.0053792574981,24
-34.133,151.183,1991,9,19,-340.34145394019384,24
-34.133,151.183,1991,9,20,-313.1705223197108,24
-34.133,151.183,1991,9,21,-236.45297209487566,24
-34.133,151.183,1991,9,22,15.992634070096198,24
-34.133,151.183,1991,9,23,137.9738571256343,24
-34.133,151.183,1991,9,24,-29.096029832263948,24
-34.133,151.183,1991,9,25,103.55119191069204,24
-34.133,151.183,1991,9,26,145.73788958306275,24
-34.133,151.183,1991,9,27,-123.39402240434907,24
-34.133,151.183,1991,9,28,-337.9486045926586,24
-34.133,151.183,1991,9,29,-149.28261587715104,24
-34.133,151.183,1991,9,30,57.32337898384072,24
-34.133,151.183,1991,10,1,62.02634618551198,24
-34.133,151.183,1992,1,14,312.9286918005442,24
-34.133,151.183,1992,1,15,25.646762953635886,24
-34.133,151.183,1992,1,16,379.39071882443955,24
-34.133,151.183,1992,1,17,143.5932347157242,24
-34.133,151.183,1992,1,18,22.45841847726608,24
-34.133,151.183,1992,1,19,-37.48054849018292,24
-34.133,151.183,1992,1,20,-32.32255807481827,24
-34.133,151.183,1992,1,21,-50.501212758952725,24
-34.133,151.183,1992,1,22,-80.07135768800245,24
-34.133,151.183,1992,1,23,238.92537095529426,24
-34.133,151.183,1992,1,24,109.97561057116248,24
-34.133,151.183,1992,1,25,55.07690074001087,24
-34.133,151.183,1992,1,26,142.94411069059475,24
-34.133,151.183,1992,1,27,-2.8128707755600035,24
-34.133,151.183,1992,1,28,433.99668644818,24
-34.133,151.183,1992,4,20,-82.16510086709594,24
-34.133,151.183,1992,4,21,143.10002773584628,24
-34.133,151.183,1992,4,22,232.12547859401386,24
-34.133,151.183,1992,4,23,134.43231281206147,24
-34.133,151.183,1992,4,24,65.01104390890058,24
-34.133,151.183,1992,4,25,9.355022715098023,24
-34.133,151.183,1992,4,26,87.63810735347971,24
-34.133,151.183,1992,4,27,-46.39645789416478,24
-34.133,151.183,1992,4,28,-179.6641658376122,24
-34.133,151.183,1992,4,29,-190.83609942696924,24
-34.133,151.183,1992,4,30,121.77439432204112,24
-34.133,151.183,1992,5,1,-24.498067987598382,24
-34.133,151.183,1992,5,2,-143.74915176097568,24
-34.133,151.183,1992,5,3,119.8174763051075,24
-34.133,151.183,1992,5,4,-53.35544928121218,24
-34.133,151.183,1992,7,1,-252.1242261329221,24
-34.133,151.183,1992,7,2,-199.19198026025057,24
-34.133,151.183,1992,7,3,-250.05593879795154,24
-34.133,151.183,1992,7,4,-339.0082041042667,24
-34.133,151.183,1992,7,5,-176.82265723741415,24
-34.133,151.183,1992,7,6,-116.57503815997661,24
-34.133,151.183,1992,7,7,-10.389166382583307,24
-34.133,151.183,1992,7,8,-107.57321528208122,24
-34.133,151.183,1992,7,9,-25.672218797758912,24
-34.133,151.183,1992,7,10,-22.760706626223254,24
-34.133,151.183,1992,7,11,-161.84825693222646,24
-34.133,151.183,1992,7,12,-188.051866476047,24
-34.133,151.183,1992,7,13,15.028493973948295,24
-34.133,151.183,1992,7,14,-101.92519986735378,24
-34.133,151.183,1992,7,15,-76.56481516009829,24
-34.133,151.183,1992,8,31,-237.93895699553934,24
-34.133,151.183,1992,9,1,-239.46312566238666,24
-34.133,151.183,1992,9,2,-124.98501266201892,24
-34.133,151.183,1992,9,3,-249.13634642901874,24
-34.133,151.183,1992,9,4,-169.09680854616988,24
-34.133,151.183,1992,9,5,-46.67965416002996,24
-34.133,151.183,1992,9,6,-108.29552485906335,24
-34.133,151.183,1992,9,7,26.098604186814335,24
-34.133,151.183,1992,9,8,288.0169663459519,24
-34.133,151.183,1992,9,9,39.98158517524044,24
-34.133,151.183,1992,9,10,-138.44797222241988,24
-34.133,151.183,1992,9,11,-406.80029898357344,24
-34.133,151.183,1992,9,12,-378.78296054600975,24
-34.133,151.183,1992,9,13,-255.1152878173414,24
-34.133,151.183,1992,9,14,-103.732564800067,24
-34.133,151.183,1992,11,19,43.21447737882604,24
-34.133,151.183,1992,11,20,-52.57268207443871,24
-34.133,151.183,1992,11,21,-161.95008030871804,24
-34.133,151.183,1992,11,22,-102.11611869827414,24
-34.133,151.183,1992,11,23,-100.6492256807024,24
-34.133,151.183,1992,11,24,-56.34651096563122,24
-34.133,151.183,1992,11,25,-2.478762821449479,24
-34.133,151.183,1992,11,26,-77.79942360004976,24
-34.133,151.183,1992,11,27,6.672613140667118,24
-34.133,151.183,1992,11,28,217.85747796323216,24
-34.133,151.183,1992,11,29,243.4692391311989,24
-34.133,151.183,1992,11,30,360.7729508291887,24
-34.133,151.183,1992,12,1,140.41761816141513,24
-34.133,151.183,1992,12,2,41.74758436125385,24
-34.133,151.183,1992,12,3,44.385446208471116,24
-34.133,151.183,1993,2,10,146.90885841270793,24
-34.133,151.183,1993,2,11,95.99398818676097,24
-34.133,151.183,1993,2,12,501.470583275954,24
-34.133,151.183,1993,2,13,372.71810568377276,24
-34.133,151.183,1993,2,14,176.84493110102147,24
-34.133,151.183,1993,2,15,-29.11193973484081,24
-34.133,151.183,1993,2,16,48.29291828130735,24
-34.133,151.183,1993,2,17,180.67285366097482,24
-34.133,151.183,1993,2,18,207.35694226261168,24
-34.133,151.183,1993,2,19,-89.76048835721078,24
-34.133,151.183,1993,2,20,-22.576151756333594,24
-34.133,151.183,1993,2,21,-124.930918993258,24
-34.133,151.183,1993,2,22,-237.76713004771076,24
-34.133,151.183,1993,2,23,-123.78540600773584,24
-34.133,151.183,1993,2,24,35.53954037582655,24
-34.11658,151.2231,2014,8,18,540.6662192639048,24
-34.11658,151.2231,2014,8,19,287.9278708915221,24
-34.11658,151.2231,2014,8,20,228.40574337158205,24
-34.11658,151.2231,2014,8,21,333.7165705072569,24
-34.11658,151.2231,2014,8,22,163.14968696300025,24
-34.11658,151.2231,2014,8,23,54.06184895561728,24
-34.11658,151.2231,2014,8,24,-63.29913839164822,24
-34.11658,151.2231,2014,8,25,113.47897111855164,24
-34.11658,151.2231,2014,8,26,545.6269268873193,24
-34.11658,151.2231,2014,8,27,577.9749408062597,24
-34.11658,151.2231,2014,8,28,292.6244741321629,24
-34.11658,151.2231,2014,8,29,366.9014453017323,24
-34.11658,151.2231,2014,8,30,138.29841913819902,24
-34.11658,151.2231,2014,8,31,-69.36399325388491,24
-34.11658,151.2231,2014,9,1,-104.57578963663138,24
-34.11658,151.2231,2014,10,8,221.07127828372458,24
-34.11658,151.2231,2014,10,9,-74.9929167855202,24
-34.11658,151.2231,2014,10,10,-83.82291271558762,24
-34.11658,151.2231,2014,10,11,-76.28798285526369,24
-34.11658,151.2231,2014,10,12,-157.02119249045697,24
-34.11658,151.2231,2014,10,13,24.036680812874295,24
-34.11658,151.2231,2014,10,14,228.29119207302995,24
-34.11658,151.2231,2014,10,15,-7.140364276421705,24
-34.11658,151.2231,2014,10,16,133.6145438196194,24
-34.11658,151.2231,2014,10,17,249.82047223981678,24
-34.11658,151.2231,2014,10,18,-102.38340506156248,24
-34.11658,151.2231,2014,10,19,162.78375920373665,24
-34.11658,151.2231,2014,10,20,380.7176046993358,24
-34.11658,151.2231,2014,10,21,-54.319589377359925,24
-34.11658,151.2231,2014,10,22,-121.63438717936599,24
-34.11658,151.2231,2015,6,16,-250.8323420436946,24
-34.11658,151.2231,2015,6,17,-206.49144356243923,24
-34.11658,151.2231,2015,6,18,141.12083585530513,24
-34.11658,151.2231,2015,6,19,213.4599808910326,24
-34.11658,151.2231,2015,6,20,-30.461099473344564,24
-34.11658,151.2231,2015,6,21,-167.68719117787438,24
-34.11658,151.2231,2015,6,22,-226.83066301648913,24
-34.11658,151.2231,2015,6,23,-227.01521788637876,24
-34.11658,151.2231,2015,6,24,-138.08840842418655,24
-34.11658,151.2231,2015,6,25,368.63244270207656,24
-34.11658,151.2231,2015,6,26,-137.8561238465668,24
-34.11658,151.2231,2015,6,27,-81.62416417948798,24
-34.11658,151.2231,2015,6,28,0.16546298679766303,24
-34.11658,151.2231,2015,6,29,-158.12215774876375,24
-34.11658,151.2231,2015,6,30,-53.92184181294269,24
-34.11658,151.2231,2015,7,9,-131.14850892023125,24
-34.11658,151.2231,2015,7,10,-249.73774074641764,24
-34.11658,151.2231,2015,7,11,-338.06633787172603,24
-34.11658,151.2231,2015,7,12,-512.7634321248934,24
-34.11658,151.2231,2015,7,13,-440.7074833550312,24
-34.11658,151.2231,2015,7,14,-246.3775693222196,24
-34.11658,151.2231,2015,7,15,87.48855426925861,24
-34.11658,151.2231,2015,7,16,-239.72723004515979,24
-34.11658,151.2231,2015,7,17,39.04926488424593,24
-34.11658,151.2231,2015,7,18,145.925626433468,24
-34.11658,151.2231,2015,7,19,154.09058843582903,24
-34.11658,151.2231,2015,7,20,-108.25415911236384,24
-34.11658,151.2231,2015,7,21,-191.68250624404956,24
-34.11658,151.2231,2015,7,22,-197.7123593206177,24
-34.11658,151.2231,2015,7,23,-4.127028728395189,24
-34.11658,151.2231,2015,8,5,-293.7158934489247,24
-34.11658,151.2231,2015,8,6,-127.46695746398363,24
-34.11658,151.2231,2015,8,7,22.817982275499222,24
-34.11658,151.2231,2015,8,8,77.65305249634434,24
-34.11658,151.2231,2015,8,9,-166.38894312761616,24
-34.11658,151.2231,2015,8,10,-217.0206170876977,24
-34.11658,151.2231,2015,8,11,-208.73473982575354,24
-34.11658,151.2231,2015,8,12,-400.56043519299294,24
-34.11658,151.2231,2015,8,13,-240.79001153728336,24
-34.11658,151.2231,2015,8,14,26.808185841734954,24
-34.11658,151.2231,2015,8,15,86.40031693301252,24
-34.11658,151.2231,2015,8,16,-228.27846415096857,24
-34.11658,151.2231,2015,8,17,-116.22820228380466,24
-34.11658,151.2231,2015,8,18,95.3894118888463,24
-34.11658,151.2231,2015,8,19,-73.94604519597353,24
-34.11658,151.2231,2015,9,30,178.171816975918,24
-34.11658,151.2231,2015,10,1,133.07042515149635,24
-34.11658,151.2231,2015,10,2,-141.83359949074116,24
-34.11658,151.2231,2015,10,3,-161.43459946523234,24
-34.11658,151.2231,2015,10,4,-212.4703849507621,24
-34.11658,151.2231,2015,10,5,-123.38447646280298,24
-34.11658,151.2231,2015,10,6,220.9949107513567,24
-34.11658,151.2231,2015,10,7,380.1830319727587,24
-34.11658,151.2231,2015,10,8,-110.38290407712601,24
-34.11658,151.2231,2015,10,9,-49.88072655846118,24
-34.11658,151.2231,2015,10,10,-79.43814356544986,24
-34.11658,151.2231,2015,10,11,-100.23875019422339,24
-34.11658,151.2231,2015,10,12,481.8345815157937,24
-34.11658,151.2231,2015,10,13,165.02387348653517,24
-34.11658,151.2231,2015,10,14,-115.59498816125233,24
-34.11658,151.2231,2015,11,2,440.0679052714475,24
-34.11658,151.2231,2015,11,3,250.8196141216332,24
-34.11658,151.2231,2015,11,4,87.66038121708736,24
-34.11658,151.2231,2015,11,5,-177.59906048315656,24
-34.11658,151.2231,2015,11,6,50.45984701225332,24
-34.11658,151.2231,2015,11,7,502.043339768714,24
-34.11658,151.2231,2015,11,8,196.72912734137768,24
-34.11658,151.2231,2015,11,9,-58.58980722894525,24
-34.11658,151.2231,2015,11,10,199.1824343187044,24
-34.11658,151.2231,2015,11,11,-2.3323917177437474,24
-34.11658,151.2231,2015,11,12,-64.82967101952647,24
-34.11658,151.2231,2015,11,13,406.47891895152384,24
-34.11658,151.2231,2015,11,14,481.81867161321605,24
-34.11658,151.2231,2015,11,15,326.6907575293873,24
-34.11658,151.2231,2015,11,16,-11.461493816252972,24
-34.11658,151.2231,2016,1,19,-120.44750844714451,24
-34.11658,151.2231,2016,1,20,58.85072963120353,24
-34.11658,151.2231,2016,1,21,19.502358578515917,24
-34.11658,151.2231,2016,1,22,84.02337748805402,24
-34.11658,151.2231,2016,1,23,372.4508193204845,24
-34.11658,151.2231,2016,1,24,202.8830776580443,24
-34.11658,151.2231,2016,1,25,53.13271064513843,24
-34.11658,151.2231,2016,1,26,8.804540085944758,24
-34.11658,151.2231,2016,1,27,-90.53370962243842,24
-34.11658,151.2231,2016,1,28,-2.526492529179521,24
-34.11658,151.2231,2016,1,29,112.96349027506648,24
-34.11658,151.2231,2016,1,30,-78.12716759312947,24
-34.11658,151.2231,2016,1,31,-10.217339434754951,24
-34.11658,151.2231,2016,2,1,110.93338670627975,24
-34.11658,151.2231,2016,2,2,69.61855169511206,24
-34.11658,151.2231,2016,2,16,485.8375130040905,24
-34.11658,151.2231,2016,2,17,83.93110005310902,24
-34.11658,151.2231,2016,2,18,-25.4494801616851,24
-34.11658,151.2231,2016,2,19,268.2155015989939,24
-34.11658,151.2231,2016,2,20,421.5265048085649,24
-34.11658,151.2231,2016,2,21,21.8061124716212,24
-34.11658,151.2231,2016,2,22,-83.99155768290066,24
-34.11658,151.2231,2016,2,23,-129.59888440926088,24
-34.11658,151.2231,2016,2,24,-126.28326071227742,24
-34.11658,151.2231,2016,2,25,205.64185476484334,24
-34.11658,151.2231,2016,2,26,420.7819213679752,24
-34.11658,151.2231,2016,2,27,152.20049200971707,24
-34.11658,151.2231,2016,2,28,161.47596521193174,24
-34.11658,151.2231,2016,2,29,120.08794464891125,24
-34.11658,151.2231,2016,3,1,-89.9036774804016,24
-34.11658,151.2231,2016,3,25,67.81755072343,24
-34.11658,151.2231,2016,3,26,121.92076542574678,24
-34.11658,151.2231,2016,3,27,197.11414698373383,24
-34.11658,151.2231,2016,3,28,285.500019758318,24
-34.11658,151.2231,2016,3,29,-2.6792275939159382,24
-34.11658,151.2231,2016,3,30,-54.02048320891811,24
-34.11658,151.2231,2016,3,31,18.56685630700589,24
-34.11658,151.2231,2016,4,1,-148.25483617069654,24
-34.11658,151.2231,2016,4,2,304.60781275293135,24
-34.11658,151.2231,2016,4,3,188.74553822839104,24
-34.11658,151.2231,2016,4,4,-70.47132247322328,24
-34.11658,151.2231,2016,4,5,-198.73377506604157,24
-34.11658,151.2231,2016,4,6,243.6378840985119,24
-34.11658,151.2231,2016,4,7,102.31976545125575,24
-34.11658,151.2231,2016,4,8,-36.86006228969235,24
-34.11658,151.2231,2016,4,18,208.53109307277197,24
-34.11658,151.2231,2016,4,19,17.313155983961988,24
-34.11658,151.2231,2016,4,20,-32.18891489317409,24
-34.11658,151.2231,2016,4,21,5.323453402162709,24
-34.11658,151.2231,2016,4,22,390.13308504422525,24
-34.11658,151.2231,2016,4,23,413.92475335741904,24
-34.11658,151.2231,2016,4,24,149.48308064961753,24
-34.11658,151.2231,2016,4,25,6.5485159005687965,24
-34.11658,151.2231,2016,4,26,-66.56066841987067,24
-34.11658,151.2231,2016,4,27,-134.73141898050326,24
-34.11658,151.2231,2016,4,28,-118.26785179413676,24
-34.11658,151.2231,2016,4,29,-114.83767679860141,24
-34.11658,151.2231,2016,4,30,-232.8318782684193,24
-34.11658,151.2231,2016,5,1,-191.7143260492026,24
