Latitude,Longitude,Year,Month,Day,displacement,count
-34.11658,151.2231,2016,4,28,132.95587385294434,24
-34.11658,151.2231,2016,4,29,169.2877273770903,24
-34.11658,151.2231,2016,4,30,80.46592327190453,24
-34.11658,151.2231,2016,5,1,-187.64139098956815,24
-34.11658,151.2231,2016,5,2,-19.451446890270347,24
-34.11658,151.2231,2016,6,1,-236.8061719320782,24
-34.11658,151.2231,2016,6,2,-330.00001726534015,24
-34.11658,151.2231,2016,6,3,291.00166406934034,24
-34.11658,151.2231,2016,6,4,955.7428495678768,24
-34.11658,151.2231,2016,6,5,-97.1172273086758,24
-34.11658,151.2231,2016,6,6,-223.2095691900323,24
-34.11658,151.2231,2016,6,7,-273.6057765919796,24
-34.11658,151.2231,2016,6,8,-38.36832105396295,24
-34.11658,151.2231,2016,6,9,-184.2080340135162,24
-34.11658,151.2231,2016,6,10,-276.33591587414037,24
-34.11658,151.2231,2016,6,11,-479.7090185315468,24
-34.11658,151.2231,2016,6,12,-170.11186033056322,24
-34.11658,151.2231,2016,6,13,-12.005612484376165,24
-34.11658,151.2231,2016,6,14,-175.63896048570751,24
-34.11658,151.2231,2016,6,15,-5.297997558040008,24
-34.11658,151.2231,2016,7,4,-35.98183566745875,24
-34.11658,151.2231,2016,7,5,-94.82301935711595,24
-34.11658,151.2231,2016,7,6,-678.0705018772936,24
-34.11658,151.2231,2016,7,7,-320.92182685507754,24
-34.11658,151.2231,2016,7,8,-237.95168491760032,24
-34.11658,151.2231,2016,7,9,-234.50241803897248,24
-34.11658,151.2231,2016,7,10,246.85486639952012,24
-34.11658,151.2231,2016,7,11,127.43195567831549,24
-34.11658,151.2231,2016,7,12,-290.1202554665909,24
-34.11658,151.2231,2016,7,13,-423.5502444163209,24
-34.11658,151.2231,2016,7,14,-252.31514496384273,24
-34.11658,151.2231,2016,7,15,-76.0811541217668,24
-34.11658,151.2231,2016,7,16,-104.5089680458097,24
-34.11658,151.2231,2016,7,17,65.89245251164958,24
-34.11658,151.2231,2016,7,18,-7.12763635436039,24
-34.11658,151.2231,2016,8,16,84.07428917629933,24
-34.11658,151.2231,2016,8,17,-48.01290399595719,24
-34.11658,151.2231,2016,8,18,173.7234082154737,24
-34.11658,151.2231,2016,8,19,57.52384375630708,24
-34.11658,151.2231,2016,8,20,-215.96419955660463,24
-34.11658,151.2231,2016,8,21,-90.04686660359144,24
-34.11658,151.2231,2016,8,22,-106.25587534873117,24
-34.11658,151.2231,2016,8,23,-240.27771267431393,24
-34.11658,151.2231,2016,8,24,-365.66365488126473,24
-34.11658,151.2231,2016,8,25,-351.44974791924403,24
-34.11658,151.2231,2016,8,26,-276.26591230280314,24
-34.11658,151.2231,2016,8,27,-41.919411309082044,24
-34.11658,151.2231,2016,8,28,-88.44314842386011,24
-34.11658,151.2231,2016,8,29,82.8746825220167,24
-34.11658,151.2231,2016,8,30,315.63655721909817,24
-34.11658,151.2231,2016,9,12,-53.858202202636065,24
-34.11658,151.2231,2016,9,13,-11.725598199025814,24
-34.11658,151.2231,2016,9,14,34.123559046501995,24
-34.11658,151.2231,2016,9,15,-200.40431483659404,24
-34.11658,151.2231,2016,9,16,-151.41136084191336,24
-34.11658,151.2231,2016,9,17,149.27625191612063,24
-34.11658,151.2231,2016,9,18,-213.78772488411258,24
-34.11658,151.2231,2016,9,19,-204.9290911294077,24
-34.11658,151.2231,2016,9,20,153.69920483244186,24
-34.11658,151.2231,2016,9,21,-85.89756401158854,24
-34.11658,151.2231,2016,9,22,-620.3239194849133,24
-34.11658,151.2231,2016,9,23,-369.9243267913049,24
-34.11658,151.2231,2016,9,24,30.305182428093495,24
-34.11658,151.2231,2016,9,25,-328.3994810661246,24
-34.11658,151.2231,2016,9,26,-63.63642832627419,24
-34.11658,151.2231,2016,10,17,-58.21115154762022,24
-34.11658,151.2231,2016,10,18,-223.69641220888,24
-34.11658,151.2231,2016,10,19,135.224625960381,24
-34.11658,151.2231,2016,10,20,385.7069501473881,24
-34.11658,151.2231,2016,10,21,110.75201381690496,24
-34.11658,151.2231,2016,10,22,-527.4069064564853,24
-34.11658,151.2231,2016,10,23,-453.0090200273338,24
-34.11658,151.2231,2016,10,24,-59.06710430624684,24
-34.11658,151.2231,2016,10,25,147.5834382819595,24
-34.11658,151.2231,2016,10,26,-10.513263622681446,24
-34.11658,151.2231,2016,10,27,-28.71737415093912,24
-34.11658,151.2231,2016,10,28,229.8185427203925,24
-34.11658,151.2231,2016,10,29,487.8803444949389,24
-34.11658,151.2231,2016,10,30,-14.503467188917494,24
-34.11658,151.2231,2016,10,31,-101.17107048521827,24
-34.11658,151.2231,2016,11,20,214.3000237470821,24
-34.11658,151.2231,2016,11,21,344.75804289548506,24
-34.11658,151.2231,2016,11,22,207.4619476196178,24
-34.11658,151.2231,2016,11,23,-450.32024649187184,24
-34.11658,151.2231,2016,11,24,-79.20585898782977,24
-34.11658,151.2231,2016,11,25,137.22290972401416,24
-34.11658,151.2231,2016,11,26,208.70610200111463,24
-34.11658,151.2231,2016,11,27,261.3583335884377,24
-34.11658,151.2231,2016,11,28,-123.74404026103659,24
-34.11658,151.2231,2016,11,29,-36.05820319982706,24
-34.11658,151.2231,2016,11,30,263.1020589108436,24
-34.11658,151.2231,2016,12,1,221.71085636730803,24
-34.11658,151.2231,2016,12,2,-113.27532436556973,24
-34.11658,151.2231,2016,12,3,112.60392647683278,24
-34.11658,151.2231,2016,12,4,336.9176429056886,24
-34.1165,151.2115,1998,11,12,372.52400487233723,24
-34.1165,151.2115,1998,11,13,56.715620705410906,24
-34.1165,151.2115,1998,11,14,-150.60313779101753,24
-34.1165,151.2115,1998,11,15,-86.68033121836221,24
-34.1165,151.2115,1998,11,16,-289.9070627720633,24
-34.1165,151.2115,1998,11,17,-294.56866422703564,24
-34.1165,151.2115,1998,11,18,-330.29275947275136,24
-34.1165,151.2115,1998,11,19,-357.9568980731129,24
-34.1165,151.2115,1998,11,20,-142.1040678345456,24
-34.1165,151.2115,1998,11,21,177.01675804884988,24
-34.1165,151.2115,1998,11,22,-100.18465652546307,24
-34.1165,151.2115,1998,11,23,-105.16763801248491,24
-34.1165,151.2115,1998,11,24,-144.27417854600688,24
-34.1165,151.2115,1998,11,25,85.18161839563746,24
-34.1165,151.2115,1998,11,26,199.44017474044685,24
-34.1155,151.2085,1998,11,12,353.93169272120855,24
-34.1155,151.2085,1998,11,13,47.45923938628787,24
-34.1155,151.2085,1998,11,14,-137.18472595783024,24
-34.1155,151.2085,1998,11,15,-84.40203316937912,24
-34.1155,151.2085,1998,11,16,-268.71825452041816,24
-34.1155,151.2085,1998,11,17,-269.6187550062593,24
-34.1155,151.2085,1998,11,18,-299.25890350664645,24
-34.1155,151.2085,1998,11,19,-334.0793162860061,24
-34.1155,151.2085,1998,11,20,-135.17053229162045,24
-34.1155,151.2085,1998,11,21,160.87775287504846,24
-34.1155,151.2085,1998,11,22,-88.44633040437594,24
-34.1155,151.2085,1998,11,23,-96.6112924067368,24
-34.1155,151.2085,1998,11,24,-127.62287450923509,24
-34.1155,151.2085,1998,11,25,79.54951288348643,24
-34.1155,151.2085,1998,11,26,191.6061387116808,24
-34.1,151.233,1990,4,20,106.72044450397088,24
-34.1,151.233,1990,4,21,12.441543814977154,24
-34.1,151.233,1990,4,22,-382.55042547617205,24
-34.1,151.233,1990,4,23,-111.1338514787457,24
-34.1,151.233,1990,4,24,-356.60773833460894,24
-34.1,151.233,1990,4,25,-462.80633803406363,24
-34.1,151.233,1990,4,26,-616.4864509834135,24
-34.1,151.233,1990,4,27,-444.1058385454137,24
-34.1,151.233,1990,4,28,-78.36581613178059,24
-34.1,151.233,1990,4,29,-146.85794672446247,24
-34.1,151.233,1990,4,30,-282.5694157036903,24
-34.1,151.233,1990,5,1,-146.25337042654772,24
-34.1,151.233,1990,5,2,-219.0729945200914,24
-34.1,151.233,1990,5,3,4.025205351904802,24
-34.1,151.233,1990,5,4,-26.439076101955386,24
-34.1,151.233,1990,8,28,92.0419683867091,24
-34.1,151.233,1990,8,29,147.19841863960355,24
-34.1,151.233,1990,8,30,77.06120412049125,24
-34.1,151.233,1990,8,31,-430.47105203718417,24
-34.1,151.233,1990,9,1,-230.70631528417243,24
-34.1,151.233,1990,9,2,-264.80123650603497,24
-34.1,151.233,1990,9,3,-571.6491635417655,24
-34.1,151.233,1990,9,4,-216.32376335483826,24
-34.1,151.233,1990,9,5,-44.557273156298514,24
-34.1,151.233,1990,9,6,-47.53878889917131,24
-34.1,151.233,1990,9,7,-229.2012385004168,24
-34.1,151.233,1990,9,8,-83.47289485890016,24
-34.1,151.233,1990,9,9,120.32659318756208,24
-34.1,151.233,1990,9,10,103.01025522308446,24
-34.1,151.233,1990,9,11,345.4262588037061,24
-34.1,151.233,1990,10,22,-513.5939290393969,24
-34.1,151.233,1990,10,23,-471.74770328216755,24
-34.1,151.233,1990,10,24,-524.8135923364845,24
-34.1,151.233,1990,10,25,-475.01241529090595,24
-34.1,151.233,1990,10,26,17.00132189345898,24
-34.1,151.233,1990,10,27,38.34286520984061,24
-34.1,151.233,1990,10,28,249.02815909149706,24
-34.1,151.233,1990,10,29,263.79891264370275,24
-34.1,151.233,1990,10,30,-68.3330315669148,24
-34.1,151.233,1990,10,31,296.9742414966321,24
-34.1,151.233,1990,11,1,-197.49280266505957,24
-34.1,151.233,1990,11,2,97.79180717792781,24
-34.1,151.233,1990,11,3,193.4294135469709,24
-34.1,151.233,1990,11,4,222.67817844397072,24
-34.1,151.233,1990,11,5,217.03334500975865,24
-34.1,151.233,1990,11,12,285.1531838821459,24
-34.1,151.233,1990,11,13,338.8522870590152,24
-34.1,151.233,1990,11,14,197.8014547750471,24
-34.1,151.233,1990,11,15,-76.73346012741123,24
-34.1,151.233,1990,11,16,-60.87446923895957,24
-34.1,151.233,1990,11,17,-304.9482846680726,24
-34.1,151.233,1990,11,18,-626.4555959379726,24
-34.1,151.233,1990,11,19,-375.8809943160201,24
-34.1,151.233,1990,11,20,120.1993139669483,24
-34.1,151.233,1990,11,21,138.8616296894142,24
-34.1,151.233,1990,11,22,-148.34074964461053,24
-34.1,151.233,1990,11,23,-92.99019858028117,24
-34.1,151.233,1990,11,24,94.71801400011005,24
-34.1,151.233,1990,11,25,66.02927767380922,24
-34.1,151.233,1990,11,26,-68.1071109503259,24
-34.1,151.233,1991,4,22,-311.9518237823351,24
-34.1,151.233,1991,4,23,10.436896090313507,24
-34.1,151.233,1991,4,24,190.49244553131211,24
-34.1,151.233,1991,4,25,-327.9730956770693,24
-34.1,151.233,1991,4,26,-696.6246302622383,24
-34.1,151.233,1991,4,27,-443.5808117603828,24
-34.1,151.233,1991,4,28,-170.15004409674694,24
-34.1,151.233,1991,4,29,23.288915391769386,24
-34.1,151.233,1991,4,30,112.04071592561776,24
-34.1,151.233,1991,5,1,4.543868175904638,24
-34.1,151.233,1991,5,2,-378.1338365208806,24
-34.1,151.233,1991,5,3,-287.22783517814776,24
-34.1,151.233,1991,5,4,-103.69119905336726,24
-34.1,151.233,1991,5,5,85.88801807004309,24
-34.1,151.233,1991,5,6,113.88308264399951,24
-34.1,151.233,1991,7,5,-35.386805311090185,24
-34.1,151.233,1991,7,6,-256.28943862750174,24
-34.1,151.233,1991,7,7,-157.03073843200258,24
-34.1,151.233,1991,7,8,-30.677474148387983,24
-34.1,151.233,1991,7,9,-206.82236953603456,24
-34.1,151.233,1991,7,10,-636.2624598862486,24
-34.1,151.233,1991,7,11,-541.499898158924,24
-34.1,151.233,1991,7,12,-372.58128052161317,24
-34.1,151.233,1991,7,13,-187.14500202917554,24
-34.1,151.233,1991,7,14,-456.2991878801943,24
-34.1,151.233,1991,7,15,-434.75717979134623,24
-34.1,151.233,1991,7,16,-336.6917222890993,24
-34.1,151.233,1991,7,17,-271.02519039403904,24
-34.1,151.233,1991,7,18,-233.9010237215737,24
-34.1,151.233,1991,7,19,-108.05687632041284,24
-34.1,151.233,1991,9,19,-453.23812262443784,24
-34.1,151.233,1991,9,20,-8.96363911171144,24
-34.1,151.233,1991,9,21,-468.4384435462143,24
-34.1,151.233,1991,9,22,-56.553339699128315,24
-34.1,151.233,1991,9,23,-11.4583118357376,24
-34.1,151.233,1991,9,24,82.51193674326771,24
-34.1,151.233,1991,9,25,1.078691394700052,24
-34.1,151.233,1991,9,26,-407.53851846313273,24
-34.1,151.233,1991,9,27,18.156380820526813,24
-34.1,151.233,1991,9,28,-492.4751243590888,24
-34.1,151.233,1991,9,29,-218.37932276774725,24
-34.1,151.233,1991,9,30,107.2900190162157,24
-34.1,151.233,1991,10,1,9.005004858410496,24
-34.1,151.233,1991,10,2,-83.40925524859324,24
-34.1,151.233,1991,10,3,232.5995936907995,24
-34.1,151.25,1990,4,20,138.95708910487434,24
-34.1,151.25,1990,4,21,26.738182270397296,24
-34.1,151.25,1990,4,22,-412.66787105385976,24
-34.1,151.25,1990,4,23,-121.85076185440916,24
-34.1,151.25,1990,4,24,-375.92872402375,24
-34.1,151.25,1990,4,25,-483.788317552212,24
-34.1,151.25,1990,4,26,-656.289845249795,24
-34.1,151.25,1990,4,27,-479.3590006748596,24
-34.1,151.25,1990,4,28,-76.18297749825761,24
-34.1,151.25,1990,4,29,-152.22276587332416,24
-34.1,151.25,1990,4,30,-296.6337695814909,24
-34.1,151.25,1990,5,1,-138.24750744995362,24
-34.1,151.25,1990,5,2,-228.90531431249042,24
-34.1,151.25,1990,5,3,13.676152254929036,24
-34.1,151.25,1990,5,4,-6.815802263857132,24
-34.1,151.25,1990,8,23,-468.4129877020918,24
-34.1,151.25,1990,8,24,-351.82840360056906,24
-34.1,151.25,1990,8,25,-687.9855531630916,24
-34.1,151.25,1990,8,26,-788.7206923177085,24
-34.1,151.25,1990,8,27,-267.633199164687,24
-34.1,151.25,1990,8,28,110.08061592816918,24
-34.1,151.25,1990,8,29,181.4524388872328,24
-34.1,151.25,1990,8,30,93.96706659848967,24
-34.1,151.25,1990,8,31,-493.1847060140097,24
-34.1,151.25,1990,9,1,-258.6472861893681,24
-34.1,151.25,1990,9,2,-257.8581550215642,24
-34.1,151.25,1990,9,3,-611.6084748533983,24
-34.1,151.25,1990,9,4,-236.42433427023732,24
-34.1,151.25,1990,9,5,-46.892846854558165,24
-34.1,151.25,1990,9,6,-42.2121535164933,24
-34.1,151.25,1990,10,22,-576.7562422688854,24
-34.1,151.25,1990,10,23,-524.5463059731948,24
-34.1,151.25,1990,10,24,-585.837614659665,24
-34.1,151.25,1990,10,25,-529.8920332389657,24
-34.1,151.25,1990,10,26,20.991525459694124,24
-34.1,151.25,1990,10,27,44.22316520218804,24
-34.1,151.25,1990,10,28,293.62997997501037,24
-34.1,151.25,1990,10,29,315.7033788099205,24
-34.1,151.25,1990,10,30,-78.37854405384185,24
-34.1,151.25,1990,10,31,346.3681250362468,24
-34.1,151.25,1990,11,1,-218.5447857545452,24
-34.1,151.25,1990,11,2,104.52487794838575,24
-34.1,151.25,1990,11,3,204.62680298045007,24
-34.1,151.25,1990,11,4,235.03380878503444,24
-34.1,151.25,1990,11,5,239.91496689556485,24
-34.1,151.25,1990,11,12,317.7334823787072,24
-34.1,151.25,1990,11,13,385.9933283937687,24
-34.1,151.25,1990,11,14,239.0971979031226,24
-34.1,151.25,1990,11,15,-75.00246272706649,24
-34.1,151.25,1990,11,16,-72.91190152848885,24
-34.1,151.25,1990,11,17,-350.19286561568526,24
-34.1,151.25,1990,11,18,-701.0762210031985,24
-34.1,151.25,1990,11,19,-432.78116989132036,24
-34.1,151.25,1990,11,20,135.5650978755225,24
-34.1,151.25,1990,11,21,161.56506066636075,24
-34.1,151.25,1990,11,22,-157.0848321007632,24
-34.1,151.25,1990,11,23,-96.49992308869865,24
-34.1,151.25,1990,11,24,111.82434125057512,24
-34.1,151.25,1990,11,25,82.20964859431044,24
-34.1,151.25,1990,11,26,-81.90099648432282,24
-34.1,151.25,1991,4,22,-355.1122074923998,24
-34.1,151.25,1991,4,23,19.247800137288614,24
-34.1,151.25,1991,4,24,233.81829222817427,24
-34.1,151.25,1991,4,25,-361.20888215979,24
-34.1,151.25,1991,4,26,-753.7761822982502,24
-34.1,151.25,1991,4,27,-514.9558166999622,24
-34.1,151.25,1991,4,28,-194.40628156517988,24
-34.1,151.25,1991,4,29,29.732425935332078,24
-34.1,151.25,1991,4,30,128.50110113146894,24
-34.1,151.25,1991,5,1,26.43907610195585,24
-34.1,151.25,1991,5,2,-418.7199979940354,24
-34.1,151.25,1991,5,3,-330.8432421019062,24
-34.1,151.25,1991,5,4,-113.8194430336925,24
-34.1,151.25,1991,5,5,103.3284532746187,24
-34.1,151.25,1991,5,6,141.2131132902502,24
-34.1,151.25,1991,7,5,-27.030924477808814,24
-34.1,151.25,1991,7,6,-265.7971964073365,24
-34.1,151.25,1991,7,7,-168.9472554619489,24
-34.1,151.25,1991,7,8,-19.61054591603708,24
-34.1,151.25,1991,7,9,-226.8815747047344,24
-34.1,151.25,1991,7,10,-656.5762234961754,24
-34.1,151.25,1991,7,11,-612.7985355661356,24
-34.1,151.25,1991,7,12,-393.4709826048168,24
-34.1,151.25,1991,7,13,-196.37592750417488,24
-34.1,151.25,1991,7,14,-511.94884511296624,24
-34.1,151.25,1991,7,15,-474.7292190250407,24
-34.1,151.25,1991,7,16,-367.2291892948121,24
-34.1,151.25,1991,7,17,-289.83705920072555,24
-34.1,151.25,1991,7,18,-230.47084872603747,24
-34.1,151.25,1991,7,19,-105.61311528463197,24
-34.1,151.25,1991,9,19,-481.1059079777808,24
-34.1,151.25,1991,9,20,8.464068170803516,24
-34.1,151.25,1991,9,21,-499.0204582791422,24
-34.1,151.25,1991,9,22,-58.43389018369365,24
-34.1,151.25,1991,9,23,-19.075973189460303,24
-34.1,151.25,1991,9,24,98.39001951481126,24
-34.1,151.25,1991,9,25,10.440078070828783,24
-34.1,151.25,1991,9,26,-466.3924300748513,24
-34.1,151.25,1991,9,27,31.332962134547806,24
-34.1,151.25,1991,9,28,-505.6867074587782,24
-34.1,151.25,1991,9,29,-214.54503624676366,24
-34.1,151.25,1991,9,30,121.91440146471564,24
-34.1,151.25,1991,10,1,18.07683130764411,24
-34.1,151.25,1991,10,2,-83.53017050817672,24
-34.1,151.25,1991,10,3,257.4604074571466,24
-34.1,151.25,1992,1,16,-190.38107621327495,24
-34.1,151.25,1992,1,17,101.41608298489982,24
-34.1,151.25,1992,1,18,281.7389187891867,24
-34.1,151.25,1992,1,19,402.9946502872279,24
-34.1,151.25,1992,1,20,493.0797006570034,24
-34.1,151.25,1992,1,21,614.3417961160748,24
-34.1,151.25,1992,1,22,458.3770211567114,24
-34.1,151.25,1992,1,23,-229.34442762360737,24
-34.1,151.25,1992,1,24,-167.6426434506601,24
-34.1,151.25,1992,1,25,122.4521561718083,24
-34.1,151.25,1992,1,26,-23.231639742493538,24
-34.1,151.25,1992,1,27,185.8849377451003,24
-34.1,151.25,1992,1,28,-188.50688968974004,24
-34.1,151.25,1992,1,29,78.04761808024617,24
-34.1,151.25,1992,1,30,204.99273073971418,24
-34.1,151.25,1992,4,20,116.67367955595206,24
-34.1,151.25,1992,4,21,-220.6226190310617,24
-34.1,151.25,1992,4,22,-381.1217162247847,24
-34.1,151.25,1992,4,23,-180.75876713488893,24
-34.1,151.25,1992,4,24,-229.7421751880247,24
-34.1,151.25,1992,4,25,-36.28730579693114,24
-34.1,151.25,1992,4,26,122.94854513220163,24
-34.1,151.25,1992,4,27,359.3092397921322,24
-34.1,151.25,1992,4,28,-105.33946496031251,24
-34.1,151.25,1992,4,29,-370.61163458261785,24
-34.1,151.25,1992,4,30,-424.80076275884915,24
-34.1,151.25,1992,5,1,-77.28076077604958,24
-34.1,151.25,1992,5,2,-104.01576106593144,24
-34.1,151.25,1992,5,3,-273.21121100807676,24
-34.1,151.25,1992,5,4,16.460385205851097,24
-34.1,151.25,1992,7,1,99.5450784418798,24
-34.1,151.25,1992,7,2,-0.649124025128845,24
-34.1,151.25,1992,7,3,172.14514587986545,24
-34.1,151.25,1992,7,4,-351.08382015998023,24
-34.1,151.25,1992,7,5,5.4411866812306116,24
-34.1,151.25,1992,7,6,-134.75369284411053,24
-34.1,151.25,1992,7,7,-564.6297145249266,24
-34.1,151.25,1992,7,8,-354.54899694118427,24
-34.1,151.25,1992,7,9,-549.1748351619228,24
-34.1,151.25,1992,7,10,-419.16865724669844,24
-34.1,151.25,1992,7,11,-80.707753791070175,24
-34.1,151.25,1992,7,12,-259.54778667520964,24
-34.1,151.25,1992,7,13,-279.8551863241058,24
-34.1,151.25,1992,7,14,64.9346763765327,24
-34.1,151.25,1992,7,15,82.43238723038436,24
-34.1,151.25,1992,9,1,-42.01487072454267,24
-34.1,151.25,1992,9,2,-28.0014285349871,24
-34.1,151.25,1992,9,3,-47.42423760061975,24
-34.1,151.25,1992,9,4,-252.03194869797787,24
-34.1,151.25,1992,9,5,-150.11629477216994,24
-34.1,151.25,1992,9,6,33.69717365744506,24
-34.1,151.25,1992,9,7,-314.519682058214,24
-34.1,151.25,1992,9,8,-266.06766475113994,24
-34.1,151.25,1992,9,9,5.237539928248688,24
-34.1,151.25,1992,9,10,159.26767073428624,24
-34.1,151.25,1992,9,11,-53.25680788523562,24
-34.1,151.25,1992,9,12,-489.4013311812711,24
-34.1,151.25,1992,9,13,-292.2553643923837,24
-34.1,151.25,1992,9,14,265.38353894034196,24
-34.1,151.25,1992,9,15,-189.8210476425754,24
-34.1,151.25,1992,11,19,460.59486157590305,24
-34.1,151.25,1992,11,20,604.5062943431606,24
-34.1,151.25,1992,11,21,272.2629808145062,24
-34.1,151.25,1992,11,22,91.17965166705218,24
-34.1,151.25,1992,11,23,90.19641968781303,24
-34.1,151.25,1992,11,24,166.09620092020486,24
-34.1,151.25,1992,11,25,-138.80117205962264,24
-34.1,151.25,1992,11,26,-48.375649774706,24
-34.1,151.25,1992,11,27,19.954199811694288,24
-34.1,151.25,1992,11,28,-301.1203621081199,24
-34.1,151.25,1992,11,29,-544.4464121161285,24
-34.1,151.25,1992,11,30,-640.5963173481407,24
-34.1,151.25,1992,12,1,-108.82373362461001,24
-34.1,151.25,1992,12,2,197.04732539291192,24
-34.1,151.25,1992,12,3,459.2870675840984,24
-34.1,151.25,1993,2,10,21.38609104359674,24
-34.1,151.25,1993,2,11,172.83881763220876,24
-34.1,151.25,1993,2,12,-480.5045136603824,24
-34.1,151.25,1993,2,13,60.368534337020044,24
-34.1,151.25,1993,2,14,238.33352257944102,24
-34.1,151.25,1993,2,15,294.4191111428142,24
-34.1,151.25,1993,2,16,277.5100666843006,24
-34.1,151.25,1993,2,17,120.90889562186864,24
-34.1,151.25,1993,2,18,-27.90596911952717,24
-34.1,151.25,1993,2,19,379.4479944737155,24
-34.1,151.25,1993,2,20,339.2659445260093,24
-34.1,151.25,1993,2,21,-14.777117513236343,24
-34.1,151.25,1993,2,22,-214.45912277284938,24
-34.1,151.25,1993,2,23,27.769143957367696,24
-34.1,151.25,1993,2,24,121.58347549112106,24
-34.1,151.2833,1990,4,20,179.26960025371,24
-34.1,151.2833,1990,4,21,35.5459043368581,24
-34.1,151.2833,1990,4,22,-462.8572497223092,24
-34.1,151.2833,1990,4,23,-144.2837244875527,24
-34.1,151.2833,1990,4,24,-419.9896082196558,24
-34.1,151.2833,1990,4,25,-531.0375462244878,24
-34.1,151.2833,1990,4,26,-728.5430768116083,24
-34.1,151.2833,1990,4,27,-542.6390471834155,24
-34.1,151.2833,1990,4,28,-84.40521514989426,24
-34.1,151.2833,1990,4,29,-170.29959718096842,24
-34.1,151.2833,1990,4,30,-324.9056664602822,24
-34.1,151.2833,1990,5,1,-137.69384284028467,24
-34.1,151.2833,1990,5,2,-251.84102986705713,24
-34.1,151.2833,1990,5,3,22.07976279594047,24
-34.1,151.2833,1990,5,4,3.0547012947262915,24
-34.1,151.2833,1990,8,23,-522.1280007815373,24
-34.1,151.2833,1990,8,24,-397.67756084609545,24
-34.1,151.2833,1990,8,25,-782.5062843712503,24
-34.1,151.2833,1990,8,26,-897.8180762666373,24
-34.1,151.2833,1990,8,27,-268.31414299496976,24
-34.1,151.2833,1990,8,28,137.2801853732908,24
-34.1,151.2833,1990,8,29,235.11017631740197,24
-34.1,151.2833,1990,8,30,114.99995780488346,24
-34.1,151.2833,1990,8,31,-574.1820200319755,24
-34.1,151.2833,1990,9,1,-297.9383815927799,24
-34.1,151.2833,1990,9,2,-259.46187320129525,24
-34.1,151.2833,1990,9,3,-681.5611345026213,24
-34.1,151.2833,1990,9,4,-268.14549802765646,24
-34.1,151.2833,1990,9,5,-55.44601047979013,24
-34.1,151.2833,1990,9,6,-39.79066634431979,24
-34.0975,151.192,1998,11,12,323.42286354013385,24
-34.0975,151.192,1998,11,13,38.93789556620889,24
-34.0975,151.192,1998,11,14,-118.84060828689827,24
-34.0975,151.192,1998,11,15,-67.38798335385866,24
-34.0975,151.192,1998,11,16,-234.1778560264079,24
-34.0975,151.192,1998,11,17,-242.33645406773832,24
-34.0975,151.192,1998,11,18,-277.72962333986027,24
-34.0975,151.192,1998,11,19,-306.8320171331541,24
-34.0975,151.192,1998,11,20,-127.9156167166463,24
-34.0975,151.192,1998,11,21,138.7534423518931,24
-34.0975,151.192,1998,11,22,-83.75609112476545,24
-34.0975,151.192,1998,11,23,-79.06903382567054,24
-34.0975,151.192,1998,11,24,-121.88258165956293,24
-34.0975,151.192,1998,11,25,47.84744100915987,24
-34.0975,151.192,1998,11,26,176.13534944610066,24
-34.09365,151.1944,2014,8,18,-591.8706497167475,24
-34.09365,151.1944,2014,8,19,-502.2597144437576,24
-34.09365,151.1944,2014,8,20,-304.84009733055143,24
-34.09365,151.1944,2014,8,21,-143.70778601427608,24
-34.09365,151.1944,2014,8,22,-191.56159098446628,24
-34.09365,151.1944,2014,8,23,-36.54822819918921,24
-34.09365,151.1944,2014,8,24,9.35502271509809,24
-34.09365,151.1944,2014,8,25,-15.079405662193452,24
-34.09365,151.1944,2014,8,26,-43.21129539830984,24
-34.09365,151.1944,2014,8,27,-194.5431067273397,24
-34.09365,151.1944,2014,8,28,-274.1467132795868,24
-34.09365,151.1944,2014,8,29,-534.9641101804167,24
-34.09365,151.1944,2014,8,30,-324.78156922018394,24
-34.09365,151.1944,2014,8,31,-16.781765237900256,24
-34.09365,151.1944,2014,9,1,-66.36338562791977,24
-34.09365,151.1944,2014,10,8,34.78222901317546,24
-34.09365,151.1944,2014,10,9,193.64578822201366,24
-34.09365,151.1944,2014,10,10,185.03853092802066,24
-34.09365,151.1944,2014,10,11,214.23002017574493,24
-34.09365,151.1944,2014,10,12,314.03602101988247,24
-34.09365,151.1944,2014,10,13,-152.91961960618409,24
-34.09365,151.1944,2014,10,14,-697.8846945463125,24
-34.09365,151.1944,2014,10,15,-256.85264917871694,24
-34.09365,151.1944,2014,10,16,-75.90614519342301,24
-34.09365,151.1944,2014,10,17,-139.56484738330437,24
-34.09365,151.1944,2014,10,18,125.2936647720067,24
-34.09365,151.1944,2014,10,19,-40.78980822613721,24
-34.09365,151.1944,2014,10,20,27.988700612925616,24
-34.09365,151.1944,2014,10,21,145.38150776534474,24
-34.09365,151.1944,2014,10,22,218.34432098207878,24
-34.09365,151.1944,2015,6,16,58.449800086270294,24
-34.09365,151.1944,2015,6,17,-131.61307807547078,24
-34.09365,151.1944,2015,6,18,-372.27581039214095,24
-34.09365,151.1944,2015,6,19,-412.8810637483874,24
-34.09365,151.1944,2015,6,20,-237.79894985286413,24
-34.09365,151.1944,2015,6,21,-96.41719159530118,24
-34.09365,151.1944,2015,6,22,-18.115015073827706,24
-34.09365,151.1944,2015,6,23,14.296638455420428,24
-34.09365,151.1944,2015,6,24,-75.95069292063761,24
-34.09365,151.1944,2015,6,25,-234.83016203205264,24
