estuary,Year,Month,displacement,count
Lake Illawarra,1990,1,13461.2667467671,741
Lake Illawarra,1990,2,15078.0437745332,672
Lake Illawarra,1990,3,12218.9960977345,744
Lake Illawarra,1990,4,-1549.16312379559,720
Lake Illawarra,1990,5,-1555.85482881935,744
Lake Illawarra,1990,6,-11107.6671288886,720
Lake Illawarra,1990,7,-19892.0907340149,744
Lake Illawarra,1990,8,-11495.2991772477,744
Lake Illawarra,1990,9,1052.81234716883,720
Lake Illawarra,1990,10,5474.0056282657,744
Lake Illawarra,1990,11,5610.32167354284,720
Lake Illawarra,1990,12,7386.16272529019,744
Lake Illawarra,1991,1,6921.28491794064,744
Lake Illawarra,1991,2,9356.02503896036,672
Lake Illawarra,1991,3,2171.69215577763,744
Lake Illawarra,1991,4,4335.56618542909,720
Lake Illawarra,1991,5,6088.22014516115,744
Lake Illawarra,1991,6,-4359.65059594969,720
Lake Illawarra,1991,7,-17470.5526501533,744
Lake Illawarra,1991,8,-31580.6570438033,744
Lake Illawarra,1991,9,-12797.8524471435,720
Lake Illawarra,1991,10,5444.72822554405,744
Lake Illawarra,1991,11,5809.52638172515,720
Lake Illawarra,1991,12,6961.22513736919,744
Lake Illawarra,1992,1,11335.6814886568,744
Lake Illawarra,1992,2,19338.88432954,696
Lake Illawarra,1992,3,9053.07503805592,744
Lake Illawarra,1992,4,3600.64323768422,720
Lake Illawarra,1992,5,-5503.12074998105,744
Lake Illawarra,1992,6,-8902.00096714863,720
Lake Illawarra,1992,7,-16899.4953349874,744
Lake Illawarra,1992,8,-15934.8874877038,744
Lake Illawarra,1992,9,-11412.2972155051,720
Lake Illawarra,1992,10,1239.49278004276,744
Lake Illawarra,1992,11,4531.54436536885,720
Lake Illawarra,1992,12,10902.7634936033,744
Lake Illawarra,1993,1,6605.65790666308,744
Lake Illawarra,1993,2,3658.77802169948,672
Lake Illawarra,1993,3,12070.3944256876,744
Lake Illawarra,1993,4,817.581255591835,720
Lake Illawarra,1993,5,-5724.20475618683,744
Lake Illawarra,1993,6,-15393.012115844,720
Lake Illawarra,1993,7,-8536.65869229941,744
Lake Illawarra,1993,8,-8674.99847718431,744
Lake Illawarra,1993,9,-2286.00480579121,720
Lake Illawarra,1993,10,-2327.95921888596,744
Lake Illawarra,1993,11,3760.50912075539,720
Lake Illawarra,1993,12,3848.55133963433,744
Lake Illawarra,1994,1,6524.55558728813,744
Lake Illawarra,1994,2,6060.42236337915,672
Lake Illawarra,1994,3,14715.1452607197,744
Lake Illawarra,1994,4,-899.771812303053,720
Lake Illawarra,1994,5,-12492.0100259506,744
Lake Illawarra,1994,6,-7789.77467979739,720
Lake Illawarra,1994,7,-15517.4434638964,744
Lake Illawarra,1994,8,-10659.6283624262,744
Lake Illawarra,1994,9,-7004.43006880646,720
Lake Illawarra,1994,10,1707.11981855757,744
Lake Illawarra,1994,11,-2690.28497620664,720
Lake Illawarra,1994,12,13022.2488950657,744
Lake Illawarra,1995,1,9179.59694730684,744
Lake Illawarra,1995,2,9227.39347662778,672
Lake Illawarra,1995,3,22454.9755743484,744
Lake Illawarra,1995,4,-6168.86425934192,720
Lake Illawarra,1995,5,140.55444332358,744
Lake Illawarra,1995,6,-11453.8793368796,720
Lake Illawarra,1995,7,-19102.0399738418,744
Lake Illawarra,1995,8,-9513.97218778078,744
Lake Illawarra,1995,9,8384.77321636071,720
Lake Illawarra,1995,10,6816.50866353154,744
Lake Illawarra,1995,11,3431.04049423612,720
Lake Illawarra,1995,12,6803.94620445699,744
Lake Illawarra,1996,1,11783.5675200544,744
Lake Illawarra,1996,2,16150.4157559298,696
Lake Illawarra,1996,3,4396.74612479753,744
Lake Illawarra,1996,4,-2932.25550251511,720
Lake Illawarra,1996,5,5064.40836840914,744
Lake Illawarra,1996,6,-12618.8660431556,720
Lake Illawarra,1996,7,-16681.4183003686,744
Lake Illawarra,1996,8,-6841.3090196681,744
Lake Illawarra,1996,9,-17003.546097839,720
Lake Illawarra,1996,10,-463.608197123919,744
Lake Illawarra,1996,11,5733.13975747392,720
Lake Illawarra,1996,12,11386.8477353434,744
Lake Illawarra,1997,1,10234.7480501545,744
Lake Illawarra,1997,2,15584.4559735494,672
Lake Illawarra,1997,3,11912.9436658276,744
Lake Illawarra,1997,4,869.606637017643,720
Lake Illawarra,1997,5,426.207198146628,744
Lake Illawarra,1997,6,1092.04616692295,720
Lake Illawarra,1997,7,-1867.22435016739,744
Lake Illawarra,1997,8,-16916.6493919456,744
Lake Illawarra,1997,9,3601.92239385139,720
Lake Illawarra,1997,10,2036.71254231694,744
Lake Illawarra,1997,11,8994.08111930152,720
Lake Illawarra,1997,12,6841.05127924635,744
Lake Illawarra,1998,1,4492.52055632873,744
Lake Illawarra,1998,2,5153.90157040307,672
Lake Illawarra,1998,3,10480.4510396074,744
Lake Illawarra,1998,4,-739.28544303139,720
Lake Illawarra,1998,5,397.97030305351,744
Lake Illawarra,1998,6,-9173.32526371112,720
Lake Illawarra,1998,7,-16988.4635101963,744
Lake Illawarra,1998,8,13890.6145596824,744
Lake Illawarra,1998,9,-11067.8510067001,720
Lake Illawarra,1998,10,-7803.96949487631,744
Lake Illawarra,1998,11,15793.7889257121,720
Lake Illawarra,1998,12,8145.01734849092,744
Lake Illawarra,1999,1,11207.4126721029,744
Lake Illawarra,1999,2,18670.9738914482,672
Lake Illawarra,1999,3,5286.00785545841,744
Lake Illawarra,1999,4,9657.54314863289,720
Lake Illawarra,1999,5,-11441.9087261808,744
Lake Illawarra,1999,6,-8644.7092046588,720
Lake Illawarra,1999,7,3958.11965669952,744
