Estuary,Year,Month,Average_Wind_Speed,count
Clarence_River,1861,7,10.6243087314996,248
Clarence_River,1861,8,8.41873291793364,248
Clarence_River,1861,9,8.736689351974,240
Clarence_River,1861,10,10.2683133296314,248
Clarence_River,1861,11,10.0146056265832,240
Clarence_River,1861,12,10.5675765918867,248
Clarence_River,1862,1,10.7528604744749,248
Clarence_River,1862,2,9.33201634609671,224
Clarence_River,1862,3,6.87772374611437,248
Clarence_River,1862,4,5.45594889932857,240
Clarence_River,1862,5,9.2022930585391,248
Clarence_River,1862,6,9.08084462900192,240
Clarence_River,1862,7,11.8566188828477,248
Clarence_River,1862,8,8.4068928776947,248
Clarence_River,1862,9,9.97770597116539,240
Clarence_River,1862,10,9.41600358028661,248
Clarence_River,1862,11,11.0935487792939,240
Clarence_River,1862,12,10.2622946270972,248
Clarence_River,1863,1,12.1575507083154,248
Clarence_River,1863,2,9.93397115583657,224
Clarence_River,1863,3,7.8748085636681,248
Clarence_River,1863,4,7.35687455844252,240
Clarence_River,1863,5,5.4656846995771,248
Clarence_River,1863,6,8.52690296599923,240
Clarence_River,1863,7,8.45951098752441,248
Clarence_River,1863,8,8.70450081147037,248
Clarence_River,1863,9,7.28098300618312,240
Clarence_River,1863,10,5.42857523152413,248
Clarence_River,1863,11,8.82914829299207,240
Clarence_River,1863,12,10.5295579271695,248
Clarence_River,1864,1,9.91601169087456,248
Clarence_River,1864,2,8.35660993466803,232
Clarence_River,1864,3,7.49364816827749,248
Clarence_River,1864,4,5.70726525620893,240
Clarence_River,1864,5,7.04122467219654,248
Clarence_River,1864,6,7.98652902662371,240
Clarence_River,1864,7,10.2824670140249,248
Clarence_River,1864,8,10.7547597466441,248
Clarence_River,1864,9,7.96690930689874,240
Clarence_River,1864,10,8.37525447047243,248
Clarence_River,1864,11,9.55590153929371,240
Clarence_River,1864,12,9.324313185055,248
Clarence_River,1865,1,9.80734387292214,248
Clarence_River,1865,2,10.4487064062987,224
Clarence_River,1865,3,8.11088018719995,248
Clarence_River,1865,4,5.8041633261922,240
Clarence_River,1865,5,11.2382947857254,248
Clarence_River,1865,6,10.2602961767081,240
Clarence_River,1865,7,9.90399829044603,248
Clarence_River,1865,8,8.59032814091805,248
Clarence_River,1865,9,8.82440521253074,240
Clarence_River,1865,10,9.53663837207667,248
Clarence_River,1865,11,10.3609134035476,240
Clarence_River,1865,12,9.60509895174488,248
Clarence_River,1866,1,10.6611153439298,248
Clarence_River,1866,2,9.72964274638004,224
Clarence_River,1866,3,8.20550145584387,248
Clarence_River,1866,4,5.40226374464614,240
Clarence_River,1866,5,7.31447396682341,248
Clarence_River,1866,6,9.90662489626916,240
Clarence_River,1866,7,9.17131367019013,248
Clarence_River,1866,8,8.45076235118839,248
Clarence_River,1866,9,8.39583756408124,240
Clarence_River,1866,10,8.04210699204028,248
Clarence_River,1866,11,9.21670399554387,240
Clarence_River,1866,12,10.7190422909269,248
Clarence_River,1867,1,10.3457493835317,248
Clarence_River,1867,2,8.78385085121768,224
Clarence_River,1867,3,8.31715982433263,248
Clarence_River,1867,4,5.59176048258585,240
Clarence_River,1867,5,5.72193640686123,248
Clarence_River,1867,6,8.67819762150935,240
Clarence_River,1867,7,11.9521166156067,248
Clarence_River,1867,8,7.35429003886218,248
Clarence_River,1867,9,11.1844518001654,240
Clarence_River,1867,10,10.4910988748688,248
Clarence_River,1867,11,9.63058803791372,240
Clarence_River,1867,12,10.3385344567701,248
Clarence_River,1868,1,10.8417950425206,248
Clarence_River,1868,2,10.2105450699385,232
Clarence_River,1868,3,8.9397093659401,248
Clarence_River,1868,4,6.1639967107684,240
Clarence_River,1868,5,6.88194660597032,248
Clarence_River,1868,6,10.7621109018588,240
Clarence_River,1868,7,10.0902209885366,248
Clarence_River,1868,8,8.41684043657567,248
Clarence_River,1868,9,8.70957806325916,240
Clarence_River,1868,10,8.49902296895889,248
Clarence_River,1868,11,9.98773375883613,240
Clarence_River,1868,12,10.2379958508939,248
Clarence_River,1869,1,10.1989891201821,248
Clarence_River,1869,2,10.3207719249963,224
Clarence_River,1869,3,9.40649714705048,248
Clarence_River,1869,4,6.30319830391562,240
Clarence_River,1869,5,7.34203593547824,248
Clarence_River,1869,6,11.5556981913312,240
Clarence_River,1869,7,8.23956835069462,248
Clarence_River,1869,8,8.18125948860456,248
Clarence_River,1869,9,8.80601809264929,240
Clarence_River,1869,10,9.58930687350811,248
Clarence_River,1869,11,8.62822454749361,240
Clarence_River,1869,12,10.9616004363632,248
Clarence_River,1870,1,12.4976888574562,248
Clarence_River,1870,2,10.5172389428616,224
Clarence_River,1870,3,7.44988170531446,248
Clarence_River,1870,4,6.54339398908629,240
Clarence_River,1870,5,7.30986299677306,248
Clarence_River,1870,6,10.6541575005488,240
Clarence_River,1870,7,8.38772072677908,248
Clarence_River,1870,8,12.3967534231014,248
Clarence_River,1870,9,7.39406879218125,240
Clarence_River,1870,10,9.17720962285327,248
Clarence_River,1870,11,9.03985586732427,240
Clarence_River,1870,12,10.0147526049416,248
Clarence_River,1871,1,9.21710537843276,248
Clarence_River,1871,2,9.94189019884817,224
Clarence_River,1871,3,7.33025749627093,248
Clarence_River,1871,4,4.87157095203138,240
Clarence_River,1871,5,6.56026848865044,248
Clarence_River,1871,6,8.44638781570807,240
Clarence_River,1871,7,10.5023353129247,248
Clarence_River,1871,8,8.45686063436041,248
Clarence_River,1871,9,6.89121900854711,240
Clarence_River,1871,10,7.65858284384477,248
Clarence_River,1871,11,8.06284184138493,240
Clarence_River,1871,12,9.19367482585022,248
Clarence_River,1872,1,10.0774761251699,248
Clarence_River,1872,2,8.69224054421873,232
Clarence_River,1872,3,7.16546365398982,248
Clarence_River,1872,4,6.37016373594788,240
Clarence_River,1872,5,7.66502842406014,248
Clarence_River,1872,6,10.0146086137605,240
Clarence_River,1872,7,10.1924979515748,248
Clarence_River,1872,8,8.39319901242642,248
Clarence_River,1872,9,7.38720702356225,240
Clarence_River,1872,10,8.44813707119996,248
Clarence_River,1872,11,7.56232002682722,240
Clarence_River,1872,12,8.30966336468177,248
Clarence_River,1873,1,10.9826362958271,248
Clarence_River,1873,2,9.19979064920987,224
Clarence_River,1873,3,6.58541264857605,248
Clarence_River,1873,4,6.15316909091354,240
Clarence_River,1873,5,6.77371251702008,248
Clarence_River,1873,6,7.63030121916305,240
Clarence_River,1873,7,7.81937191220299,248
Clarence_River,1873,8,7.81720616976766,248
Clarence_River,1873,9,9.69700291920092,240
Clarence_River,1873,10,8.91280005883472,248
Clarence_River,1873,11,9.24998786004987,240
Clarence_River,1873,12,9.62408299394002,248
Clarence_River,1874,1,10.9597156650161,248
Clarence_River,1874,2,10.4428250678786,224
Clarence_River,1874,3,7.41137993137889,248
Clarence_River,1874,4,8.77383839219053,240
Clarence_River,1874,5,12.2697117139796,248
Clarence_River,1874,6,10.9194917000138,240
Clarence_River,1874,7,9.24312678129363,248
Clarence_River,1874,8,8.82550574961567,248
Clarence_River,1874,9,8.63485388195709,240
Clarence_River,1874,10,8.64680289366544,248
Clarence_River,1874,11,9.21490516573584,240
Clarence_River,1874,12,9.1620186308075,248
Clarence_River,1875,1,9.63743831781565,248
Clarence_River,1875,2,9.91696141117291,224
Clarence_River,1875,3,6.67469815584451,248
Clarence_River,1875,4,5.93607670036838,240
Clarence_River,1875,5,7.38517061655685,248
Clarence_River,1875,6,10.9517322663136,240
Clarence_River,1875,7,7.38202340789495,248
Clarence_River,1875,8,8.46870741549296,248
Clarence_River,1875,9,6.92597324114455,240
Clarence_River,1875,10,8.24406410963233,248
Clarence_River,1875,11,8.75008199430633,240
Clarence_River,1875,12,9.74310362314791,248
Clarence_River,1876,1,9.42936956787111,248
Clarence_River,1876,2,10.1374766628113,232
Clarence_River,1876,3,8.03882206872619,248
Clarence_River,1876,4,5.40067930669887,240
Clarence_River,1876,5,5.76111217428697,248
Clarence_River,1876,6,8.64187313793857,240
Clarence_River,1876,7,7.61241710660767,248
Clarence_River,1876,8,7.71692085240607,248
Clarence_River,1876,9,8.40248814125505,240
Clarence_River,1876,10,7.14639461831377,248
Clarence_River,1876,11,8.67349338955083,240
Clarence_River,1876,12,10.520081225825,248
Clarence_River,1877,1,10.8659911828734,248
Clarence_River,1877,2,9.27097996696341,224
Clarence_River,1877,3,7.67541821694623,248
Clarence_River,1877,4,6.43713581555819,240
Clarence_River,1877,5,9.10740479356834,248
Clarence_River,1877,6,5.91056446308513,240
Clarence_River,1877,7,7.3863327883126,248
Clarence_River,1877,8,7.7480428303168,248
Clarence_River,1877,9,7.38195051973688,240
Clarence_River,1877,10,8.47987955007985,248
Clarence_River,1877,11,9.24317934474892,240
Clarence_River,1877,12,10.4736057740148,248
Clarence_River,1878,1,10.4556480554163,248
Clarence_River,1878,2,8.74114156949233,224
Clarence_River,1878,3,7.72304366458786,248
Clarence_River,1878,4,7.07308282002436,240
Clarence_River,1878,5,5.4532169954385,248
Clarence_River,1878,6,10.9669215510237,240
Clarence_River,1878,7,9.88752906131086,248
Clarence_River,1878,8,11.8949990170228,248
Clarence_River,1878,9,8.32125105114882,240
Clarence_River,1878,10,9.53483449651672,248
Clarence_River,1878,11,8.98803969345907,240
Clarence_River,1878,12,10.6346089174971,248
Clarence_River,1879,1,11.9957077866766,248
Clarence_River,1879,2,10.8455125042688,224
Clarence_River,1879,3,10.0790896485381,248
Clarence_River,1879,4,9.24300799756956,240
Clarence_River,1879,5,11.4990860962483,248
Clarence_River,1879,6,9.60487842751956,240
Clarence_River,1879,7,8.51873404321506,248
Clarence_River,1879,8,9.91546166950831,248
Clarence_River,1879,9,9.67503751891711,240
Clarence_River,1879,10,9.80783370263629,248
Clarence_River,1879,11,10.8253446354779,240
Clarence_River,1879,12,12.050409653721,248
Clarence_River,1880,1,14.1786286543035,248
Clarence_River,1880,2,11.4870186388659,232
Clarence_River,1880,3,9.96849611527496,248
Clarence_River,1880,4,9.54099228376247,240
Clarence_River,1880,5,10.3752734764789,248
Clarence_River,1880,6,10.5762749576887,240
Clarence_River,1880,7,10.9580403253836,248
Clarence_River,1880,8,11.8304251551451,248
Clarence_River,1880,9,9.5300538864175,240
Clarence_River,1880,10,10.8556297755042,248
Clarence_River,1880,11,12.5695333921518,240
Clarence_River,1880,12,13.5879484965862,248
Clarence_River,1881,1,13.7090526994432,248
Clarence_River,1881,2,11.7105555971938,224
Clarence_River,1881,3,9.91725113841203,248
Clarence_River,1881,4,9.64673523172481,240
Clarence_River,1881,5,10.0668686571189,248
Clarence_River,1881,6,13.5299543664414,240
Clarence_River,1881,7,9.39140209128171,248
Clarence_River,1881,8,10.1616312598693,248
Clarence_River,1881,9,11.2464900056414,240
Clarence_River,1881,10,12.3020466520691,248
Clarence_River,1881,11,10.8165591206163,240
Clarence_River,1881,12,12.7817564610096,248
Clarence_River,1882,1,14.0827142883455,248
Clarence_River,1882,2,12.2884896250546,224
Clarence_River,1882,3,10.4167538074039,248
Clarence_River,1882,4,8.90466965044197,240
Clarence_River,1882,5,10.2303241451914,248
Clarence_River,1882,6,12.4164087451178,240
Clarence_River,1882,7,12.0002693748698,248
Clarence_River,1882,8,8.48997060817736,248
Clarence_River,1882,9,11.1074281990284,240
Clarence_River,1882,10,10.0267739570395,248
Clarence_River,1882,11,12.3460174621274,240
Clarence_River,1882,12,10.7975905759921,248
Clarence_River,1883,1,12.8148956393382,248
Clarence_River,1883,2,11.4391892547563,224
Clarence_River,1883,3,10.0833404611073,248
Clarence_River,1883,4,7.89705082429041,240
Clarence_River,1883,5,11.8076970788348,248
Clarence_River,1883,6,10.2277713098545,240
Clarence_River,1883,7,12.0507359643671,248
Clarence_River,1883,8,8.74605637266432,248
Clarence_River,1883,9,12.2262495481153,240
Clarence_River,1883,10,11.0814140566813,248
Clarence_River,1883,11,12.9709636314732,240
Clarence_River,1883,12,11.3778001917296,248
Clarence_River,1884,1,12.8546941714628,248
Clarence_River,1884,2,14.0799902806651,232
Clarence_River,1884,3,11.1316890279662,248
Clarence_River,1884,4,9.79258152682522,240
Clarence_River,1884,5,10.3456619933787,248
Clarence_River,1884,6,10.7391577638046,240
Clarence_River,1884,7,9.7342421778951,248
Clarence_River,1884,8,10.6411798497602,248
Clarence_River,1884,9,11.4460696653868,240
Clarence_River,1884,10,12.2027586194044,248
Clarence_River,1884,11,13.3431987184765,240
