Estuary,Year,Month,Average_Wind_Speed,count
Sydney,1869,1,7.00732303238767,248
Sydney,1869,2,8.68973126233107,224
Sydney,1869,3,7.63757226287383,248
Sydney,1869,4,5.07094870721977,240
Sydney,1869,5,5.71696535797966,248
Sydney,1869,6,10.0885961390608,240
Sydney,1869,7,6.81399886175229,248
Sydney,1869,8,6.72210134671849,248
Sydney,1869,9,7.19445620951116,240
Sydney,1869,10,8.5068902874861,248
Sydney,1869,11,6.65552017647062,240
Sydney,1869,12,8.01986547256129,248
Sydney,1870,1,9.94820221526212,248
Sydney,1870,2,8.08673328565447,224
Sydney,1870,3,6.65473598142267,248
Sydney,1870,4,4.96433398859586,240
Sydney,1870,5,6.2809508056011,248
Sydney,1870,6,8.64176043855867,240
Sydney,1870,7,7.41714073325657,248
Sydney,1870,8,10.7775976273713,248
Sydney,1870,9,5.85246995107983,240
Sydney,1870,10,6.59135196765902,248
Sydney,1870,11,7.63336340051612,240
Sydney,1870,12,8.27194524057069,248
Sydney,1871,1,7.36991193139769,248
Sydney,1871,2,7.04423688875226,224
Sydney,1871,3,5.84460079130798,248
Sydney,1871,4,3.63999173063284,240
Sydney,1871,5,6.88386505628486,248
Sydney,1871,6,7.35784070426415,240
Sydney,1871,7,9.18943066075646,248
Sydney,1871,8,6.74221887318966,248
Sydney,1871,9,5.35196453992335,240
Sydney,1871,10,6.1738977565404,248
Sydney,1871,11,6.28240716995445,240
Sydney,1871,12,7.40894788446968,248
Sydney,1872,1,7.84579270651906,248
Sydney,1872,2,7.1091263076545,232
Sydney,1872,3,5.31872491334707,248
Sydney,1872,4,6.02849340583516,240
Sydney,1872,5,7.00000193447611,248
Sydney,1872,6,9.19578622087616,240
Sydney,1872,7,9.06338168620779,248
Sydney,1872,8,7.47601897388789,248
Sydney,1872,9,5.33736591753083,240
Sydney,1872,10,7.25268630484123,248
Sydney,1872,11,6.00213186496725,240
Sydney,1872,12,6.63833076217343,248
Sydney,1873,1,8.71824756454579,248
Sydney,1873,2,7.38616033780933,224
Sydney,1873,3,5.47690818144721,248
Sydney,1873,4,4.82671847089515,240
Sydney,1873,5,5.88068365369545,248
Sydney,1873,6,7.10555320325382,240
Sydney,1873,7,7.3171908800838,248
Sydney,1873,8,6.97479820030615,248
Sydney,1873,9,7.70293062987864,240
Sydney,1873,10,7.54618955556634,248
Sydney,1873,11,6.54397092181392,240
Sydney,1873,12,7.57631970762479,248
Sydney,1874,1,8.00423550420726,248
Sydney,1874,2,8.35909082260494,224
Sydney,1874,3,5.77668963801866,248
Sydney,1874,4,6.93787341065721,240
Sydney,1874,5,11.272631803541,248
Sydney,1874,6,9.69723838806011,240
Sydney,1874,7,8.97192858756006,248
Sydney,1874,8,8.00190267675957,248
Sydney,1874,9,8.30131577426896,240
Sydney,1874,10,6.77324690687394,248
Sydney,1874,11,7.1365730932366,240
Sydney,1874,12,6.80308937746677,248
Sydney,1875,1,6.66922682472563,248
Sydney,1875,2,7.75045379906363,224
Sydney,1875,3,4.83195576845578,248
Sydney,1875,4,4.88717091481368,240
Sydney,1875,5,7.01635411191068,248
Sydney,1875,6,9.29325663219974,240
Sydney,1875,7,7.76535575820365,248
Sydney,1875,8,8.07759444112971,248
Sydney,1875,9,6.84155445655267,240
Sydney,1875,10,7.07833568053773,248
Sydney,1875,11,7.06066311260811,240
Sydney,1875,12,8.58563434476505,248
Sydney,1876,1,7.92913889412767,248
Sydney,1876,2,8.36787322120782,232
Sydney,1876,3,5.80239907141412,248
Sydney,1876,4,4.30096625782005,240
Sydney,1876,5,5.89805969459848,248
Sydney,1876,6,7.24733806553677,240
Sydney,1876,7,7.75341832831692,248
Sydney,1876,8,6.50371153628855,248
Sydney,1876,9,6.74375928549117,240
Sydney,1876,10,5.61842693934273,248
Sydney,1876,11,7.27654287460568,240
Sydney,1876,12,7.86226536789324,248
Sydney,1877,1,8.58070999184659,248
Sydney,1877,2,7.40616349616556,224
Sydney,1877,3,6.50433012627281,248
Sydney,1877,4,5.41660642253103,240
Sydney,1877,5,8.70472669778233,248
Sydney,1877,6,5.4664954790959,240
Sydney,1877,7,6.67435183883265,248
Sydney,1877,8,6.1642291301619,248
Sydney,1877,9,6.1248895772959,240
Sydney,1877,10,7.36067739311464,248
Sydney,1877,11,7.41418442066763,240
Sydney,1877,12,8.04536324047463,248
Sydney,1878,1,8.36534233845259,248
Sydney,1878,2,6.49785679768503,224
Sydney,1878,3,6.4950835363937,248
Sydney,1878,4,6.0331301991458,240
Sydney,1878,5,5.86902846356006,248
Sydney,1878,6,9.32143585360746,240
Sydney,1878,7,8.78194553328368,248
Sydney,1878,8,9.9549585680751,248
Sydney,1878,9,6.85060797058039,240
Sydney,1878,10,7.91657963117179,248
Sydney,1878,11,8.37117961047105,240
Sydney,1878,12,8.36941921284696,248
Sydney,1879,1,8.94159339173725,248
Sydney,1879,2,8.75496515043714,224
Sydney,1879,3,6.85966057358375,248
Sydney,1879,4,7.27668367052555,240
Sydney,1879,5,10.4940605403873,248
Sydney,1879,6,9.02474080092983,240
Sydney,1879,7,8.64054661412296,248
Sydney,1879,8,7.81130648657467,248
Sydney,1879,9,7.75656089710369,240
Sydney,1879,10,8.81279034919848,248
Sydney,1879,11,8.73257628639345,240
Sydney,1879,12,10.5385155203267,248
Sydney,1880,1,10.7574723346496,248
Sydney,1880,2,9.18346248493745,232
Sydney,1880,3,6.69282371856974,248
Sydney,1880,4,6.92475889347352,240
Sydney,1880,5,8.36274347414276,248
Sydney,1880,6,8.83812811698957,240
Sydney,1880,7,9.37199235558149,248
Sydney,1880,8,9.75689841713082,248
Sydney,1880,9,7.8503066344058,240
Sydney,1880,10,9.31724861887155,248
Sydney,1880,11,10.2383685895584,240
Sydney,1880,12,11.3953241990016,248
Sydney,1881,1,9.91060669737337,248
Sydney,1881,2,8.86545663089458,224
Sydney,1881,3,7.02947273004335,248
Sydney,1881,4,7.10323597156988,240
Sydney,1881,5,7.75074313177653,248
Sydney,1881,6,11.6602646627704,240
Sydney,1881,7,8.67166488671482,248
Sydney,1881,8,8.12836905670435,248
Sydney,1881,9,9.11854563008431,240
Sydney,1881,10,9.88011706613333,248
Sydney,1881,11,8.53412119291888,240
Sydney,1881,12,10.1606474185491,248
Sydney,1882,1,11.0848119439228,248
Sydney,1882,2,9.67440552910127,224
Sydney,1882,3,7.78467048090908,248
Sydney,1882,4,6.49744884828283,240
Sydney,1882,5,7.9619361206122,248
Sydney,1882,6,10.5842805964842,240
Sydney,1882,7,10.1909497596564,248
Sydney,1882,8,7.68805903257697,248
Sydney,1882,9,9.08711931670896,240
Sydney,1882,10,8.63965072766336,248
Sydney,1882,11,9.64691785482297,240
Sydney,1882,12,9.1258568185057,248
Sydney,1883,1,9.43108865017252,248
Sydney,1883,2,8.92357363988337,224
Sydney,1883,3,7.64340277886955,248
Sydney,1883,4,6.44096850016567,240
