"Southeast.Winds","Northeast.Winds","Abundance","Error"
-0.35,-1.95,0.431869212618302,0.303565902966658
-0.3,-1.95,0.410928670813272,0.312379509077264
-0.25,-1.95,0.391263541246477,0.357862218402015
-0.2,-1.95,0.372873823917917,0.347065546625935
-0.15,-1.95,0.355759518827592,0.454997640937378
-0.0999999999999999,-1.95,0.339920625975502,0.41511137229615
-0.0499999999999998,-1.95,0.325357145361646,0.423021423639233
0,-1.95,0.312069076986026,0.482498977105557
0.0500000000000003,-1.95,0.30005642084864,0.507029366541876
0.1,-1.95,0.28931917694949,0.498271287882566
0.15,-1.95,0.279857345288575,0.50191429942014
0.2,-1.95,0.271670925865894,0.561152100066711
0.25,-1.95,0.264759918681448,0.617695715027661
0.3,-1.95,0.259124323735237,0.570556321218832
0.35,-1.95,0.254764141027261,0.691143904142986
0.4,-1.95,0.25167937055752,0.680155356202208
0.45,-1.95,0.249870012326014,0.732823622619147
0.5,-1.95,0.249336066332743,0.724754394579527
0.55,-1.95,0.250077532577707,0.70494427933717
0.6,-1.95,0.252094411060906,0.762711278452851
0.65,-1.95,0.255386701782339,0.801495155005979
0.7,-1.95,0.259954404742008,0.701877981301529
0.75,-1.95,0.265797519939912,0.830263965767536
0.8,-1.95,0.27291604737605,0.871972119904686
0.85,-1.95,0.281309987050423,0.87718769129363
0.9,-1.95,0.290979338963031,0.855301338149838
0.95,-1.95,0.301924103113875,0.979838194207975
1,-1.95,0.314144279502953,0.975823449945521
1.05,-1.95,0.327639868130266,0.949235478240762
1.1,-1.95,0.342410868995814,1.04802861800232
1.15,-1.95,0.358457282099597,1.03137594697552
1.2,-1.95,0.375779107441615,0.978990292103923
1.25,-1.95,0.394376345021867,1.00387415743632
1.3,-1.95,0.414248994840355,1.02938496867964
1.35,-1.95,0.435397056897078,1.01301816321286
1.4,-1.95,0.457820531192035,1.08854428392845
1.45,-1.95,0.481519417725228,1.16074930976694
1.5,-1.95,0.506493716496655,1.08407193559213
1.55,-1.95,0.532743427506318,1.11019317540733
1.6,-1.95,0.560268550754215,1.09438807551126
1.65,-1.95,0.589069086240347,1.13940790735989
1.7,-1.95,0.619145033964714,1.03737310510875
1.75,-1.95,0.650496393927316,1.04284043309488
1.8,-1.95,0.683123166128153,1.20764833638057
1.85,-1.95,0.717025350567225,1.0618173347749
1.9,-1.95,0.752202947244532,1.11802411500529
1.95,-1.95,0.788655956160074,1.10853543146712
2,-1.95,0.82638437731385,1.21676573613969
-2,-1.9,1.76785968511821,2.18789282716889
-1.95,-1.9,1.70541786387102,2.13832780902508
-1.9,-1.9,1.64425145486207,1.9907450278983
-1.85,-1.9,1.58436045809135,1.91116551954221
-1.8,-1.9,1.52574487355887,1.89575067985093
-1.75,-1.9,1.46840470126462,1.74579943365853
-1.7,-1.9,1.4123399412086,1.61064804641455
-1.65,-1.9,1.35755059339082,1.53797047103759
-1.6,-1.9,1.30403665781128,1.48554455547737
-1.55,-1.9,1.25179813446997,1.46225818922436
-1.5,-1.9,1.20083502336689,1.33642698244753
-1.45,-1.9,1.15114732450205,1.32218529759975
-1.4,-1.9,1.10273503787545,1.29108390791976
-1.35,-1.9,1.05559816348708,1.22779875097608
-1.3,-1.9,1.00973670133694,1.07053994212659
-1.25,-1.9,0.965150651425043,1.00356414592298
-1.2,-1.9,0.921840013751378,0.945656634147182
-1.15,-1.9,0.879804788315947,0.902987912491371
-1.1,-1.9,0.839044975118752,0.933238642710852
-1.05,-1.9,0.799560574159792,0.711599030637725
-1,-1.9,0.761351585439066,0.684725336925854
-0.95,-1.9,0.724418008956576,0.659088601409654
-0.9,-1.9,0.68875984471232,0.613901185238074
-0.85,-1.9,0.654377092706299,0.562575136186517
-0.8,-1.9,0.621269752938513,0.547303065051047
-0.75,-1.9,0.589437825408963,0.507845306677358
-0.7,-1.9,0.558881310117647,0.494155744439663
-0.65,-1.9,0.529600207064566,0.433986243518121
-0.6,-1.9,0.50159451624972,0.399188883001155
-0.55,-1.9,0.474864237673108,0.350597239526468
-0.5,-1.9,0.449409371334732,0.337944802464638
-0.45,-1.9,0.425229917234591,0.341703899700252
-0.4,-1.9,0.402325875372684,0.293108013526462
-0.35,-1.9,0.380697245749013,0.314905868378373
-0.3,-1.9,0.360344028363576,0.322261460042176
-0.25,-1.9,0.341266223216375,0.337444691367722
-0.2,-1.9,0.323463830307408,0.334611893550058
-0.15,-1.9,0.306936849636676,0.357537818307186
-0.0999999999999999,-1.9,0.29168528120418,0.404003895660918
-0.0499999999999998,-1.9,0.277709125009918,0.426847859223917
0,-1.9,0.265008381053891,0.441122973693964
0.0500000000000003,-1.9,0.253583049336099,0.462615945192172
0.1,-1.9,0.243433129856541,0.459418337899076
0.15,-1.9,0.234558622615219,0.561203350215728
0.2,-1.9,0.226959527612132,0.57901930114499
0.25,-1.9,0.22063584484728,0.602710206406674
0.3,-1.9,0.215587574320662,0.564557973392862
0.35,-1.9,0.21181471603228,0.645940106281863
0.4,-1.9,0.209317269982132,0.687243604501052
0.45,-1.9,0.20809523617022,0.683690147579483
0.5,-1.9,0.208148614596542,0.684291199635139
0.55,-1.9,0.209477405261099,0.694486118422971
0.6,-1.9,0.212081608163891,0.794872201950663
0.65,-1.9,0.215961223304918,0.831478658093735
0.7,-1.9,0.22111625068418,0.736526635923186
0.75,-1.9,0.227546690301677,0.787600025405371
0.8,-1.9,0.235252542157409,0.894884228333033
0.85,-1.9,0.244233806251376,0.851371448583402
0.9,-1.9,0.254490482583578,0.875888784632602
0.95,-1.9,0.266022571154014,0.882867305073055
1,-1.9,0.278830071962686,0.872526402575156
1.05,-1.9,0.292912985009592,0.949134697824456
1.1,-1.9,0.308271310294734,0.897245938843843
1.15,-1.9,0.32490504781811,0.971477356278214
1.2,-1.9,0.342814197579721,0.940366936789922
1.25,-1.9,0.361998759579567,1.00103419344982
1.3,-1.9,0.382458733817648,1.04354475004992
1.35,-1.9,0.404194120293964,0.991758640832743
1.4,-1.9,0.427204919008515,0.973744429692349
1.45,-1.9,0.451491129961301,1.03846300378606
1.5,-1.9,0.477052753152322,1.03058155277375
1.55,-1.9,0.503889788581578,1.06137256328354
1.6,-1.9,0.532002236249068,1.01372960258957
1.65,-1.9,0.561390096154794,0.950881223158988
1.7,-1.9,0.592053368298755,1.18263891865246
1.75,-1.9,0.62399205268095,1.1363066550092
1.8,-1.9,0.65720614930138,1.049813635067
1.85,-1.9,0.691695658160046,1.06147703444205
1.9,-1.9,0.727460579256946,1.02092540166039
1.95,-1.9,0.764500912592081,1.09621809233901
2,-1.9,0.802816658165451,1.09185474366274
-2,-1.85,1.69893867178725,2.14037200251362
-1.95,-1.85,1.63708417495965,1.94119402480454
-1.9,-1.85,1.57650509037029,1.8925995871964
-1.85,-1.85,1.51720141801917,1.79810386466148
-1.8,-1.85,1.45917315790627,1.83788418600163
-1.75,-1.85,1.40242031003162,1.63727590341526
-1.7,-1.85,1.3469428743952,1.58699602822986
-1.65,-1.85,1.29274085099701,1.42449147617509
-1.6,-1.85,1.23981423983706,1.50439294806996
-1.55,-1.85,1.18816304091534,1.32390043986759
-1.5,-1.85,1.13778725423186,1.35573544089079
-1.45,-1.85,1.08868687978662,1.19847030952786
-1.4,-1.85,1.0408619175796,1.18087718987998
-1.35,-1.85,0.994312367610829,1.27323141342063
-1.3,-1.85,0.949038229880286,0.953680383551596
-1.25,-1.85,0.90503950438798,1.06654142154331
-1.2,-1.85,0.862316191133908,0.943221836059497
-1.15,-1.85,0.820868290118071,0.908356192317976
-1.1,-1.85,0.780695801340469,0.773972424446039
-1.05,-1.85,0.741798724801102,0.755695850766777
-1,-1.85,0.70417706049997,0.706405784264369
-0.95,-1.85,0.667830808437073,0.669319227104597
-0.9,-1.85,0.632759968612411,0.628833376595571
-0.85,-1.85,0.598964541025983,0.547939128011977
-0.8,-1.85,0.566444525677791,0.564803764712061
-0.75,-1.85,0.535199922567834,0.510931193135596
-0.7,-1.85,0.505230731696111,0.469098765592524
-0.65,-1.85,0.476536953062623,0.395655807828491
-0.6,-1.85,0.449118586667371,0.389772514633581
-0.55,-1.85,0.422975632510353,0.350733542168079
-0.5,-1.85,0.39810809059157,0.305512629498185
-0.45,-1.85,0.374515960911022,0.33767992816841
-0.4,-1.85,0.352199243468709,0.312696134724956
-0.35,-1.85,0.331157938264631,0.317472811876657
-0.3,-1.85,0.311392045298788,0.292035232221001
-0.25,-1.85,0.29290156457118,0.307838228200308
-0.2,-1.85,0.275686496081806,0.341883879017049
-0.15,-1.85,0.259746839830668,0.354520773706528
-0.0999999999999999,-1.85,0.245082595817765,0.371183859512991
-0.0499999999999998,-1.85,0.231693764043096,0.375789345075318
0,-1.85,0.219580344506663,0.429522530020229
0.0500000000000003,-1.85,0.208742337208464,0.421159173308442
0.1,-1.85,0.1991797421485,0.490177018531891
0.15,-1.85,0.190892559326771,0.518817376336788
0.2,-1.85,0.183880788743277,0.49920823931279
0.25,-1.85,0.178144430398019,0.522512247088785
0.3,-1.85,0.173683484290994,0.574161025876431
0.35,-1.85,0.170497950422205,0.587910583284767
0.4,-1.85,0.168587828791651,0.613042386824115
0.45,-1.85,0.167953119399332,0.703242012371185
0.5,-1.85,0.168593822245248,0.656267260459696
0.55,-1.85,0.170509937329398,0.642354994892522
0.6,-1.85,0.173701464651784,0.76892414728282
0.65,-1.85,0.178168404212404,0.772341757403109
0.7,-1.85,0.18391075601126,0.753499159378781
0.75,-1.85,0.19092852004835,0.814574091639595
0.8,-1.85,0.199221696323675,0.864707898349653
0.85,-1.85,0.208790284837235,0.812895227348203
0.9,-1.85,0.21963428558903,0.881780320488723
0.95,-1.85,0.23175369857906,0.916501812529529
1,-1.85,0.245148523807325,0.830191212993805
1.05,-1.85,0.259818761273825,0.912325885921145
1.1,-1.85,0.27576441097856,0.910308680073775
1.15,-1.85,0.29298547292153,0.95104799248258
1.2,-1.85,0.311481947102734,0.986469987996377
1.25,-1.85,0.331253833522174,0.938284875219172
1.3,-1.85,0.352301132179849,1.03192064075825
1.35,-1.85,0.374623843075758,0.917970489952126
1.4,-1.85,0.398221966209902,0.924357024144182
1.45,-1.85,0.423095501582281,1.0306846365827
1.5,-1.85,0.449244449192896,0.968934427008984
1.55,-1.85,0.476668809041745,0.931364086692069
1.6,-1.85,0.505368581128829,0.923960809846566
1.65,-1.85,0.535343765454148,1.01256194967752
1.7,-1.85,0.566594362017702,1.08830521224149
1.75,-1.85,0.59912037081949,0.945319142830879
1.8,-1.85,0.632921791859514,1.06135098644618
1.85,-1.85,0.667998625137773,1.09482178817153
1.9,-1.85,0.704350870654267,1.01274722645317
1.95,-1.85,0.741978528408995,1.09363279869869
2,-1.85,0.780881598401959,0.978992986210516
-2,-1.8,1.63165031784119,2.09541783632618
-1.95,-1.8,1.57038314543319,2.04203034241375
-1.9,-1.8,1.51039138526342,1.96491422414623
-1.85,-1.8,1.45167503733189,1.74660419949479
-1.8,-1.8,1.39423410163859,1.72523371618417
-1.75,-1.8,1.33806857818353,1.74526026910062
-1.7,-1.8,1.2831784669667,1.59554372023853
-1.65,-1.8,1.22956376798811,1.46530185933522
-1.6,-1.8,1.17722448124775,1.45349880657897
-1.55,-1.8,1.12616060674563,1.27320588037568
-1.5,-1.8,1.07637214448174,1.53838365843309
-1.45,-1.8,1.02785909445609,1.22063581153145
-1.4,-1.8,0.980621456668668,1.19643983550487
-1.35,-1.8,0.934659231119485,0.99109756610168
-1.3,-1.8,0.889972417808537,1.126576055655
-1.25,-1.8,0.846561016735824,0.989218689464423
-1.2,-1.8,0.804425027901345,0.872519033279552
-1.15,-1.8,0.763564451305102,0.886751618712427
-1.1,-1.8,0.723979286947093,0.872773685634017
-1.05,-1.8,0.685669534827319,0.793478792261724
-1,-1.8,0.648635194945781,0.720266197039363
-0.95,-1.8,0.612876267302477,0.677360180626791
-0.9,-1.8,0.578392751897408,0.62129837328941
-0.85,-1.8,0.545184648730574,0.512859867062386
-0.8,-1.8,0.513251957801975,0.524331457090334
-0.75,-1.8,0.482594679111611,0.520320312360392
-0.7,-1.8,0.453212812659482,0.477917974712809
-0.65,-1.8,0.425106358445588,0.402736297519934
-0.6,-1.8,0.398275316469929,0.377425434398847
-0.55,-1.8,0.372719686732504,0.334229351907988
-0.5,-1.8,0.348439469233315,0.325221479388424
-0.45,-1.8,0.32543466397236,0.318551233636012
-0.4,-1.8,0.303705270949641,0.280642372542808
-0.35,-1.8,0.283251290165156,0.290772743530291
-0.3,-1.8,0.264072721618906,0.29207310049121
-0.25,-1.8,0.246169565310891,0.316736261626367
-0.2,-1.8,0.229541821241111,0.339260930194826
-0.15,-1.8,0.214189489409567,0.307264009191302
-0.0999999999999999,-1.8,0.200112569816256,0.341914075677197
-0.0499999999999998,-1.8,0.187311062461181,0.392434603500529
0,-1.8,0.175784967344341,0.42172591079726
0.0500000000000003,-1.8,0.165534284465736,0.420276973076827
0.1,-1.8,0.156559013825365,0.438662799185716
0.15,-1.8,0.14885915542323,0.483433193337635
0.2,-1.8,0.14243470925933,0.494357762205004
0.25,-1.8,0.137285675333664,0.558738974815914
0.3,-1.8,0.133412053646233,0.600719582879077
0.35,-1.8,0.130813844197038,0.605938380735136
0.4,-1.8,0.129491046986077,0.623629683085374
0.45,-1.8,0.129443662013351,0.617313450210542
0.5,-1.8,0.13067168927886,0.669052074637066
0.55,-1.8,0.133175128782604,0.62765801334499
0.6,-1.8,0.136953980524583,0.709954854144973
0.65,-1.8,0.142008244504797,0.733158050482952
0.7,-1.8,0.148337920723246,0.682496175697514
0.75,-1.8,0.15594300917993,0.730339150231545
0.8,-1.8,0.164823509874848,0.799570499434105
0.85,-1.8,0.174979422808002,0.74148525367348
0.9,-1.8,0.18641074797939,0.790963013126005
0.95,-1.8,0.199117485389014,0.861899314582728
1,-1.8,0.213099635036872,0.861402208413302
1.05,-1.8,0.228357196922965,0.832402401066147
1.1,-1.8,0.244890171047293,0.88604097090789
1.15,-1.8,0.262698557409856,0.851832198720345
1.2,-1.8,0.281782356010654,0.857004433040383
1.25,-1.8,0.302141566849687,0.901330777054462
1.3,-1.8,0.323776189926955,0.952961220292101
1.35,-1.8,0.346686225242458,0.853114516693525
1.4,-1.8,0.370871672796196,0.909781554753014
1.45,-1.8,0.396332532588169,0.891614458996686
1.5,-1.8,0.423068804618376,0.952692086601091
1.55,-1.8,0.451080488886819,0.967609014660021
1.6,-1.8,0.480367585393496,1.05053556509645
1.65,-1.8,0.510930094138409,0.962764422018143
1.7,-1.8,0.542768015121556,0.962181931765539
1.75,-1.8,0.575881348342938,1.03166887413045
1.8,-1.8,0.610270093802555,0.924189596125182
1.85,-1.8,0.645934251500407,1.08676850377302
1.9,-1.8,0.682873821436494,0.911746165032151
1.95,-1.8,0.721088803610816,1.04150375258657
2,-1.8,0.760579198023373,0.993071667722132
-2,-1.75,1.56599462328004,1.95647277990854
-1.95,-1.75,1.50531477529163,1.97376768409641
-1.9,-1.75,1.44591033954146,1.91252010751851
-1.85,-1.75,1.38778131602952,1.68908014971977
-1.8,-1.75,1.33092770475581,1.79989168366284
-1.75,-1.75,1.27534950572035,1.67303439928876
-1.7,-1.75,1.22104671892311,1.60790876174147
-1.65,-1.75,1.16801934436411,1.45498065465066
-1.6,-1.75,1.11626738204335,1.43267675008498
-1.55,-1.75,1.06579083196082,1.40272972794766
-1.5,-1.75,1.01658969411652,1.31409245794191
-1.45,-1.75,0.968663968510464,1.22273828188676
-1.4,-1.75,0.922013655142639,1.17502145680047
-1.35,-1.75,0.876638754013049,1.03969471042309
-1.3,-1.75,0.832539265121694,1.06874905350508
-1.25,-1.75,0.789715188468574,1.00904987157403
-1.2,-1.75,0.74816652405369,0.899706456975899
-1.15,-1.75,0.707893271877039,0.899083129590763
-1.1,-1.75,0.668895431938624,0.861665131915747
-1.05,-1.75,0.631173004238444,0.768171781884259
-1,-1.75,0.594725988776499,0.713568595067118
-0.95,-1.75,0.559554385552788,0.682500141890807
-0.9,-1.75,0.525658194567313,0.623521434986759
-0.85,-1.75,0.493037415820072,0.560363997946512
-0.8,-1.75,0.461692049311067,0.534951105102349
-0.75,-1.75,0.431622095040296,0.496271989143918
-0.7,-1.75,0.40282755300776,0.444474456275389
-0.65,-1.75,0.375308423213459,0.413148658435685
-0.6,-1.75,0.349064705657394,0.361953865909769
-0.55,-1.75,0.324096400339563,0.328237062573005
-0.5,-1.75,0.300403507259967,0.316937472191004
-0.45,-1.75,0.277986026418605,0.332309133079743
-0.4,-1.75,0.256843957815479,0.308043449147682
-0.35,-1.75,0.236977301450588,0.284369800666814
-0.3,-1.75,0.218386057323932,0.299590715935532
-0.25,-1.75,0.20107022543551,0.303718346169463
-0.2,-1.75,0.185029805785324,0.317336187272743
-0.15,-1.75,0.170264798373372,0.346825990680248
-0.0999999999999999,-1.75,0.156775203199656,0.339399189610803
-0.0499999999999998,-1.75,0.144561020264174,0.355194321179284
0,-1.75,0.133622249566927,0.41264591966093
0.0500000000000003,-1.75,0.123958891107915,0.408145146155042
0.1,-1.75,0.115570944887138,0.434385271843797
0.15,-1.75,0.108458410904596,0.473008715347333
0.2,-1.75,0.102621289160289,0.506601614919322
0.25,-1.75,0.098059579654217,0.499358722503803
0.3,-1.75,0.0947732823863798,0.513752638197075
0.35,-1.75,0.0927623973567775,0.5892599832704
0.4,-1.75,0.0920269245654101,0.592258686475159
0.45,-1.75,0.0925668640122776,0.582344967971589
0.5,-1.75,0.0943822156973801,0.659263431579344
0.55,-1.75,0.0974729796207175,0.654391906721514
0.6,-1.75,0.10183915578229,0.639362163145375
0.65,-1.75,0.107480744182097,0.691778647095059
0.7,-1.75,0.114397744820139,0.784232142788951
0.75,-1.75,0.122590157696416,0.762404562861219
0.8,-1.75,0.132057982810929,0.727411250818116
0.85,-1.75,0.142801220163675,0.700331854318816
0.9,-1.75,0.154819869754657,0.857561145161545
0.95,-1.75,0.168113931583874,0.77033564772384
1,-1.75,0.182683405651326,0.873547588300378
1.05,-1.75,0.198528291957013,0.780561279337526
1.1,-1.75,0.215648590500934,0.845947152076893
1.15,-1.75,0.234044301283091,0.913437004645877
1.2,-1.75,0.253715424303482,0.879539328199221
1.25,-1.75,0.274661959562108,0.968945036331604
1.3,-1.75,0.29688390705897,0.914596078529837
1.35,-1.75,0.320381266794066,0.852023167508197
1.4,-1.75,0.345154038767397,0.873089932408232
1.45,-1.75,0.371202222978963,0.939523021047074
1.5,-1.75,0.398525819428764,0.979449874304047
1.55,-1.75,0.4271248281168,0.925652959380589
1.6,-1.75,0.456999249043071,0.900307969255809
1.65,-1.75,0.488149082207577,0.885561327499746
1.7,-1.75,0.520574327610317,0.831909010532292
1.75,-1.75,0.554274985251293,0.929676368090078
1.8,-1.75,0.589251055130504,0.953733672704995
1.85,-1.75,0.625502537247949,0.937618803651311
1.9,-1.75,0.66302943160363,1.01948009396803
1.95,-1.75,0.701831738197545,0.95420726208239
2,-1.75,0.741909457029695,0.938018622912272
-2,-1.7,1.5019715881038,2.03692844586566
-1.95,-1.7,1.44187906453498,2.04462685023889
-1.9,-1.7,1.3830619532044,1.858987666615
-1.85,-1.7,1.32552025411206,1.80951941395172
-1.8,-1.7,1.26925396725795,1.8481821187195
-1.75,-1.7,1.21426309264207,1.66095503161095
-1.7,-1.7,1.16054763026443,1.71269076203164
-1.65,-1.7,1.10810758012502,1.47513257503594
-1.6,-1.7,1.05694294222385,1.38957056342048
-1.55,-1.7,1.00705371656092,1.36657074875686
-1.5,-1.7,0.958439903136214,1.26590117403004
-1.45,-1.7,0.911101501949748,1.16788365624589
-1.4,-1.7,0.865038513001517,1.19625686414482
-1.35,-1.7,0.820250936291521,1.01554744968419
-1.3,-1.7,0.776738771819759,1.09287983629356
-1.25,-1.7,0.734502019586232,0.882373911454315
-1.2,-1.7,0.693540679590941,0.98822750807342
-1.15,-1.7,0.653854751833884,0.775986316165944
-1.1,-1.7,0.615444236315063,0.781674327835593
-1.05,-1.7,0.578309133034475,0.723452825070769
-1,-1.7,0.542449441992124,0.727241004167327
-0.95,-1.7,0.507865163188007,0.708748545158652
-0.9,-1.7,0.474556296622125,0.578360042100945
-0.85,-1.7,0.442522842294477,0.545465867999777
-0.8,-1.7,0.411764800205065,0.537549032986552
-0.75,-1.7,0.382282170353888,0.448919467724967
-0.7,-1.7,0.354074952740946,0.379716779145663
-0.65,-1.7,0.327143147366238,0.38904263710465
-0.6,-1.7,0.301486754229766,0.367043288761182
-0.55,-1.7,0.277105773331528,0.332358034732012
-0.5,-1.7,0.254000204671525,0.323166958013769
-0.45,-1.7,0.232170048249758,0.29802980465507
-0.4,-1.7,0.211615304066225,0.273096675026063
-0.35,-1.7,0.192335972120927,0.298331745527969
-0.3,-1.7,0.174332052413864,0.266264649184255
-0.25,-1.7,0.157603544945036,0.282402632890096
-0.2,-1.7,0.142150449714443,0.323296888672739
-0.15,-1.7,0.127972766722085,0.293529464763232
-0.0999999999999999,-1.7,0.115070495967962,0.343768920136445
-0.0499999999999998,-1.7,0.103443637452073,0.369884492565434
0,-1.7,0.0930921911744199,0.4041408093063
0.0500000000000003,-1.7,0.0840161571350014,0.433058363627992
0.1,-1.7,0.0762155353338179,0.396860504497581
0.15,-1.7,0.0696903257708693,0.458174999623287
0.2,-1.7,0.0644405284461557,0.438788078874263
0.25,-1.7,0.0604661433596769,0.478829261569066
0.3,-1.7,0.0577671705114331,0.534035093139722
0.35,-1.7,0.0563436099014241,0.539770744650664
0.4,-1.7,0.0561954615296502,0.605429370930114
0.45,-1.7,0.0573227253961112,0.589445546259385
0.5,-1.7,0.0597254015008069,0.573972952165853
0.55,-1.7,0.0634034898437378,0.631208571754912
0.6,-1.7,0.0683569904249035,0.688423070879113
0.65,-1.7,0.0745859032443041,0.714151491432548
0.7,-1.7,0.0820902283019398,0.656115560524141
0.75,-1.7,0.0908699655978102,0.703855584589094
0.8,-1.7,0.100925115131916,0.649458781754712
0.85,-1.7,0.112255676904256,0.741944288766481
0.9,-1.7,0.124861650914831,0.722024004892833
0.95,-1.7,0.138743037163642,0.791172396538265
1,-1.7,0.153899835650687,0.744920375447875
1.05,-1.7,0.170332046375967,0.782927064013667
1.1,-1.7,0.188039669339482,0.811150241081713
1.15,-1.7,0.207022704541232,0.824301837806882
