"Southeast.Winds","Northeast.Winds","Abundance","Std_Error","Error"
-2,-2,0.00909441357091463,0,0.00383140039672021
-1.95,-2,0.00866610241268951,0,0.00357318666307345
-1.9,-2,0.00826288207733275,0,0.00333597936288781
-1.85,-2,0.00788311592791561,0,0.00311802765968804
-1.8,-2,0.00752528396222035,0,0.00291773158783508
-1.75,-2,0.00718797391278166,0,0.00273362841729119
-1.7,-2,0.00686987306710901,0,0.00256438030306077
-1.65,-2,0.00656976074681369,0,0.00240876309777664
-1.6,-2,0.00628650138981614,0,0.00226565621788827
-1.55,-2,0.00601903818475463,0,0.00213403346455686
-1.5,-2,0.00576638721120788,0,0.00201295470980586
-1.45,-2,0.00552763204342115,0,0.00190155836683709
-1.4,-2,0.00530191877893053,0,0.00179905457082479
-1.35,-2,0.00508845145684672,0,0.00170471900305621
-1.3,-2,0.00488648783362039,0,0.00161788729711331
-1.25,-2,0.00469533548689559,0,0.00153794997099457
-1.2,-2,0.00451434822059022,0,0.00146434783376446
-1.15,-2,0.00434292274664821,0,0.00139656781958741
-1.1,-2,0.00418049562100742,0,0.0013341392059419
-1.05,-2,0.00402654041323883,0,0.00127663017649121
-1,-2,0.00388056509105551,0,0.00122364469256969
-0.95,-2,0.00374210960247753,0,0.00117481964056813
-0.9,-2,0.00361074363988749,0,0.00112982222569238
-0.85,-2,0.00348606457153218,0,0.00108834758563304
-0.8,-2,0.00336769552723173,0,0.00105011660061445
-0.75,-2,0.0032552836261579,0,0.00101487387907054
-0.7,-2,0.00314849833554833,0,0.00098238590080136
-0.65,-2,0.00304702995014168,0,0.000952439301871651
-0.6,-2,0.00295058818295775,0,0.00092483928769958
-0.55,-2,0.00285890085881366,0,0.000899408162733513
-0.5,-2,0.00277171270266895,0,0.000875983966817403
-0.45,-2,0.00268878421553409,0,0.000854419209801766
-0.4,-2,0.00260989063126466,0,0.000834579697174933
-0.35,-2,0.0025348209481009,0,0.000816343440484573
-0.3,-2,0.00246337702930536,0,0.000799599647114092
-0.25,-2,0.00239537276770248,0,0.000784247784598444
-0.2,-2,0.00233063330933771,0,0.000770196715136683
-0.15,-2,0.00226899433185297,0,0.000757363896312491
-0.0999999999999999,-2,0.0022103013735235,0,0.000745674644295229
-0.0499999999999998,-2,0.00215440920921986,0,0.000735061455986821
0,-2,0.00210118126985253,0,0.000725463386724784
0.0500000000000003,-2,0.00205048910212506,0,0.000716825480266015
0.1,-2,0.00200221186566932,0,0.000709098247873134
0.15,-2,0.00195623586486343,0,0.000702237193415371
0.2,-2,0.00191245411284162,0,0.00069620238148635
0.25,-2,0.00187076592539776,0,0.000690958045636177
0.3,-2,0.00183107654266049,0,0.000686472233917569
0.35,-2,0.00179329677658102,0,0.000682716489056308
0.4,-2,0.00175734268242405,0,0.000679665560674816
0.45,-2,0.00172313525259052,0,0.000677297147123189
0.5,-2,0.00169060013122793,0,0.000675591664603219
0.55,-2,0.00165966734820124,0,0.000674532041405962
0.6,-2,0.00163027107110557,0,0.000674103535220701
0.65,-2,0.00160234937410162,0,0.000674293571611039
0.7,-2,0.00157584402244717,0,0.000675091601890733
0.75,-2,0.00155070027168297,0,0.000676488978766624
0.8,-2,0.00152686668051015,0,0.000678478848247454
0.85,-2,0.00150429493646915,0,0.000681056056444604
0.9,-2,0.00148293969359763,0,0.000684217070013312
0.95,-2,0.00146275842130716,0,0.000687959909100143
1,-2,0.00144371126377666,0,0.000692284091774129
1.05,-2,0.00142576090921383,0,0.000697190589024973
1.1,-2,0.00140887246838636,0,0.000702681789511871
1.15,-2,0.00139301336187039,0,0.000708761473341002
1.2,-2,0.00137815321550745,0,0.000715434794238603
1.25,-2,0.0013642637636009,0,0.000722708269570119
1.3,-2,0.00135131875942067,0,0.000730589777734237
1.35,-2,0.00133929389262001,0,0.000739088562534201
1.4,-2,0.00132816671320085,0,0.000748215244197727
1.45,-2,0.00131791656169494,0,0.000757981836781639
1.5,-2,0.00130852450525714,0,0.000768401771758196
1.55,-2,0.00129997327939397,0,0.000779489927637488
1.6,-2,0.00129224723507648,0,0.000791262665534467
1.65,-2,0.00128533229101079,0,0.000803737870640647
1.7,-2,0.00127921589086215,0,0.000816934999609504
1.75,-2,0.00127388696525097,0,0.00083087513391162
1.8,-2,0.0012693358983595,0,0.000845581039260938
1.85,-2,0.00126555449900825,0,0.000861077231257516
1.9,-2,0.00126253597608023,0,0.00087739004743524
1.95,-2,0.00126027491818986,0,0.000894547725945559
2,-2,0.00125876727751126,0,0.000912580491150595
-2,-1.95,0.00934780516478344,0,0.00388582045808077
-1.95,-1.95,0.0089150249355277,0,0.00362585146306716
-1.9,-1.95,0.00850734594269022,0,0.00338695078955206
-1.85,-1.95,0.00812314573904496,0,0.00316737348748403
-1.8,-1.95,0.00776091661882062,0,0.00296552387519577
-1.75,-1.95,0.00741925692369214,0,0.00277994212681278
-1.7,-1.95,0.00709686304780661,0,0.00260929211781505
-1.65,-1.95,0.0067925220827211,0,0.00245235041079729
-1.6,-1.95,0.00650510504836012,0,0.00230799627501931
-1.55,-1.95,0.00623356066084927,0,0.0021752026435789
-1.5,-1.95,0.00597690959239468,0,0.00205302792110271
-1.45,-1.95,0.00573423918229672,0,0.00194060856285753
-1.4,-1.95,0.00550469856174877,0,0.00183715235325479
-1.35,-1.95,0.00528749415831059,0,0.00174193231797152
-1.3,-1.95,0.00508188554889245,0,0.00165428120945817
-1.25,-1.95,0.00488718163276726,0,0.00157358651056012
-1.2,-1.95,0.00470273709856851,0,0.00149928590545576
-1.15,-1.95,0.00452794916145476,0,0.0014308631712089
-1.1,-1.95,0.00436225454864598,0,0.00136784444703932
-1.05,-1.95,0.00420512671338255,0,0.00130979484200463
-1,-1.95,0.00405607325904013,0,0.00125631534521892
-0.95,-1.95,0.00391463355666764,0,0.00120704000604457
-0.9,-1.95,0.00378037654061591,0,0.00116163335490208
-0.85,-1.95,0.0036528986682017,0,0.00111978803844835
-0.8,-1.95,0.00353182203051867,0,0.00108122264586077
-0.75,-1.95,0.00341679260257211,0,0.00104567970580868
-0.7,-1.95,0.00330747862188772,0,0.00101292383636199
-0.65,-1.95,0.00320356908563476,0,0.000982740032549711
-0.6,-1.95,0.00310477235711705,0,0.000954932078509498
-0.55,-1.95,0.00301081487322998,0,0.000929321073144595
-0.5,-1.95,0.00292143994516221,0,0.000905744059915559
-0.45,-1.95,0.00283640664524431,0,0.000884052752841769
-0.4,-1.95,0.00275548877341731,0,0.000864112351981712
-0.35,-1.95,0.00267847389731692,0,0.000845800442620318
-0.3,-1.95,0.00260516246044828,0,0.000829005973141362
-0.25,-1.95,0.00253536695336546,0,0.000813628307132324
-0.2,-1.95,0.0024689111431725,0,0.000799576345689038
-0.15,-1.95,0.0024056293570323,0,0.00078676771618881
-0.0999999999999999,-1.95,0.00234536581570908,0,0.000775128024011962
-0.0499999999999998,-1.95,0.00228797401348078,0,0.000764590163838536
0,-1.95,0.00223331614104443,0,0.000755093687251076
0.0500000000000003,-1.95,0.00218126254829965,0,0.000746584223453326
0.1,-1.95,0.00213169124413711,0,0.000739012949982271
0.15,-1.95,0.00208448743058071,0,0.000732336110356841
0.2,-1.95,0.00203954306883651,0,0.000726514575677676
0.25,-1.95,0.00199675647498923,0,0.000721513447272481
0.3,-1.95,0.00195603194326022,0,0.00071730169757266
0.35,-1.95,0.00191727939490004,0,0.000713851846509365
0.4,-1.95,0.00188041405093571,0,0.00071113967083008
0.45,-1.95,0.00184535612712779,0,0.000709143943858804
0.5,-1.95,0.00181203054961751,0,0.00070784620335208
0.55,-1.95,0.00178036668985906,0,0.000707230545237203
0.6,-1.95,0.00175029811753861,0,0.000707283441156321
0.65,-1.95,0.00172176237027979,0,0.000707993577878512
0.7,-1.95,0.00169470073902594,0,0.000709351716780063
0.75,-1.95,0.00166905806807366,0,0.000711350571729317
0.8,-1.95,0.00164478256880944,0,0.000713984703845693
0.85,-1.95,0.00162182564627333,0,0.000717250431731837
0.9,-1.95,0.00160014173774015,0,0.000721145755902642
0.95,-1.95,0.00157968816257046,0,0.000725670296254642
1,-1.95,0.00156042498264079,0,0.000730825241533717
1.05,-1.95,0.00154231487271618,0,0.000736613309868002
1.1,-1.95,0.0015253230001772,0,0.000743038719536309
1.15,-1.95,0.00150941691356018,0,0.000750107169240312
1.2,-1.95,0.00149456643941199,0,0.000757825827241309
1.25,-1.95,0.001480743587001,0,0.000766203328809807
1.3,-1.95,0.00146792246046355,0,0.000775249781518592
1.35,-1.95,0.00145607917799996,0,0.000784976777987766
1.4,-1.95,0.00144519179776748,0,0.000795397415763562
1.45,-1.95,0.00143524025014831,0,0.000806526324082065
1.5,-1.95,0.00142620627609998,0,0.000818379697334537
1.55,-1.95,0.0014180733713232,0,0.00083097533511313
1.6,-1.95,0.00141082673600797,0,0.000844332688774915
1.65,-1.95,0.00140445322994387,0,0.000858472914518542
1.7,-1.95,0.00139894133280385,0,0.000873418933021955
1.75,-1.95,0.00139428110943335,0,0.000889195495741728
1.8,-1.95,0.00139046417999856,0,0.000905829258025302
1.85,-1.95,0.00138748369486788,0,0.000923348859236775
1.9,-1.95,0.00138533431412146,0,0.000941785010145692
1.95,-1.95,0.0013840121916028,0,0.000961170587876628
2,-1.95,0.00138351496344584,0,0.00098154073876573
-2,-1.9,0.00959667161068339,0,0.00393776553173561
-1.95,-1.9,0.00916003931311178,0,0.00367627009046523
-1.9,-1.9,0.00874848118118833,0,0.00343588650876237
-1.85,-1.9,0.00836039134549517,0,0.00321487749032327
-1.8,-1.9,0.00799427663852329,0,0.00301165323465079
-1.75,-1.9,0.00764874811539866,0,0.00282475825964434
-1.7,-1.9,0.00732251325202817,0,0.0026528594550662
-1.65,-1.9,0.00701436876371316,0,0.0024947352526074
-1.6,-1.9,0.00672319399228852,0,0.00234926580937396
-1.55,-1.9,0.00644794481439662,0,0.00221542411143563
-1.5,-1.9,0.00618764802764148,0,0.00209226791274881
-1.45,-1.9,0.00594139617512858,0,0.00197893243240092
-1.4,-1.9,0.0057083427723152,0,0.00187462373984454
-1.35,-1.9,0.0054876979032074,0,0.00177861276371555
-1.3,-1.9,0.00527872415577084,0,0.00169022986507929
-1.25,-1.9,0.00508073286900086,0,0.00160885992064153
-1.2,-1.9,0.00489308066644485,0,0.00153393786570985
-1.15,-1.9,0.00471516625310973,0,0.00146494465060342
-1.1,-1.9,0.00454642745463668,0,0.00140140356787597
-1.05,-1.9,0.00438633847940383,0,0.0013428769112162
-1,-1.9,0.00423440738583895,0,0.00128896293027603
-0.95,-1.9,0.00409017373870434,0,0.00123929304898401
-0.9,-1.9,0.00395320643946699,0,0.00119352931813982
-0.85,-1.9,0.00382310171710024,0,0.00115136207624674
-0.8,-1.9,0.00369948126679059,0,0.00111250779559861
-0.75,-1.9,0.0035819905250527,0,0.00107670709355914
-0.7,-1.9,0.0034702970706968,0,0.00104372289171496
-0.65,-1.9,0.00336408914195426,0,0.00101333870811098
-0.6,-1.9,0.00326307426085374,0,0.000985357070053156
-0.55,-1.9,0.00316697795666183,0,0.000959598036967869
-0.5,-1.9,0.00307554258086147,0,0.000935897824526756
-0.45,-1.9,0.00298852620674583,0,0.000914107522682699
-0.4,-1.9,0.00290570160725916,0,0.000894091901428888
-0.35,-1.9,0.00282685530522312,0,0.000875728299011077
-0.3,-1.9,0.00275178669055282,0,0.000858905588022051
-0.25,-1.9,0.002680307199493,0,0.000843523215320232
-0.2,-1.9,0.00261223955129657,0,0.000829490312075646
-0.15,-1.9,0.00254741703812703,0,0.000816724870490121
-0.0999999999999999,-1.9,0.00248568286429604,0,0.000805152983895368
-0.0499999999999998,-1.9,0.00242688953125063,0,0.000794708147029824
0,-1.9,0.00237089826500317,0,0.000785330613355634
0.0500000000000003,-1.9,0.00231757848295274,0,0.000776966806318799
0.1,-1.9,0.00226680729728265,0,0.000769568781492025
0.15,-1.9,0.00221846905233474,0,0.000763093736580728
0.2,-1.9,0.002172454893561,0,0.000757503566324
0.25,-1.9,0.00212866236583632,0,0.00075276445938753
0.3,-1.9,0.00208699503908525,0,0.000748846534425526
0.35,-1.9,0.00204736215933158,0,0.000745723512583314
0.4,-1.9,0.00200967832342305,0,0.000743372423819883
0.45,-1.9,0.00197386317581626,0,0.000741773344548221
0.5,-1.9,0.00193984112592877,0,0.000740909164218443
0.55,-1.9,0.00190754108467869,0,0.000740765378601897
0.6,-1.9,0.00187689621893604,0,0.000741329907671539
0.65,-1.9,0.00184784372270682,0,0.000742592936112613
0.7,-1.9,0.00182032460395988,0,0.000744546774636393
0.75,-1.9,0.00179428348608905,0,0.000747185740406884
0.8,-1.9,0.0017696684230798,0,0.00075050605502477
0.85,-1.9,0.00174643072752022,0,0.000754505758643684
0.9,-1.9,0.00172452481066206,0,0.000759184638920239
0.95,-1.9,0.00170390803379866,0,0.000764544173621038
1,-1.9,0.00168454057028317,0,0.000770587485826408
1.05,-1.9,0.00166638527756328,0,0.000777319310782168
1.1,-1.9,0.00164940757865804,0,0.000784745973556933
1.15,-1.9,0.00163357535254805,0,0.000792875376763683
1.2,-1.9,0.00161885883299304,0,0.000801716997700346
1.25,-1.9,0.00160523051533115,0,0.00081128189435552
1.3,-1.9,0.00159266507085167,0,0.000821582719812108
1.35,-1.9,0.0015811392683681,0,0.000832633744663893
1.4,-1.9,0.00157063190265189,0,0.000844450887138295
1.45,-1.9,0.00156112372941806,0,0.000857051750692886
1.5,-1.9,0.00155259740658382,0,0.000870455668924051
