"Southeast.Winds","Northeast.Winds","Abundance"
-1.6,-1.9,0.000976406078170687
-1.55,-1.9,0.000988314919689628
-1.5,-1.9,0.000994270243798378
-1.45,-1.9,0.000994163343954175
-1.4,-1.9,0.000987996175305362
-1.35,-1.9,0.000975881295214599
-1.3,-1.9,0.000958038446389489
-1.25,-1.9,0.000934787927541089
-1.2,-1.9,0.000906541030996522
-1.15,-1.9,0.000873787946085751
-1.1,-1.9,0.000837083625175874
-1.05,-1.9,0.000797032181103559
-1,-1.9,0.000754270427302554
-0.95,-1.9,0.000709451183827395
-0.9,-1.9,0.000663226954291448
-0.85,-1.9,0.000616234532782652
-0.8,-1.9,0.00056908102993726
-0.75,-1.9,0.000522331718589022
-0.7,-1.9,0.000476499997625582
-0.65,-1.9,0.000432039664115562
-0.6,-1.9,0.000389339574614184
-0.55,-1.9,0.000348720672570672
-0.5,-1.9,0.000310435264934031
-0.45,-1.9,0.000274668351350166
-0.4,-1.9,0.000241540746544517
-0.35,-1.9,0.000211113692127757
-0.3,-1.9,0.00018339462846796
-0.25,-1.9,0.000158343789654794
-0.2,-1.9,0.000135881293219322
-0.15,-1.9,0.000115894418730044
-0.0999999999999999,-1.9,9.82448027477756e-05
-0.0499999999999998,-1.9,8.27753187401897e-05
0,-1.9,6.93164562737452e-05
0.0500000000000003,-1.9,5.76920611468667e-05
0.1,-1.9,4.77243444773924e-05
0.15,-1.9,3.92381119371709e-05
0.2,-1.9,3.20642026816262e-05
0.25,-1.9,2.60421599320345e-05
0.3,-1.9,2.10221810288493e-05
0.35,-1.9,1.6866413946355e-05
0.4,-1.9,1.34496799952929e-05
0.45,-1.9,1.06597093006473e-05
0.5,-1.9,8.39697740275708e-06
0.55,-1.9,6.57422889649283e-06
0.6,-1.9,5.11576835037933e-06
0.65,-1.9,3.95659077309741e-06
0.7,-1.9,3.04141448729917e-06
0.75,-1.9,2.32366919227465e-06
0.8,-1.9,1.76448188121707e-06
0.85,-1.9,1.33169362122953e-06
0.9,-1.9,9.98931364130735e-07
0.95,-1.9,7.44751166615263e-07
1,-1.9,5.51862581949222e-07
1.05,-1.9,4.06438573229879e-07
1.1,-1.9,2.97511050261891e-07
1.15,-1.9,2.16448956960571e-07
1.2,-1.9,1.56513609395358e-07
1.25,-1.9,1.12484564132688e-07
1.3,-1.9,8.03485356212069e-08
1.35,-1.9,5.70436380458247e-08
1.4,-1.9,4.02513710849988e-08
1.45,-1.9,2.82291859499439e-08
1.5,-1.9,1.9677061543564e-08
1.55,-1.9,1.3632212482368e-08
1.6,-1.9,9.38678050760105e-09
1.65,-1.9,6.4240837213622e-09
1.7,-1.9,4.36968302861123e-09
1.75,-1.9,2.95415236493859e-09
1.8,-1.9,1.98499793956089e-09
1.85,-1.9,1.32565783497787e-09
1.9,-1.9,8.79927800251948e-10
1.95,-1.9,5.80506180884003e-10
2,-1.9,3.80636885186759e-10
-2,-1.85,0.000772568689698399
-1.95,-1.85,0.000825001938526303
-1.9,-1.85,0.000875622773003458
-1.85,-1.85,0.000923683828961481
-1.8,-1.85,0.000968442513316982
-1.75,-1.85,0.00100917983750887
-1.7,-1.85,0.00104521948543222
-1.65,-1.85,0.00107594641553073
-1.6,-1.85,0.00110082428536262
-1.55,-1.85,0.00111941101036835
-1.5,-1.85,0.00113137182678519
-1.45,-1.85,0.00113648931957877
-1.4,-1.85,0.00113466999572771
-1.35,-1.85,0.00112594712519728
-1.3,-1.85,0.00111047972898701
-1.25,-1.85,0.0010885477572566
-1.2,-1.85,0.00106054366180947
-1.15,-1.85,0.00102696071738293
-1.1,-1.85,0.000988378577237147
-1.05,-1.85,0.000945446653685146
-1,-1.85,0.000898865988385217
-0.95,-1.85,0.000849370317322964
-0.9,-1.85,0.000797707040470243
-0.85,-1.85,0.000744618777265014
-0.8,-1.85,0.000690826129409742
-0.75,-1.85,0.000637012186802728
-0.7,-1.85,0.000583809206732684
-0.65,-1.85,0.000531787777626525
-0.6,-1.85,0.000481448653803761
-0.55,-1.85,0.000433217323853416
-0.5,-1.85,0.000387441258805668
-0.45,-1.85,0.000344389682655428
-0.4,-1.85,0.000304255621220392
-0.35,-1.85,0.000267159918615113
-0.3,-1.85,0.00023315686520463
-0.25,-1.85,0.00020224105680881
-0.2,-1.85,0.000174355100981827
-0.15,-1.85,0.000149397800200696
-0.0999999999999999,-1.85,0.000127232470819236
-0.0499999999999998,-1.85,0.000107695097259745
0,-1.85,9.06020695013454e-05
0.0500000000000003,-1.85,7.57573049078112e-05
0.1,-1.85,6.29586095075023e-05
0.15,-1.85,5.2003186110839e-05
0.2,-1.85,4.26922447844577e-05
0.25,-1.85,3.48347134537277e-05
0.3,-1.85,2.82500816446972e-05
0.35,-1.85,2.27704380486905e-05
0.4,-1.85,1.82417826565061e-05
0.45,-1.85,1.45247070486117e-05
0.5,-1.85,1.1494542752344e-05
0.55,-1.85,9.04107831867045e-06
0.6,-1.85,7.06794198541565e-06
0.65,-1.85,5.49173957363756e-06
0.7,-1.85,4.24102766597031e-06
0.75,-1.85,3.25519110599904e-06
0.8,-1.85,2.48328227263258e-06
0.85,-1.85,1.88286810865266e-06
0.9,-1.85,1.41892004568165e-06
0.95,-1.85,1.06277214262033e-06
1,-1.85,7.91164174712422e-07
1.05,-1.85,5.85379188153466e-07
1.1,-1.85,4.30479184088373e-07
1.15,-1.85,3.14638053821352e-07
1.2,-1.85,2.28567538672805e-07
1.25,-1.85,1.65029684522871e-07
1.3,-1.85,1.18427837908257e-07
1.35,-1.85,8.44675203412883e-08
1.4,-1.85,5.98783608049515e-08
1.45,-1.85,4.21885184076031e-08
1.5,-1.85,2.95435621568293e-08
1.55,-1.85,2.05624877257241e-08
1.6,-1.85,1.42243577692749e-08
1.65,-1.85,9.77988822938334e-09
1.7,-1.85,6.68312107473773e-09
1.75,-1.85,4.53909194553758e-09
1.8,-1.85,3.06409936162523e-09
1.85,-1.85,2.05580028509961e-09
1.9,-1.85,1.37089190784794e-09
1.95,-1.85,9.08593691453579e-10
2,-1.85,5.98522435700735e-10
-2,-1.8,0.000834058811780379
-1.95,-1.8,0.000894790234550986
-1.9,-1.8,0.00095409146257662
-1.85,-1.8,0.00101112068955929
-1.8,-1.8,0.00106502596935875
-1.75,-1.8,0.00111496596781954
-1.7,-1.8,0.00116013155312064
-1.65,-1.8,0.00119976746152902
-1.6,-1.8,0.00123319323406582
-1.55,-1.8,0.00125982261621123
-1.5,-1.8,0.00127918064922241
-1.45,-1.8,0.00129091775737493
-1.4,-1.8,0.00129482024748255
-1.35,-1.8,0.00129081678011399
-1.3,-1.8,0.00127898053871092
-1.25,-1.8,0.00125952700445955
-1.2,-1.8,0.00123280743144025
-1.15,-1.8,0.00119929829809889
-1.1,-1.8,0.00115958717761805
-1.05,-1.8,0.00111435561247624
-1,-1.8,0.00106435969009154
-0.95,-1.8,0.00101040909169345
-0.9,-1.8,0.000953345422503362
-0.85,-1.8,0.000894020627419589
-0.8,-1.8,0.000833276254565389
-0.75,-1.8,0.000771924253300485
-0.7,-1.8,0.000710729889445307
-0.65,-1.8,0.000650397235674502
-0.6,-1.8,0.000591557557238718
-0.55,-1.8,0.000534760770530874
-0.5,-1.8,0.000480470012369084
-0.45,-1.8,0.000429059228274491
-0.4,-1.8,0.00038081357435171
-0.35,-1.8,0.00033593233405798
-0.3,-1.8,0.000294533981005409
-0.25,-1.8,0.000256662973193731
-0.2,-1.8,0.00022229784240832
-0.15,-1.8,0.000191360143289945
-0.0999999999999999,-1.8,0.000163723847056616
-0.0499999999999998,-1.8,0.000139224801519341
0,-1.8,0.000117669927902438
0.0500000000000003,-1.8,9.88458819174486e-05
0.1,-1.8,8.25269675292151e-05
0.15,-1.8,6.84821532256565e-05
0.2,-1.8,5.64810992162059e-05
0.25,-1.8,4.62991573329148e-05
0.3,-1.8,3.77213516792823e-05
0.35,-1.8,3.05453861413558e-05
0.4,-1.8,2.45837542632151e-05
0.45,-1.8,1.96650477760521e-05
0.5,-1.8,1.56345727956444e-05
0.55,-1.8,1.23543882479084e-05
0.6,-1.8,9.70288055230331e-06
0.65,-1.8,7.57398320972224e-06
0.7,-1.8,5.87614094676444e-06
0.75,-1.8,4.53110664556599e-06
0.8,-1.8,3.4726465050876e-06
0.85,-1.8,2.64521564841782e-06
0.9,-1.8,2.00265344848057e-06
0.95,-1.8,1.5069357487688e-06
1,-1.8,1.12701029149622e-06
1.05,-1.8,8.37732262961419e-07
1.1,-1.8,6.18909022996745e-07
1.15,-1.8,4.54456794029828e-07
1.2,-1.8,3.31667257652966e-07
1.25,-1.8,2.4057849995391e-07
1.3,-1.8,1.73442385753583e-07
1.35,-1.8,1.24279036650856e-07
1.4,-1.8,8.8508449109302e-08
1.45,-1.8,6.26492385570367e-08
1.5,-1.8,4.40748736796675e-08
1.55,-1.8,3.08184341502028e-08
1.6,-1.8,2.14177712048489e-08
1.65,-1.8,1.47938834944067e-08
1.7,-1.8,1.01562720794769e-08
1.75,-1.8,6.92995912030059e-09
1.8,-1.8,4.69971185850402e-09
1.85,-1.8,3.16778723554444e-09
1.9,-1.8,2.12219355058612e-09
1.95,-1.8,1.41305214790367e-09
2,-1.8,9.35137777804097e-10
-2,-1.75,0.000894709091289999
-1.95,-1.75,0.000964302085332202
-1.9,-1.75,0.0010329720601765
-1.85,-1.75,0.00109978617782715
-1.8,-1.75,0.00116378338530232
-1.75,-1.75,0.00122399674139955
-1.7,-1.75,0.00127947729588487
-1.65,-1.75,0.0013293187157739
-1.6,-1.75,0.00137268177667483
-1.55,-1.75,0.00140881780038631
-1.5,-1.75,0.00143709012706562
-1.45,-1.75,0.00145699276275184
-1.4,-1.75,0.0014681654395471
-1.35,-1.75,0.00147040446228218
-1.3,-1.75,0.00146366888541642
-1.25,-1.75,0.00144808175847009
-1.2,-1.75,0.00142392638706162
-1.15,-1.75,0.00139163776828363
-1.1,-1.75,0.00135178956216513
-1.05,-1.75,0.00130507714437708
-1,-1.75,0.0012522974394799
-0.95,-1.75,0.00119432635114117
-0.9,-1.75,0.00113209468050998
-0.85,-1.75,0.00106656345364571
-0.8,-1.75,0.00099869956365515
-0.75,-1.75,0.000929452575746448
-0.7,-1.75,0.000859733448883493
-0.65,-1.75,0.000790395803159337
-0.6,-1.75,0.000722220215801792
-0.55,-1.75,0.000655901870013874
-0.5,-1.75,0.000592041718870324
-0.45,-1.75,0.000531141169976027
-0.4,-1.75,0.000473600153259295
-0.35,-1.75,0.00041971831041602
-0.3,-1.75,0.000369698944732475
-0.25,-1.75,0.000323655297059644
-0.2,-1.75,0.000281618668532469
-0.15,-1.75,0.000243547892475717
-0.0999999999999999,-1.75,0.000209339664610733
-0.0499999999999998,-1.75,0.000178839268820629
0,-1.75,0.000151851281191234
0.0500000000000003,-1.75,0.000128149893225286
0.1,-1.75,0.000107488561334111
0.15,-1.75,8.96087594554041e-05
0.2,-1.75,7.42476808920438e-05
0.25,-1.75,6.11448008131071e-05
0.3,-1.75,5.0047269648216e-05
0.35,-1.75,4.07141579739257e-05
0.4,-1.75,3.29196143450996e-05
0.45,-1.75,2.64550284852043e-05
0.5,-1.75,2.11303135483864e-05
0.55,-1.75,1.67744335224645e-05
0.6,-1.75,1.32353063305909e-05
0.65,-1.75,1.03792111095077e-05
0.7,-1.75,8.08982089642102e-06
0.75,-1.75,6.26697094604308e-06
0.8,-1.75,4.82525944168828e-06
0.85,-1.75,3.69256263205675e-06
0.9,-1.75,2.80853140769389e-06
0.95,-1.75,2.12312181534552e-06
1,-1.75,1.59519857839458e-06
1.05,-1.75,1.19123873955933e-06
1.1,-1.75,8.84152290155582e-07
1.15,-1.75,6.5222817759043e-07
1.2,-1.75,4.78207355286821e-07
1.25,-1.75,3.48479439396748e-07
1.3,-1.75,2.52395891079194e-07
1.35,-1.75,1.81690246787154e-07
1.4,-1.75,1.2999455524318e-07
1.45,-1.75,9.24406357145996e-08
1.5,-1.75,6.53348499099257e-08
1.55,-1.75,4.58956035444189e-08
1.6,-1.75,3.20436136119207e-08
1.65,-1.75,2.22359710800405e-08
1.7,-1.75,1.53360998712378e-08
1.75,-1.75,1.05127895101551e-08
1.8,-1.75,7.16250969985922e-09
1.85,-1.75,4.85016698002699e-09
1.9,-1.75,3.2643173357122e-09
1.95,-1.75,2.1835958766398e-09
2,-1.75,1.45176517051e-09
-2,-1.7,0.000953657940349106
-1.95,-1.7,0.00103259633609081
-1.9,-1.7,0.00111125248107288
-1.85,-1.7,0.00118860929138869
-1.8,-1.7,0.00126360027382587
-1.75,-1.7,0.00133513295340364
-1.7,-1.7,0.00140211466700835
-1.65,-1.7,0.00146347990251613
-1.6,-1.7,0.00151821824626875
-1.55,-1.7,0.0015654019253986
-1.5,-1.7,0.00160421190168632
-1.45,-1.7,0.00163396149421866
-1.4,-1.7,0.00165411657998662
-1.35,-1.7,0.00166431154248726
-1.3,-1.7,0.00166436030304956
-1.25,-1.7,0.00165426196986501
-1.2,-1.7,0.00163420086511707
-1.15,-1.7,0.00160454092905611
-1.1,-1.7,0.00156581473838305
-1.05,-1.7,0.00151870760190175
-1,-1.7,0.00146403739695512
-0.95,-1.7,0.00140273097520039
-0.9,-1.7,0.00133579808765149
-0.85,-1.7,0.00126430385127449
-0.8,-1.7,0.00118934080049852
-0.75,-1.7,0.00111200153766099
-0.7,-1.7,0.00103335292045536
-0.65,-1.7,0.000954412608274508
-0.6,-1.7,0.000876128641355897
-0.55,-1.7,0.000799362556618649
-0.5,-1.7,0.000724876362476494
-0.45,-1.7,0.000653323512095245
-0.4,-1.7,0.000585243840200707
-0.35,-1.7,0.000521062271015851
-0.3,-1.7,0.000461090970893154
-0.25,-1.7,0.000405534513412945
-0.2,-1.7,0.000354497549760816
-0.15,-1.7,0.000307994433657524
-0.0999999999999999,-1.7,0.000265960236715323
-0.0499999999999998,-1.7,0.000228262603986944
0,-1.7,0.00019471393660039
0.0500000000000003,-1.7,0.000165083443869729
0.1,-1.7,0.000139108675872406
0.15,-1.7,0.000116506223898354
0.2,-1.7,9.69813554238865e-05
0.25,-1.7,8.02364279327798e-05
0.3,-1.7,6.59779983430753e-05
0.35,-1.7,5.3922609209435e-05
0.4,-1.7,4.38012873624222e-05
0.45,-1.7,3.53628341876738e-05
0.5,-1.7,2.83760190901347e-05
0.55,-1.7,2.26308092418216e-05
0.6,-1.7,1.79387804031845e-05
0.65,-1.7,1.4132856730998e-05
0.7,-1.7,1.10665235518365e-05
0.75,-1.7,8.61264768759291e-06
0.8,-1.7,6.66202663989676e-06
0.85,-1.7,5.12177223095038e-06
0.9,-1.7,3.9136174395963e-06
0.95,-1.7,2.97221822889443e-06
1,-1.7,2.24350596994039e-06
1.05,-1.7,1.68313123258384e-06
1.1,-1.7,1.25502663173236e-06
1.15,-1.7,9.30105296995016e-07
1.2,-1.7,6.85102428642616e-07
1.25,-1.7,5.01560249490189e-07
1.3,-1.7,3.64951309012818e-07
1.35,-1.7,2.63931335325997e-07
1.4,-1.7,1.89710425290662e-07
1.45,-1.7,1.35530067168098e-07
1.5,-1.7,9.62330660222767e-08
1.55,-1.7,6.79136708339326e-08
1.6,-1.7,4.76358919198165e-08
1.65,-1.7,3.32089856417004e-08
1.7,-1.7,2.30102391767276e-08
1.75,-1.7,1.58464092818956e-08
1.8,-1.7,1.08463800520647e-08
1.85,-1.7,7.37875312704803e-09
1.9,-1.7,4.98913615392166e-09
1.95,-1.7,3.35283317556842e-09
2,-1.7,2.23945710077064e-09
-2,-1.65,0.00101001776263896
-1.95,-1.65,0.00109868616828497
-1.9,-1.65,0.00118785249961474
-1.85,-1.65,0.00127642584172119
-1.8,-1.65,0.0013632417355806
-1.75,-1.65,0.00144708610129254
-1.7,-1.65,0.00152672242395917
-1.65,-1.65,0.00160092139928303
-1.6,-1.65,0.00166849207633437
-1.55,-1.65,0.00172831341363334
-1.5,-1.65,0.00177936509073445
-1.45,-1.65,0.00182075639746562
-1.4,-1.65,0.00185175206041504
-1.35,-1.65,0.00187179396132962
-1.3,-1.65,0.00188051785139611
-1.25,-1.65,0.00187776436210238
-1.2,-1.65,0.00186358384764056
-1.15,-1.65,0.00183823485327916
-1.1,-1.65,0.00180217627479453
-1.05,-1.65,0.00175605354116588
-1,-1.65,0.00170067940179189
-0.95,-1.65,0.00163701011716616
-0.9,-1.65,0.00156611802700706
-0.85,-1.65,0.00148916159379862
-0.8,-1.65,0.00140735408735587
-0.75,-1.65,0.00132193208569116
-0.7,-1.65,0.00123412492093975
-0.65,-1.65,0.00114512610146856
-0.6,-1.65,0.00105606760036987
-0.55,-1.65,0.00096799772628387
-0.5,-1.65,0.000881863096203029
-0.45,-1.65,0.000798495023433706
-0.4,-1.65,0.00071860042881512
-0.35,-1.65,0.000642757190234271
-0.3,-1.65,0.000571413673461176
-0.25,-1.65,0.000504892043380326
-0.2,-1.65,0.000443394843552102
-0.15,-1.65,0.000387014256086718
-0.0999999999999999,-1.65,0.000335743413171596
-0.0499999999999998,-1.65,0.000289489124350758
0,-1.65,0.000248085406221283
0.0500000000000003,-1.65,0.000211307248740263
0.1,-1.65,0.000178884119179818
0.15,-1.65,0.000150512784936176
0.2,-1.65,0.000125869123972033
0.25,-1.65,0.00010461868115732
0.3,-1.65,8.6425815383338e-05
0.35,-1.65,7.09613621620395e-05
0.4,-1.65,5.79088065806509e-05
0.45,-1.65,4.69690200665594e-05
0.5,-1.65,3.7863660491117e-05
0.55,-1.65,3.03373686181104e-05
0.6,-1.65,2.41589154047664e-05
0.65,-1.65,1.91214653540669e-05
0.7,-1.65,1.50421225322924e-05
0.75,-1.65,1.1760919749295e-05
0.8,-1.65,9.13939955911888e-06
0.85,-1.65,7.05891992655936e-06
0.9,-1.65,5.41879922335034e-06
0.95,-1.65,4.13439605538782e-06
1,-1.65,3.13520042013016e-06
1.05,-1.65,2.36299472982268e-06
1.1,-1.65,1.77012693566949e-06
1.15,-1.65,1.31792374185433e-06
1.2,-1.65,9.75259896416844e-07
1.25,-1.65,7.17289814012167e-07
1.3,-1.65,5.24340223129588e-07
1.35,-1.65,3.80956948018129e-07
1.4,-1.65,2.75095088313109e-07
1.45,-1.65,1.97439474850416e-07
1.5,-1.65,1.40841081533687e-07
1.55,-1.65,9.98547960335439e-08
1.6,-1.65,7.03643564080402e-08
1.65,-1.65,4.92811375288484e-08
1.7,-1.65,3.43046459384377e-08
1.75,-1.65,2.37339144199106e-08
1.8,-1.65,1.63203705889949e-08
1.85,-1.65,1.11541087256885e-08
1.9,-1.65,7.57676721155331e-09
1.95,-1.65,5.11537207371639e-09
2,-1.65,3.43253303437015e-09
-2,-1.6,0.0010628965502694
-1.95,-1.6,0.00116156184527231
-1.9,-1.6,0.00126164709417054
-1.85,-1.6,0.00136200172889548
-1.8,-1.6,0.00146137488475686
-1.75,-1.6,0.00155843909003203
-1.7,-1.6,0.0016518181737794
-1.65,-1.6,0.0017401186448926
-1.6,-1.6,0.00182196359102645
-1.55,-1.6,0.0018960279757732
-1.5,-1.6,0.0019610740880632
-1.45,-1.6,0.00201598582876444
-1.4,-1.6,0.00205980051248549
-1.35,-1.6,0.00209173692074102
-1.3,-1.6,0.0021112184651182
-1.25,-1.6,0.00211789050110209
-1.2,-1.6,0.00211163106620726
-1.15,-1.6,0.00209255458814982
-1.1,-1.6,0.00206100840553837
-1.05,-1.6,0.00201756224889289
-1,-1.6,0.00196299112707397
-0.95,-1.6,0.00189825233731398
-0.9,-1.6,0.00182445755148018
-0.85,-1.6,0.00174284111499967
-0.8,-1.6,0.0016547258193529
-0.75,-1.6,0.0015614874692865
-0.7,-1.6,0.00146451956097915
-0.65,-1.6,0.0013651993202922
-0.6,-1.6,0.00126485622746802
-0.55,-1.6,0.00116474398568067
-0.5,-1.6,0.00106601668735112
-0.45,-1.6,0.000969709707079177
-0.4,-1.6,0.000876725616761173
-0.35,-1.6,0.000787825189810426
-0.3,-1.6,0.000703623348943572
-0.25,-1.6,0.000624589725398163
-0.2,-1.6,0.000551053343998491
-0.15,-1.6,0.000483210832878641
-0.0999999999999999,-1.6,0.000421137480949091
-0.0499999999999998,-1.6,0.000364800429900872
0,-1.6,0.000314073288025797
0.0500000000000003,-1.6,0.000268751485957722
0.1,-1.6,0.000228567753882508
0.15,-1.6,0.000193207179324665
0.2,-1.6,0.000162321397528752
0.25,-1.6,0.000135541566132234
0.3,-1.6,0.000112489876257787
0.35,-1.6,9.2789448174956e-05
0.4,-1.6,7.60725471715718e-05
0.45,-1.6,6.19871312424953e-05
0.5,-1.6,5.02018047846335e-05
0.55,-1.6,4.04093008747708e-05
0.6,-1.6,3.23286490150422e-05
0.65,-1.6,2.57062063266459e-05
0.7,-1.6,2.03157394860118e-05
0.75,-1.6,1.59577440317269e-05
0.8,-1.6,1.24581790207833e-05
0.85,-1.6,9.66678041076758e-06
0.9,-1.6,7.4550979297915e-06
0.95,-1.6,5.71437931924115e-06
1,-1.6,4.35340419449672e-06
1.05,-1.6,3.29634857808448e-06
1.1,-1.6,2.48074133623297e-06
1.15,-1.6,1.8555559294992e-06
1.2,-1.6,1.37946545266151e-06
1.25,-1.6,1.01927605318417e-06
1.3,-1.6,7.48543471410408e-07
1.35,-1.6,5.46369497975551e-07
1.4,-1.6,3.963693628981e-07
1.45,-1.6,2.85797170258962e-07
1.5,-1.6,2.04814162313206e-07
1.55,-1.6,1.45883527463563e-07
1.6,-1.6,1.03275365764877e-07
