"Southeast.Winds","Northeast.Winds","Abundance","Std_Error","Error"
-2,-2,0.000590897305259903,0,0.00024103997270111
-1.95,-2,0.000622314313873952,0,0.000249037236219364
-1.9,-2,0.000651406045107462,0,0.000256335319421536
-1.85,-2,0.000677700790267392,0,0.000262895566213731
-1.8,-2,0.000700758562258898,0,0.000268684382068868
-1.75,-2,0.000720183300961358,0,0.00027367169807602
-1.7,-2,0.000735634171115939,0,0.000277829514386765
-1.65,-2,0.000746835503200693,0,0.000281130707029851
-1.6,-2,0.000753584972473182,0,0.00028354825804624
-1.55,-2,0.000755759677202319,0,0.000285055026173131
-1.5,-2,0.000753319860975296,0,0.000285624118576617
-1.45,-2,0.000746310121567948,0,0.000285229860224039
-1.4,-2,0.000734858055021799,0,0.000283849294217086
-1.35,-2,0.000719170392525083,0,0.000281464091255658
-1.3,-2,0.000699526793510214,0,0.000278062705317979
-1.25,-2,0.00067627155532547,0,0.000273642589247445
-1.2,-2,0.000649803582771994,0,0.000268212279275226
-1.15,-2,0.000620565025494918,0,0.000261793170291498
-1.1,-2,0.000589029034637816,0,0.000254420830879792
-1.05,-2,0.000555687110623456,0,0.000246145744715019
-1,-2,0.00052103651114359,0,0.000237033408547058
-0.95,-2,0.000485568163548043,0,0.000227163762519191
-0.9,-2,0.000449755481197207,0,0.000216629972433172
-0.85,-2,0.000414044422404744,0,0.000205536622922194
-0.8,-2,0.000378845057536594,0,0.000193997413240281
-0.75,-2,0.000344524829287431,0,0.000182132472154597
-0.7,-2,0.00031140360788819,0,0.000170065424521467
-0.65,-2,0.000279750561579185,0,0.000157920349399215
-0.6,-2,0.000249782787215268,0,0.000145818768364784
-0.55,-2,0.000221665579763024,0,0.00013387679384832
-0.5,-2,0.000195514165268163,0,0.000122202551925365
-0.45,-2,0.000171396681245173,0,0.000110893973523584
-0.4,-2,0.000149338162059394,0,0.000100037023999619
-0.35,-2,0.00012932527453367,0,8.97044151865551e-05
-0.3,-2,0.000111311549739,0,7.99548179408014e-05
-0.25,-2,9.52228691140099e-05,0,7.08325684399432e-05
-0.2,-2,8.09629846420847e-05,0,6.23678392994516e-05
-0.15,-2,6.84188814706807e-05,0,5.45772280059122e-05
-0.0999999999999999,-2,5.74658246691247e-05,0,4.74647009056904e-05
-0.0499999999999998,-2,4.79719674470985e-05,0,4.10228214000637e-05
0,-2,3.98024339609284e-05,0,3.52341861111927e-05
0.0500000000000003,-2,3.28228239920991e-05,0,3.00729923320757e-05
0.1,-2,2.69021178388331e-05,0,2.55066635472715e-05
0.15,-2,2.19149866676969e-05,0,2.14974665181636e-05
0.2,-2,1.77435356809817e-05,0,1.80040625641581e-05
0.25,-2,1.42785244946093e-05,0,1.49829463947252e-05
0.3,-2,1.14201211447569e-05,0,1.23897373329846e-05
0.35,-2,9.07825346906293e-06,0,1.01802992698302e-05
0.4,-2,7.17262475796058e-06,0,8.3116765620584e-06
0.45,-2,5.6324601910742e-06,0,6.7428428409261e-06
0.5,-2,4.39604737653852e-06,0,5.43526798099689e-06
0.55,-2,3.41012902198111e-06,0,4.35331509295685e-06
0.6,-2,2.62919907441368e-06,0,3.46448428394012e-06
0.65,-2,2.01474619361436e-06,0,2.73952312624128e-06
0.7,-2,1.53448070017022e-06,0,2.15242543269933e-06
0.75,-2,1.16157359313907e-06,0,1.68034026163567e-06
0.8,-2,8.73929186207913e-07,0,1.30341231156399e-06
0.85,-2,6.53506587917405e-07,0,1.00457327625979e-06
0.9,-2,4.85699783409373e-07,0,7.69301569315263e-07
0.95,-2,3.58781517908105e-07,0,5.85365328588305e-07
1,-2,2.63412529831071e-07,0,4.425609783491e-07
1.05,-2,1.92214881884659e-07,0,3.3245702645086e-07
1.1,-2,1.39406107870484e-07,0,2.48150332015397e-07
1.15,-2,1.00489528501318e-07,0,1.84039884016911e-07
1.2,-2,7.19952805161553e-08,0,1.35621235917677e-07
1.25,-2,5.12662393951891e-08,0,9.93031694223804e-08
1.3,-2,3.62829932085163e-08,0,7.22469107296077e-08
1.35,-2,2.552225051114e-08,0,5.22272766641561e-08
1.4,-2,1.78434587031351e-08,0,3.75144548441662e-08
1.45,-2,1.23989048246139e-08,0,2.67746835029311e-08
1.5,-2,8.56311597375225e-09,0,1.89878517627342e-08
1.55,-2,5.87793174586898e-09,0,1.33799494402351e-08
1.6,-2,4.01015782297298e-09,0,9.36831898961936e-09
1.65,-2,2.71920909688189e-09,0,6.5177673791469e-09
1.7,-2,1.83260116070269e-09,0,4.50575406246988e-09
1.75,-2,1.2275452875887e-09,0,3.09505960506953e-09
1.8,-2,8.17243175970979e-10,0,2.11253998382995e-09
1.85,-2,5.40765897385503e-10,0,1.43277082718425e-09
1.9,-2,3.5564073712802e-10,0,9.65574715954032e-10
