"Southeast.Winds","Northeast.Winds","Abundance","Std_Error","Error"
-0.3,-1.9,0.00177209256497836,0,0.00155904089306155
-0.25,-1.9,0.00180885889168764,0,0.00159204463533637
-0.2,-1.9,0.00184576503076841,0,0.00162521660103066
-0.15,-1.9,0.00188278867558885,0,0.00165853746654028
-0.0999999999999999,-1.9,0.0019199069481346,0,0.00169198798280483
-0.0499999999999998,-1.9,0.0019570964187322,0,0.00172554905320693
0,-1.9,0.00199433312710437,0,0.00175920181282011
0.0500000000000003,-1.9,0.00203159260474047,0,0.001792927708685
0.1,-1.9,0.00206884989856199,0,0.00182670858076801
0.15,-1.9,0.00210607959585908,0,0.00186052674323161
0.2,-1.9,0.00214325585047117,0,0.00189436506561937
0.25,-1.9,0.00218035241018094,0,0.00192820705353377
0.3,-1.9,0.00221734264528746,0,0.00196203692835938
0.35,-1.9,0.00225419957832103,0,0.00199583970555933
0.4,-1.9,0.00229089591485883,0,0.00202960127104927
0.45,-1.9,0.00232740407539712,0,0.00206330845513011
0.5,-1.9,0.00236369622823245,0,0.00209694910343982
0.55,-1.9,0.00239974432330137,0,0.00213051214436497
0.6,-1.9,0.00243552012692467,0,0.00216398765233607
0.65,-1.9,0.00247099525739953,0,0.00219736690641601
0.7,-1.9,0.00250614122137989,0,0.00223064244358057
0.75,-1.9,0.00254092945098252,0,0.00226380810608263
0.8,-1.9,0.00257533134155384,0,0.00229685908228906
0.85,-1.9,0.0026093182900298,0,0.00232979194038205
0.9,-1.9,0.00264286173381893,0,0.00236260465432443
0.95,-1.9,0.00267593319013631,0,0.00239529662150333
1,-1.9,0.00270850429571447,0,0.00242786867148765
1.05,-1.9,0.00274054684681493,0,0.00246032306536403
1.1,-1.9,0.00277203283946284,0,0.00249266348515277
1.15,-1.9,0.00280293450982536,0,0.00252489501285116
1.2,-1.9,0.00283322437465341,0,0.00255702409870613
1.25,-1.9,0.00286287527170508,0,0.00258905851838232
1.3,-1.9,0.00289186040006825,0,0.00262100731876525
1.35,-1.9,0.0029201533602993,0,0.00265288075222225
1.4,-1.9,0.00294772819429429,0,0.0026846901992365
1.45,-1.9,0.00297455942480882,0,0.00271644807943056
1.5,-1.9,0.00300062209454275,0,0.00274816775110601
1.55,-1.9,0.00302589180470611,0,0.00277986339954233
1.6,-1.9,0.00305034475298316,0,0.00281154991442221
1.65,-1.9,0.00307395777081217,0,0.00284324275687816
1.7,-1.9,0.00309670835989926,0,0.00287495781678712
1.75,-1.9,0.00311857472788595,0,0.00290671126107204
1.8,-1.9,0.00313953582309157,0,0.00293851937390121
1.85,-1.9,0.00315957136825278,0,0.00297039838980402
1.9,-1.9,0.00317866189318486,0,0.00300236432084461
1.95,-1.9,0.00319678876629113,0,0.00303443277910827
2,-1.9,0.00321393422484903,0,0.00306661879585839
-2,-1.85,0.000754621989451077,0,0.000676464565941753
-1.95,-1.85,0.000779076015171526,0,0.000696245156288798
-1.9,-1.85,0.000804051101691988,0,0.000716537301288837
-1.85,-1.85,0.000829546828888892,0,0.000737344898935188
-1.8,-1.85,0.000855562227891924,0,0.000758671044405466
-1.75,-1.85,0.000882095765013873,0,0.000780517998745689
-1.7,-1.85,0.000909145326141519,0,0.000802887160416962
-1.65,-1.85,0.000936708201634004,0,0.000825779039840311
-1.6,-1.85,0.000964781071775544,0,0.000849193237061896
-1.55,-1.85,0.000993359992829319,0,0.000873128422648125
-1.5,-1.85,0.00102244038373944,0,0.000897582321908799
-1.45,-1.85,0.00105201701352773,0,0.000922551702535813
-1.4,-1.85,0.00108208398943176,0,0.000948032365735329
-1.35,-1.85,0.00111263474583024,0,0.000974019140922495
-1.3,-1.85,0.00114366203400125,0,0.00100050588403954
-1.25,-1.85,0.00117515791275807,0,0.00102748547955037
-1.2,-1.85,0.00120711374000678,0,0.00105494984615763
-1.15,-1.85,0.00123952016526845,0,0.00108288994628068
-1.1,-1.85,0.00127236712320793,0,0.0011112957993262
-1.05,-1.85,0.00130564382820992,0,0.00114015649877578
-1,-1.85,0.00133933877004143,0,0.00116946023310717
-0.95,-1.85,0.00137343971063845,0,0.00119919431055821
-0.9,-1.85,0.00140793368205271,0,0.00122934518773403
-0.85,-1.85,0.00144280698559268,0,0.00125989850204882
-0.8,-1.85,0.00147804519219113,0,0.00129083910798401
-0.75,-1.85,0.00151363314402899,0,0.0013221511171338
-0.7,-1.85,0.00154955495744364,0,0.00135381794199777
-0.65,-1.85,0.00158579402714677,0,0.0013858223434676
-0.6,-1.85,0.00162233303177483,0,0.00141814648194179
-0.55,-1.85,0.0016591539407923,0,0.00145077197198753
-0.5,-1.85,0.00169623802276524,0,0.00148367994045371
-0.45,-1.85,0.00173356585501982,0,0.00151685108792214
-0.4,-1.85,0.00177111733469739,0,0.00155026575336683
-0.35,-1.85,0.0018088716912148,0,0.00158390398187211
-0.3,-1.85,0.00184680750013524,0,0.0016177455952411
-0.25,-1.85,0.00188490269845191,0,0.00165177026530477
-0.2,-1.85,0.00192313460128329,0,0.00168595758972082
-0.15,-1.85,0.00196147991997548,0,0.00172028717002827
-0.0999999999999999,-1.85,0.00199991478160361,0,0.00175473869170079
-0.0499999999999998,-1.85,0.00203841474986086,0,0.00178929200591701
0,-1.85,0.00207695484731995,0,0.00182392721274148
0.0500000000000003,-1.85,0.00211550957904865,0,0.00185862474538403
0.1,-1.85,0.00215405295755693,0,0.00189336545517941
0.15,-1.85,0.00219255852905011,0,0.0019281306969026
0.2,-1.85,0.00223099940095853,0,0.00196290241400872
0.25,-1.85,0.00226934827071075,0,0.00199766322335961
0.3,-1.85,0.00230757745571391,0,0.00203239649897338
0.35,-1.85,0.00234565892450089,0,0.00206708645430675
0.4,-1.85,0.0023835643290011,0,0.00210171822255563
0.45,-1.85,0.00242126503788766,0,0.00213627793443503
0.5,-1.85,0.00245873217095084,0,0.00217075279287707
0.55,-1.85,0.0024959366344442,0,0.00220513114406555
0.6,-1.85,0.0025328491573466,0,0.00223940254420677
0.65,-1.85,0.00256944032848042,0,0.00227355782142161
0.7,-1.85,0.00260568063442315,0,0.00230758913213108
0.75,-1.85,0.00264154049814681,0,0.0023414900113001
0.8,-1.85,0.00267699031831699,0,0.0023752554159001
0.85,-1.85,0.00271200050918056,0,0.00240888176095319
0.9,-1.85,0.00274654154096912,0,0.00244236694752746
0.95,-1.85,0.00278058398074245,0,0.00247571038206759
1,-1.85,0.00281409853359479,0,0.00250891298646537
1.05,-1.85,0.00284705608414453,0,0.00254197719830435
1.1,-1.85,0.00287942773822625,0,0.00257490696074964
1.15,-1.85,0.00291118486470275,0,0.00260770770160079
1.2,-1.85,0.00294229913731338,0,0.0026403863010812
1.25,-1.85,0.00297274257647374,0,0.00267295104800347
1.3,-1.85,0.00300248759094132,0,0.00270541158402576
1.35,-1.85,0.00303150701926078,0,0.00273777883580013
1.4,-1.85,0.0030597741709022,0,0.00277006493490987
1.45,-1.85,0.00308726286700576,0,0.00280228312559811
1.5,-1.85,0.00311394748064589,0,0.00283444766040461
1.55,-1.85,0.00313980297652876,0,0.0028665736839502
1.6,-1.85,0.00316480495003726,0,0.00289867710523781
1.65,-1.85,0.00318892966553837,0,0.00293077445897402
1.7,-1.85,0.003212154093869,0,0.00296288275655363
1.75,-1.85,0.00323445594891765,0,0.00299501932749027
1.8,-1.85,0.00325581372322054,0,0.00302720165221546
1.85,-1.85,0.00327620672249284,0,0.00305944718730531
1.9,-1.85,0.00329561509901734,0,0.00309177318432456
1.95,-1.85,0.00331401988381542,0,0.00312419650360008
2,-1.85,0.00333140301752712,0,0.00315673342434635
-2,-1.8,0.00078874883661003,0,0.000704479917404924
-1.95,-1.8,0.000814213184567036,0,0.000724973233003602
-1.9,-1.8,0.00084021604110152,0,0.000745994875253803
-1.85,-1.8,0.000866756776566134,0,0.000767548752741206
-1.8,-1.8,0.000893834188270574,0,0.000789637928734502
-1.75,-1.8,0.000921446484030932,0,0.000812264588558702
-1.7,-1.8,0.000949591266212273,0,0.000835430010008033
-1.65,-1.8,0.000978265516312599,0,0.00085913453693809
-1.6,-1.8,0.00100746558013664,0,0.000883377556162331
-1.55,-1.8,0.00103718715360792,0,0.000908157477764441
-1.5,-1.8,0.00106742526926756,0,0.000933471718925799
-1.45,-1.8,0.00109817428350799,0,0.000959316691355948
-1.4,-1.8,0.0011294278645895,0,0.000985687792403751
-1.35,-1.8,0.00116117898148706,0,0.00101257939991756
-1.3,-1.8,0.00119341989361421,0,0.00103998487091403
-1.25,-1.8,0.00122614214147007,0,0.00106789654410722
-1.2,-1.8,0.00125933653825459,0,0.00109630574634209
-1.15,-1.8,0.00129299316249621,0,0.00112520280296881
-1.1,-1.8,0.00132710135173471,0,0.00115457705218755
-1.05,-1.8,0.00136164969730077,0,0.00118441686338542
-1,-1.8,0.0013966260402324,0,0.00121470965947997
-0.95,-1.8,0.00143201746836638,0,0.00124544194327569
-0.9,-1.8,0.00146781031464145,0,0.00127659932783103
-0.85,-1.8,0.0015039901566477,0,0.00130816657082457
-0.8,-1.8,0.00154054181745481,0,0.00134012761289902
-0.75,-1.8,0.00157744936774922,0,0.00137246561995068
-0.7,-1.8,0.00161469612930826,0,0.00140516302932065
-0.65,-1.8,0.0016522646798366,0,0.00143820159983102
-0.6,-1.8,0.00169013685918759,0,0.00147156246559595
-0.55,-1.8,0.00172829377698962,0,0.00150522619352241
-0.5,-1.8,0.00176671582169458,0,0.0015391728443999
-0.45,-1.8,0.00180538267106223,0,0.00157338203746099
-0.4,-1.8,0.00184427330409179,0,0.00160783301827705
-0.35,-1.8,0.00188336601440824,0,0.00164250472983392
-0.3,-1.8,0.00192263842510786,0,0.00167737588661229
-0.25,-1.8,0.0019620675050641,0,0.00171242505147603
-0.2,-1.8,0.00200162958669129,0,0.00174763071514972
-0.15,-1.8,0.00204130038516036,0,0.00178297137804307
-0.0999999999999999,-1.8,0.00208105501905697,0,0.00181842563415573
-0.0499999999999998,-1.8,0.00212086803246891,0,0.00185397225677115
0,-1.8,0.00216071341848601,0,0.00188959028562223
0.0500000000000003,-1.8,0.00220056464409192,0,0.00192525911518496
0.1,-1.8,0.0022403946764236,0,0.00196095858372948
0.15,-1.8,0.00228017601037063,0,0.00199666906273064
0.2,-1.8,0.00231988069748245,0,0.00203237154621231
0.25,-1.8,0.00235948037614837,0,0.0020680477395725
0.3,-1.8,0.00239894630301134,0,0.00210368014740865
0.35,-1.8,0.0024382493855725,0,0.00213925215983565
0.4,-1.8,0.00247736021594074,0,0.00217474813676318
0.45,-1.8,0.00251624910567721,0,0.00221015348957338
0.5,-1.8,0.00255488612168164,0,0.00224545475961677
0.55,-1.8,0.0025932411230642,0,0.00228063969292216
0.6,-1.8,0.00263128379894281,0,0.00231569731049712
0.65,-1.8,0.0026689837071033,0,0.00235061797357876
0.7,-1.8,0.00270631031345634,0,0.00238539344318148
0.75,-1.8,0.00274323303222259,0,0.00242001693327915
0.8,-1.8,0.00277972126677428,0,0.00245448315695428
0.85,-1.8,0.00281574445105951,0,0.00248878836484781
0.9,-1.8,0.00285127209153248,0,0.00252293037524942
0.95,-1.8,0.00288627380951118,0,0.0025569085951818
1,-1.8,0.00292071938388164,0,0.00259072403185303
1.05,-1.8,0.00295457879406624,0,0.00262437929388007
1.1,-1.8,0.00298782226317175,0,0.00265787858172388
1.15,-1.8,0.00302042030123135,0,0.00269122766682386
1.2,-1.8,0.00305234374845386,0,0.00272443385897617
1.25,-1.8,0.00308356381839201,0,0.00275750596156772
1.3,-1.8,0.00311405214094117,0,0.00279045421435543
1.35,-1.8,0.00314378080507917,0,0.00282329022356903
1.4,-1.8,0.00317272240125772,0,0.00285602687921487
1.45,-1.8,0.0032008500633556,0,0.00288867825956752
1.5,-1.8,0.00322813751010429,0,0.00292125952295527
1.55,-1.8,0.00325455908589678,0,0.00295378678707331
1.6,-1.8,0.00328008980089127,0,0.00298627699619437
1.65,-1.8,0.00330470537032218,0,0.00301874777678768
1.7,-1.8,0.00332838225293198,0,0.00305121728220347
1.75,-1.8,0.00335109768843912,0,0.00308370402722827
1.8,-1.8,0.0033728297339584,0,0.00311622671346405
1.85,-1.8,0.0033935572992925,0,0.00314880404662924
1.9,-1.8,0.0034132601810152,0,0.00318145454701927
1.95,-1.8,0.00343191909526927,0,0.00321419635449466
2,-1.8,0.00344951570920458,0,0.00324704702948385
-2,-1.75,0.00082354771970936,0,0.000733106045751951
-1.95,-1.75,0.000850035745504875,0,0.000754320576427152
-1.9,-1.75,0.000877079676901772,0,0.000776080256360437
-1.85,-1.75,0.000904678659857508,0,0.000798388998626895
-1.8,-1.75,0.000932831242640165,0,0.000821249827547003
-1.75,-1.75,0.000961535359012978,0,0.000844664844731364
-1.7,-1.75,0.000990788311945461,0,0.000868635198347693
-1.65,-1.75,0.00102058675790091,0,0.00089316105575365
-1.6,-1.75,0.00105092669175041,0,0.000918241579623523
-1.55,-1.75,0.00108180343236329,0,0.000943874907682075
-1.5,-1.75,0.00111321160892413,0,0.000970058136145729
-1.45,-1.75,0.00114514514802575,0,0.00099678730695916
-1.4,-1.75,0.00117759726158783,0,0.0010240573989045
-1.35,-1.75,0.00121056043564964,0,0.00105186232265041
-1.3,-1.75,0.00124402642008511,0,0.00108019491979924
-1.25,-1.75,0.00127798621928745,0,0.001109046965982
-1.2,-1.75,0.00131243008386953,0,0.00113840917804316
-1.15,-1.75,0.00134734750342525,0,0.00116827122534945
-1.1,-1.75,0.00138272720039554,0,0.00119862174524952
-1.05,-1.75,0.00141855712508147,0,0.00122944836270367
-1,-1.75,0.00145482445184515,0,0.00126073771409524
-0.95,-1.75,0.0014915155765374,0,0.0012924754752269
-0.9,-1.75,0.00152861611518929,0,0.00132464639349651
-0.85,-1.75,0.00156611090400248,0,0.00135723432423796
-0.8,-1.75,0.00160398400067114,0,0.00139022227120209
-0.75,-1.75,0.00164221868706593,0,0.00142359243114208
-0.7,-1.75,0.00168079747330782,0,0.00145732624245555
-0.65,-1.75,0.00171970210325714,0,0.00149140443782287
-0.6,-1.75,0.00175891356144023,0,0.00152580710076722
-0.55,-1.75,0.00179841208143339,0,0.00156051372604657
-0.5,-1.75,0.00183817715572056,0,0.00159550328377215
-0.45,-1.75,0.00187818754703827,0,0.00163075428712977
-0.4,-1.75,0.00191842130121796,0,0.00166624486356285
-0.35,-1.75,0.00195885576153248,0,0.00170195282925552
-0.3,-1.75,0.00199946758455029,0,0.00173785576673394
-0.25,-1.75,0.00204023275749695,0,0.00177393110538193
-0.2,-1.75,0.00208112661712043,0,0.00181015620464413
-0.15,-1.75,0.00212212387005276,0,0.00184650843966589
-0.0999999999999999,-1.75,0.0021631986146567,0,0.00188296528909443
-0.0499999999999998,-1.75,0.00220432436434278,0,0.00191950442473974
0,-1.75,0.00224547407233796,0,0.00195610380276735
0.0500000000000003,-1.75,0.00228662015788319,0,0.00199274175606783
0.1,-1.75,0.00232773453383377,0,0.00202939708741983
0.15,-1.75,0.00236878863563217,0,0.00206604916303562
0.2,-1.75,0.00240975345161922,0,0.00210267800604903
0.25,-1.75,0.00245059955464598,0,0.00213926438947775
0.3,-1.75,0.00249129713494459,0,0.00217578992816291
0.35,-1.75,0.00253181603421273,0,0.00221223716916128
0.4,-1.75,0.00257212578086274,0,0.00224858968003798
0.45,-1.75,0.00261219562638285,0,0.00228483213448129
0.5,-1.75,0.00265199458275423,0,0.00232095039463648
0.55,-1.75,0.00269149146086459,0,0.00235693158953242
0.6,-1.75,0.0027306549098552,0,0.00239276418895417
0.65,-1.75,0.00276945345733564,0,0.00242843807209707
0.7,-1.75,0.00280785555039682,0,0.00246394459032303
0.75,-1.75,0.00284582959735062,0,0.0024992766233299
0.8,-1.75,0.00288334401012115,0,0.00253442862803852
0.85,-1.75,0.00292036724721042,0,0.00256939667950223
0.9,-1.75,0.00295686785715845,0,0.00260417850314908
0.95,-1.75,0.00299281452241606,0,0.00263877349767977
1,-1.75,0.00302817610354597,0,0.00267318274796469
1.05,-1.75,0.00306292168366657,0,0.00270740902731196
1.1,-1.75,0.00309702061305055,0,0.00274145678851608
1.15,-1.75,0.00313044255378962,0,0.0027753321431446
1.2,-1.75,0.00316315752443504,0,0.00280904282857758
1.25,-1.75,0.00319513594452284,0,0.00284259816238359
1.3,-1.75,0.00322634867889202,0,0.00287600898369577
1.35,-1.75,0.00325676708170309,0,0.00290928758134221
1.4,-1.75,0.00328636304006473,0,0.0029424476085878
1.45,-1.75,0.00331510901717579,0,0.00297550398445746
1.5,-1.75,0.00334297809489034,0,0.00300847278173461
