"Southeast.Winds","Northeast.Winds","Abundance","Error"
-2,-2,0.490103951752825,1.060324313953
-1.95,-2,0.533370648012808,1.07761370355472
-1.9,-2,0.576425200876277,1.08956882222503
-1.85,-2,0.619267610343233,1.12580750072128
-1.8,-2,0.661897876413676,0.996311059513379
-1.75,-2,0.704315999087607,1.03602893748958
-1.7,-2,0.746521978365025,1.04799619572241
-1.65,-2,0.788515814245929,1.06060271959031
-1.6,-2,0.830297506730321,0.986884862376865
-1.55,-2,0.8718670558182,1.07785860061172
-1.5,-2,0.913224461509567,0.953096729326187
-1.45,-2,0.95436972380442,0.886646626928368
-1.4,-2,0.99530284270276,0.941310580970553
-1.35,-2,1.03602381820459,0.904326626544145
-1.3,-2,1.0765326503099,0.857521429314345
-1.25,-2,1.1168293390187,0.955089779612052
-1.2,-2,1.15691388433099,0.861851742260421
-1.15,-2,1.19678628624677,0.938456631671662
-1.1,-2,1.23644654476603,0.910865538754529
-1.05,-2,1.27589465988878,0.879700712790051
-1,-2,1.31513063161502,0.829501773678813
-0.95,-2,1.35415445994474,0.837045339212579
-0.9,-2,1.39296614487796,0.876361283562298
-0.85,-2,1.43156568641466,0.845147489088265
-0.8,-2,1.46995308455484,0.739617750320244
-0.75,-2,1.50812833929851,0.808033577154577
-0.7,-2,1.54609145064567,0.792413878381153
-0.65,-2,1.58384241859632,0.769530426098942
-0.6,-2,1.62138124315046,0.813815719617819
-0.55,-2,1.65870792430808,0.745490187704617
-0.5,-2,1.69582246206919,0.784357179322614
-0.45,-2,1.73272485643378,0.746135017635614
-0.4,-2,1.76941510740186,0.708327564126279
-0.35,-2,1.80589321497344,0.758525334477688
-0.3,-2,1.84215917914849,0.74653193676611
-0.25,-2,1.87821299992704,0.714759511036613
-0.2,-2,1.91405467730907,0.704377419820084
-0.15,-2,1.94968421129459,0.680990826481127
-0.0999999999999999,-2,1.98510160188359,0.716315354385879
-0.0499999999999998,-2,2.02030684907609,0.652414345730319
0,-2,2.05529995287207,0.673382606024362
0.0500000000000003,-2,2.09008091327153,0.6401159771907
0.1,-2,2.12464973027449,0.67857708573843
0.15,-2,2.15900640388093,0.703887925488672
0.2,-2,2.19315093409086,0.685903526457383
0.25,-2,2.22708332090427,0.701334810366335
0.3,-2,2.26080356432117,0.689917037075869
0.35,-2,2.29431166434156,0.663558244940917
0.4,-2,2.32760762096544,0.66777316829465
0.45,-2,2.36069143419281,0.670817997065621
0.5,-2,2.39356310402366,0.664795874192494
0.55,-2,2.426222630458,0.619014352431026
0.6,-2,2.45867001349582,0.669905293490143
0.65,-2,2.49090525313713,0.628309597801521
0.7,-2,2.52292834938193,0.674193493101043
0.75,-2,2.55473930223022,0.677789118763064
0.8,-2,2.58633811168199,0.701696880928115
0.85,-2,2.61772477773725,0.65454356192887
0.9,-2,2.648899300396,0.704214454593676
0.95,-2,2.67986167965824,0.654676924643907
1,-2,2.71061191552396,0.721331957766989
1.05,-2,2.74115000799317,0.711736279198836
1.1,-2,2.77147595706587,0.678411457596189
1.15,-2,2.80158976274205,0.692352028637074
1.2,-2,2.83149142502172,0.676282387359505
1.25,-2,2.86118094390488,0.691355565211968
1.3,-2,2.89065831939153,0.69617796243129
1.35,-2,2.91992355148166,0.672940440928709
1.4,-2,2.94897664017528,0.695287411454516
1.45,-2,2.97781758547238,0.704280397313004
1.5,-2,3.00644638737298,0.689120279771222
1.55,-2,3.03486304587706,0.658743326707085
1.6,-2,3.06306756098463,0.73842223491669
1.65,-2,3.09105993269568,0.641417430044739
1.7,-2,3.11884016101022,0.699855708683559
1.75,-2,3.14640824592825,0.738562626976481
1.8,-2,3.17376418744977,0.804379385307067
1.85,-2,3.20090798557477,0.690865640818523
1.9,-2,3.22783964030326,0.729760066874316
1.95,-2,3.25455915163524,0.760708098031684
2,-2,3.28106651957071,0.732864579409057
-2,-1.95,0.470099575878045,1.12261131967294
-1.95,-1.95,0.512824536881701,1.13049557369452
-1.9,-1.95,0.555337354488844,1.04069894490873
-1.85,-1.95,0.597638028699474,1.10464316557102
-1.8,-1.95,0.639726559513592,1.06991372418475
-1.75,-1.95,0.681602946931196,1.03492961202448
-1.7,-1.95,0.723267190952288,1.01714796858361
-1.65,-1.95,0.764719291576867,1.02136739851016
-1.6,-1.95,0.805959248804933,0.981182222861298
-1.55,-1.95,0.846987062636486,0.999182478922456
-1.5,-1.95,0.887802733071526,0.957237239955538
-1.45,-1.95,0.928406260110054,0.913270163662768
-1.4,-1.95,0.968797643752068,0.920425840299682
-1.35,-1.95,1.00897688399757,1.00117936154288
-1.3,-1.95,1.04894398084656,0.866902801265908
-1.25,-1.95,1.08869893429903,0.950958314686783
-1.2,-1.95,1.128241744355,0.899073945829269
-1.15,-1.95,1.16757241101445,0.836937393509596
-1.1,-1.95,1.20669093427738,0.789620419362647
-1.05,-1.95,1.24559731414381,0.798397017405845
-1,-1.95,1.28429155061372,0.825265216528458
-0.95,-1.95,1.32277364368712,0.829381896676584
-0.9,-1.95,1.36104359336401,0.788665256223387
-0.85,-1.95,1.39910139964438,0.801235357632888
-0.8,-1.95,1.43694706252824,0.788838947624268
-0.75,-1.95,1.47458058201559,0.796908181995798
-0.7,-1.95,1.51200195810642,0.785614777026256
-0.65,-1.95,1.54921119080074,0.771024178191989
-0.6,-1.95,1.58620828009855,0.725795028490797
-0.55,-1.95,1.62299322599985,0.754096892961831
-0.5,-1.95,1.65956602850463,0.710110311100208
-0.45,-1.95,1.6959266876129,0.741687635802386
-0.4,-1.95,1.73207520332465,0.726975780715888
-0.35,-1.95,1.7680115756399,0.733130113123115
-0.3,-1.95,1.80373580455863,0.727954188337052
-0.25,-1.95,1.83924789008085,0.663615255300473
-0.2,-1.95,1.87454783220655,0.705038763232737
-0.15,-1.95,1.90963563093575,0.735200307573471
-0.0999999999999999,-1.95,1.94451128626843,0.696975868214151
-0.0499999999999998,-1.95,1.97917479820459,0.645702454818275
0,-1.95,2.01362616674425,0.697492851074931
0.0500000000000003,-1.95,2.04786539188739,0.699069834478975
0.1,-1.95,2.08189247363402,0.68347343910283
0.15,-1.95,2.11570741198413,0.658640043016531
0.2,-1.95,2.14931020693773,0.673656184281563
0.25,-1.95,2.18270085849482,0.659302807239885
0.3,-1.95,2.2158793666554,0.668277828281736
0.35,-1.95,2.24884573141947,0.640654977858845
0.4,-1.95,2.28159995278702,0.617889023538161
0.45,-1.95,2.31414203075805,0.64594094953162
0.5,-1.95,2.34647196533258,0.683055598943829
0.55,-1.95,2.37858975651059,0.646754579896383
0.6,-1.95,2.41049540429209,0.680339802692067
0.65,-1.95,2.44218890867708,0.66510612368241
0.7,-1.95,2.47367026966555,0.686962042326159
0.75,-1.95,2.50493948725751,0.619097470634342
0.8,-1.95,2.53599656145296,0.688716950455629
0.85,-1.95,2.5668414922519,0.68186892234665
0.9,-1.95,2.59747427965432,0.651014364925314
0.95,-1.95,2.62789492366023,0.643988952320891
1,-1.95,2.65810342426962,0.647806091572683
1.05,-1.95,2.68809978148251,0.663031477878474
1.1,-1.95,2.71788399529888,0.663795682878271
1.15,-1.95,2.74745606571874,0.709086169463745
1.2,-1.95,2.77681599274208,0.66096067884254
1.25,-1.95,2.80596377636892,0.707582354930827
1.3,-1.95,2.83489941659923,0.688531372940967
1.35,-1.95,2.86362291343304,0.692669840054857
1.4,-1.95,2.89213426687033,0.665528591149191
1.45,-1.95,2.92043347691112,0.681746773391252
1.5,-1.95,2.94852054355538,0.661945676251824
1.55,-1.95,2.97639546680314,0.652357580114356
1.6,-1.95,3.00405824665438,0.644002312586411
1.65,-1.95,3.03150888310911,0.698540146191863
1.7,-1.95,3.05874737616733,0.719961616222263
1.75,-1.95,3.08577372582903,0.645204519169021
1.8,-1.95,3.11258793209422,0.698538869364551
1.85,-1.95,3.1391899949629,0.665408835054446
1.9,-1.95,3.16557991443506,0.704426039994257
1.95,-1.95,3.19175769051071,0.746712337580247
2,-1.95,3.21772332318985,0.722318905363457
-2,-1.9,0.45092183041028,1.15209274522192
-1.95,-1.9,0.493105056157611,1.03578880075283
-1.9,-1.9,0.535076138508428,0.99432416424669
-1.85,-1.9,0.576835077462732,1.05350465563036
-1.8,-1.9,0.618381873020524,1.01878170933636
-1.75,-1.9,0.659716525181802,1.05987454133165
-1.7,-1.9,0.700839033946568,0.959441366249209
-1.65,-1.9,0.741749399314821,0.901077196297974
-1.6,-1.9,0.782447621286561,0.989040796264333
-1.55,-1.9,0.822933699861789,0.893650339920758
-1.5,-1.9,0.863207635040503,0.931288390514619
-1.45,-1.9,0.903269426822704,0.919191289383428
-1.4,-1.9,0.943119075208393,0.846098251185407
-1.35,-1.9,0.982756580197568,0.945831023022037
-1.3,-1.9,1.02218194179023,0.871629390817271
-1.25,-1.9,1.06139515998638,0.847800950619167
-1.2,-1.9,1.10039623478602,0.865370169240182
-1.15,-1.9,1.13918516618914,0.810730914632367
-1.1,-1.9,1.17776195419575,0.814678826435845
-1.05,-1.9,1.21612659880585,0.805538405100229
-1,-1.9,1.25427910001944,0.869057503293914
-0.95,-1.9,1.29221945783651,0.843008927158624
-0.9,-1.9,1.32994767225707,0.822203742055287
-0.85,-1.9,1.36746374328112,0.822480225325295
-0.8,-1.9,1.40476767090865,0.752858429399926
-0.75,-1.9,1.44185945513967,0.721086761902498
-0.7,-1.9,1.47873909597418,0.771718554148475
-0.65,-1.9,1.51540659341218,0.728150488936375
-0.6,-1.9,1.55186194745366,0.749971798454211
-0.55,-1.9,1.58810515809863,0.723123007234881
-0.5,-1.9,1.62413622534709,0.699849226624544
-0.45,-1.9,1.65995514919903,0.746467377331411
-0.4,-1.9,1.69556192965446,0.710801313008812
-0.35,-1.9,1.73095656671338,0.720983813772422
-0.3,-1.9,1.76613906037579,0.678319806850654
-0.25,-1.9,1.80110941064168,0.644453954489195
-0.2,-1.9,1.83586761751106,0.72166363960592
-0.15,-1.9,1.87041368098392,0.705317139628319
-0.0999999999999999,-1.9,1.90474760106028,0.629898227265655
-0.0499999999999998,-1.9,1.93886937774012,0.684260222041773
0,-1.9,1.97277901102345,0.700793608130781
0.0500000000000003,-1.9,2.00647650091026,0.678531229526956
0.1,-1.9,2.03996184740056,0.636567320684235
0.15,-1.9,2.07323505049435,0.700297689130711
0.2,-1.9,2.10629611019163,0.654741962653894
0.25,-1.9,2.13914502649239,0.641099752949779
0.3,-1.9,2.17178179939665,0.712223252642946
0.35,-1.9,2.20420642890438,0.646848648966026
0.4,-1.9,2.23641891501561,0.617871856747696
0.45,-1.9,2.26841925773032,0.64958501772964
