"Southeast.Winds","Northeast.Winds","Abundance"
1.95,-1.95,0.00138401219160583
2,-1.95,0.00138351496344914
-2,-1.9,0.00959667161069758
-1.95,-1.9,0.00916003931312374
-1.9,-1.9,0.00874848118119826
-1.85,-1.9,0.00836039134550328
-1.8,-1.9,0.00799427663852979
-1.75,-1.9,0.0076487481154037
-1.7,-1.9,0.00732251325203188
-1.65,-1.9,0.0070143687637157
-1.6,-1.9,0.00672319399229002
-1.55,-1.9,0.00644794481439718
-1.5,-1.9,0.0061876480276412
-1.45,-1.9,0.00594139617512754
-1.4,-1.9,0.00570834277231351
-1.35,-1.9,0.00548769790320513
-1.3,-1.9,0.00527872415576807
-1.25,-1.9,0.00508073286899764
-1.2,-1.9,0.00489308066644125
-1.15,-1.9,0.0047151662531058
-1.1,-1.9,0.00454642745463247
-1.05,-1.9,0.00438633847939937
-1,-1.9,0.00423440738583428
-0.95,-1.9,0.00409017373869951
-0.9,-1.9,0.00395320643946202
-0.85,-1.9,0.00382310171709516
-0.8,-1.9,0.00369948126678544
-0.75,-1.9,0.00358199052504749
-0.7,-1.9,0.00347029707069156
-0.65,-1.9,0.00336408914194901
-0.6,-1.9,0.00326307426084848
-0.55,-1.9,0.0031669779566566
-0.5,-1.9,0.00307554258085626
-0.45,-1.9,0.00298852620674068
-0.4,-1.9,0.00290570160725407
-0.35,-1.9,0.0028268553052181
-0.3,-1.9,0.00275178669054788
-0.25,-1.9,0.00268030719948815
-0.2,-1.9,0.00261223955129181
-0.15,-1.9,0.00254741703812238
-0.0999999999999999,-1.9,0.0024856828642915
-0.0499999999999998,-1.9,0.00242688953124621
0,-1.9,0.00237089826499887
0.0500000000000003,-1.9,0.00231757848294857
0.1,-1.9,0.00226680729727862
0.15,-1.9,0.00221846905233083
0.2,-1.9,0.00217245489355724
0.25,-1.9,0.0021286623658327
0.3,-1.9,0.00208699503908178
0.35,-1.9,0.00204736215932826
0.4,-1.9,0.00200967832341989
0.45,-1.9,0.00197386317581325
0.5,-1.9,0.00193984112592592
0.55,-1.9,0.001907541084676
0.6,-1.9,0.00187689621893352
0.65,-1.9,0.00184784372270447
0.7,-1.9,0.0018203246039577
0.75,-1.9,0.00179428348608704
0.8,-1.9,0.00176966842307797
0.85,-1.9,0.00174643072751856
0.9,-1.9,0.00172452481066058
0.95,-1.9,0.00170390803379738
1,-1.9,0.00168454057028207
1.05,-1.9,0.00166638527756236
1.1,-1.9,0.00164940757865731
1.15,-1.9,0.00163357535254752
1.2,-1.9,0.00161885883299272
1.25,-1.9,0.00160523051533104
1.3,-1.9,0.00159266507085176
1.35,-1.9,0.0015811392683684
1.4,-1.9,0.00157063190265241
1.45,-1.9,0.0015611237294188
1.5,-1.9,0.00155259740658479
1.55,-1.9,0.00154503744155029
1.6,-1.9,0.00153843014427597
1.65,-1.9,0.00153276358595996
1.7,-1.9,0.00152802756313833
1.75,-1.9,0.00152421356705835
1.8,-1.9,0.00152131475819559
1.85,-1.9,0.0015193259458081
1.9,-1.9,0.00151824357244204
1.95,-1.9,0.00151806570332401
2,-1.9,0.0015187920205958
-2,-1.85,0.00984028430161969
-1.95,-1.85,0.00940043916142797
-1.9,-1.85,0.00898560370258925
-1.85,-1.85,0.00859419095530391
-1.8,-1.85,0.00822472447444837
-1.75,-1.85,0.00787583008296249
-1.7,-1.85,0.00754622827065453
-1.65,-1.85,0.00723472719365173
-1.6,-1.85,0.00694021622451522
-1.55,-1.85,0.00666166000739308
-1.5,-1.85,0.00639809297654595
-1.45,-1.85,0.00614861430018004
-1.4,-1.85,0.00591238321480084
-1.35,-1.85,0.00568861471828315
-1.3,-1.85,0.00547657559256995
-1.25,-1.85,0.00527558072938716
-1.2,-1.85,0.00508498973461598
-1.15,-1.85,0.00490420378902069
-1.1,-1.85,0.00473266274490407
-1.05,-1.85,0.004569842439973
-1,-1.85,0.00441525221125791
-0.95,-1.85,0.00426843259335398
-0.9,-1.85,0.0041289531865544
-0.85,-1.85,0.00399641068163417
-0.8,-1.85,0.0038704270291302
-0.75,-1.85,0.00375064774195664
-0.7,-1.85,0.00363674032110365
-0.65,-1.85,0.0035283927949987
-0.6,-1.85,0.00342531236387113
-0.55,-1.85,0.00332722414115708
-0.5,-1.85,0.00323386998462064
-0.45,-1.85,0.00314500741045158
-0.4,-1.85,0.00306040858413626
-0.35,-1.85,0.00297985938239014
-0.3,-1.85,0.00290315852089083
-0.25,-1.85,0.00283011674296501
-0.2,-1.85,0.00276055606476186
-0.15,-1.85,0.00269430907279492
-0.0999999999999999,-1.85,0.00263121827005476
-0.0499999999999998,-1.85,0.00257113546718918
0,-1.85,0.00251392121551872
0.0500000000000003,-1.85,0.00245944427890423
0.1,-1.85,0.00240758114171255
0.15,-1.85,0.0023582155503372
0.2,-1.85,0.00231123808592541
0.25,-1.85,0.0022665457661418
0.3,-1.85,0.00222404167396394
0.35,-1.85,0.00218363461165734
0.4,-1.85,0.00214523877821758
0.45,-1.85,0.0021087734686971
0.5,-1.85,0.00207416279395364
0.55,-1.85,0.00204133541946813
0.6,-1.85,0.00201022432198172
0.65,-1.85,0.00198076656279678
0.7,-1.85,0.00195290307667368
0.75,-1.85,0.00192657847533681
0.8,-1.85,0.00190174086467823
0.85,-1.85,0.00187834167481735
0.9,-1.85,0.00185633550223965
0.95,-1.85,0.00183567996329814
1,-1.85,0.00181633555841704
1.05,-1.85,0.00179826554638956
1.1,-1.85,0.00178143582821062
1.15,-1.85,0.00176581483993079
1.2,-1.85,0.00175137345406056
1.25,-1.85,0.00173808488909394
1.3,-1.85,0.00172592462675828
1.35,-1.85,0.0017148703366323
1.4,-1.85,0.00170490180780798
1.45,-1.85,0.00169600088730359
1.5,-1.85,0.00168815142496501
1.55,-1.85,0.00168133922462138
1.6,-1.85,0.00167555200128793
1.65,-1.85,0.00167077934423576
1.7,-1.85,0.00166701268577266
1.75,-1.85,0.00166424527560432
1.8,-1.85,0.00166247216066809
1.85,-1.85,0.00166169017035527
1.9,-1.85,0.00166189790705997
1.95,-1.85,0.00166309574201517
2,-1.85,0.00166528581639866
-2,-1.8,0.010077914938035
-1.95,-1.8,0.00963551603961371
-1.9,-1.8,0.00921802517041362
-1.85,-1.8,0.00882387650575809
-1.8,-1.8,0.0084516124398462
-1.75,-1.8,0.00809987555885182
-1.7,-1.8,0.00776740124713201
-1.65,-1.8,0.0074530108739536
-1.6,-1.8,0.00715560551272257
-1.55,-1.8,0.00687416014886088
-1.5,-1.8,0.00660771833626025
-1.45,-1.8,0.00635538726568701
-1.4,-1.8,0.0061163332116475
-1.35,-1.8,0.00588977732707957
-1.3,-1.8,0.00567499175783776
-1.25,-1.8,0.00547129605131083
-1.2,-1.8,0.0052780538356727
-1.15,-1.8,0.00509466974823991
-1.1,-1.8,0.00492058659320781
-1.05,-1.8,0.0047552827106807
-1,-1.8,0.00459826954040989
-0.95,-1.8,0.00444908936502453
-0.9,-1.8,0.00430731321879088
-0.85,-1.8,0.00417253894908045
-0.8,-1.8,0.00404438941877356
-0.75,-1.8,0.00392251083878186
-0.7,-1.8,0.00380657122074948
-0.65,-1.8,0.00369625894079399
-0.6,-1.8,0.00359128140588288
-0.55,-1.8,0.00349136381511351
-0.5,-1.8,0.00339624800878158
-0.45,-1.8,0.0033056913986876
-0.4,-1.8,0.00321946597364972
-0.35,-1.8,0.00313735737466634
-0.3,-1.8,0.00305916403460873
-0.25,-1.8,0.00298469637772448
-0.2,-1.8,0.00291377607460027
-0.15,-1.8,0.00284623534857143
-0.0999999999999999,-1.8,0.00278191632987566
-0.0499999999999998,-1.8,0.00272067045413485
0,-1.8,0.00266235790201157
0.0500000000000003,-1.8,0.00260684707712872
0.1,-1.8,0.0025540141195639
0.15,-1.8,0.00250374245243502
0.2,-1.8,0.0024559223592829
0.25,-1.8,0.00241045059013087
0.3,-1.8,0.00236722999426227
0.35,-1.8,0.00232616917790499
0.4,-1.8,0.00228718218514928
0.45,-1.8,0.00225018820055164
0.5,-1.8,0.00221511127199431
0.55,-1.8,0.00218188005247855
0.6,-1.8,0.00215042755962933
0.65,-1.8,0.00212069095178247
0.7,-1.8,0.0020926113196107
0.75,-1.8,0.00206613349232488
0.8,-1.8,0.00204120585756094
0.85,-1.8,0.00201778019413132
0.9,-1.8,0.00199581151688412
0.95,-1.8,0.00197525793297241
1,-1.8,0.00195608050889183
1.05,-1.8,0.00193824314769644
1.1,-1.8,0.00192171247585117
1.15,-1.8,0.00190645773922484
1.2,-1.8,0.00189245070777008
1.25,-1.8,0.00187966558847679
1.3,-1.8,0.00186807894622346
1.35,-1.8,0.0018576696321863
1.4,-1.8,0.00184841871950013
1.45,-1.8,0.00184030944589685
1.5,-1.8,0.00183332716307821
1.55,-1.8,0.00182745929260877
1.6,-1.8,0.00182269528814291
1.65,-1.8,0.00181902660382739
1.7,-1.8,0.00181644666874655
1.75,-1.8,0.00181495086730336
1.8,-1.8,0.00181453652545428
1.85,-1.8,0.00181520290274034
1.9,-1.8,0.00181695119008126
1.95,-1.8,0.00181978451332348
2,-1.8,0.0018237079425567
-2,-1.75,0.0103088390916169
-1.95,-1.75,0.00986456285648617
-1.9,-1.75,0.00944505625058353
-1.85,-1.75,0.00904877675408332
-1.8,-1.75,0.00867428764123963
-1.75,-1.75,0.00832025018936153
-1.7,-1.75,0.00798541649836061
-1.65,-1.75,0.00766862287045767
-1.6,-1.75,0.00736878370399594
-1.55,-1.75,0.00708488585927707
-1.5,-1.75,0.00681598345794677
-1.45,-1.75,0.00656119308074634
-1.4,-1.75,0.00631968933144096
-1.35,-1.75,0.00609070073746576
-1.3,-1.75,0.00587350596031831
-1.25,-1.75,0.00566743029099515
-1.2,-1.75,0.00547184240783976
-1.15,-1.75,0.00528615137605789
-1.1,-1.75,0.00510980386988064
-1.05,-1.75,0.00494228159992994
-1,-1.75,0.00478309892978008
-0.95,-1.75,0.00463180066702314
-0.9,-1.75,0.00448796001534831
-0.85,-1.75,0.00435117667524426
-0.8,-1.75,0.00422107508193966
-0.75,-1.75,0.00409730277011676
-0.7,-1.75,0.00397952885577651
-0.65,-1.75,0.00386744262640487
-0.6,-1.75,0.00376075223129758
-0.55,-1.75,0.00365918346454875
-0.5,-1.75,0.00356247863380288
-0.45,-1.75,0.00347039550841535
-0.4,-1.75,0.00338270634116648
-0.35,-1.75,0.0032991969581334
-0.3,-1.75,0.00321966591174594
-0.25,-1.75,0.0031439236924397
-0.2,-1.75,0.00307179199467597
-0.15,-1.75,0.00300310303342467
-0.0999999999999999,-1.75,0.00293769890750835
-0.0499999999999998,-1.75,0.00287543100648162
0,-1.75,0.00281615945797535
0.0500000000000003,-1.75,0.00275975261266996
0.1,-1.75,0.00270608656427813
0.15,-1.75,0.00265504470211666
0.2,-1.75,0.00260651729403081
0.25,-1.75,0.00256040109760432
0.3,-1.75,0.00251659899774434
0.35,-1.75,0.00247501966887528
0.4,-1.75,0.00243557726010913
0.45,-1.75,0.00239819110188293
0.5,-1.75,0.00236278543266854
0.55,-1.75,0.00232928914446551
0.6,-1.75,0.0022976355458856
0.65,-1.75,0.00226776214172845
0.7,-1.75,0.00223961042803209
0.75,-1.75,0.00221312570166009
0.8,-1.75,0.00218825688356001
0.85,-1.75,0.00216495635489548
0.9,-1.75,0.002143179805317
0.95,-1.75,0.0021228860926959
1,-1.75,0.00210403711370031
1.05,-1.75,0.00208659768464373
1.1,-1.75,0.002070535432085
1.15,-1.75,0.00205582069270354
1.2,-1.75,0.00204242642201655
1.25,-1.75,0.00203032811154496
1.3,-1.75,0.00201950371407292
1.35,-1.75,0.00200993357668192
1.4,-1.75,0.00200160038127444
1.45,-1.75,0.00199448909233545
1.5,-1.75,0.00198858691171087
1.55,-1.75,0.00198388324021274
1.6,-1.75,0.00198036964588962
1.65,-1.75,0.00197803983882939
1.7,-1.75,0.0019768896523889
1.75,-1.75,0.0019769170307721
1.8,-1.75,0.00197812202290471
1.85,-1.75,0.00198050678258003
1.9,-1.75,0.00198407557487627
1.95,-1.75,0.00198883478887239
2,-1.75,0.00199479295671547
-2,-1.7,0.0105323398335638
-1.95,-1.7,0.0100868773559608
-1.9,-1.7,0.00966600995205061
-1.85,-1.7,0.00926822047194494
-1.8,-1.7,0.00889209502600441
-1.75,-1.7,0.00853631543496092
-1.7,-1.7,0.00819965226792557
-1.65,-1.7,0.00788095842003521
-1.6,-1.7,0.00757916318564092
-1.55,-1.7,0.00729326678671942
-1.5,-1.7,0.00702233531963026
-1.45,-1.7,0.0067654960864745
-1.4,-1.7,0.00652193328016902
-1.35,-1.7,0.00629088399495332
-1.3,-1.7,0.00607163453642243
-1.25,-1.7,0.00586351700734535
-1.2,-1.7,0.00566590614750737
-1.15,-1.7,0.00547821640761994
-1.1,-1.7,0.00529989923899132
-1.05,-1.7,0.00513044058215864
-1,-1.7,0.00496935853905928
-0.95,-1.7,0.00481620121457895
-0.9,-1.7,0.00467054471446665
-0.85,-1.7,0.0045319912876602
-0.8,-1.7,0.00440016760203167
-0.75,-1.7,0.0042747231434454
-0.7,-1.7,0.00415532872883097
-0.65,-1.7,0.00404167512471547
-0.6,-1.7,0.00393347176333894
-0.55,-1.7,0.00383044554910119
-0.5,-1.7,0.00373233974865962
-0.45,-1.7,0.00363891295852326
-0.4,-1.7,0.00354993814447008
-0.35,-1.7,0.00346520174755705
-0.3,-1.7,0.00338450285189979
-0.25,-1.7,0.00330765240977196
-0.2,-1.7,0.00323447251991841
-0.15,-1.7,0.00316479575529273
-0.0999999999999999,-1.7,0.0030984645367201
-0.0499999999999998,-1.7,0.00303533054925485
0,-1.7,0.00297525419824853
0.0500000000000003,-1.7,0.00291810410237174
0.1,-1.7,0.0028637566210424
0.15,-1.7,0.00281209541390655
0.2,-1.7,0.00276301103019601
0.25,-1.7,0.00271640052595178
0.3,-1.7,0.00267216710725428
0.35,-1.7,0.00263021979774202
0.4,-1.7,0.00259047312882995
0.45,-1.7,0.00255284685115955
0.5,-1.7,0.00251726566592348
0.55,-1.7,0.00248365897481121
0.6,-1.7,0.0024519606474175
0.65,-1.7,0.00242210880504454
0.7,-1.7,0.002394045619911
0.75,-1.7,0.00236771712885799
0.8,-1.7,0.00234307306071344
0.85,-1.7,0.00232006667654293
0.9,-1.7,0.00229865462207724
0.95,-1.7,0.00227879679166488
1,-1.7,0.00226045620315261
1.05,-1.7,0.00224359888314747
1.1,-1.7,0.0022281937621625
1.15,-1.7,0.00221421257919299
1.2,-1.7,0.00220162979531308
1.25,-1.7,0.00219042251592285
1.3,-1.7,0.00218057042131467
1.35,-1.7,0.00217205570526373
1.4,-1.7,0.00216486302138308
1.45,-1.7,0.00215897943701677
1.5,-1.7,0.00215439439447724
1.55,-1.7,0.00215109967946412
1.6,-1.7,0.00214908939653234
1.65,-1.7,0.00214835995150676
1.7,-1.7,0.00214891004077009
1.75,-1.7,0.00215074064737918
1.8,-1.7,0.00215385504399362
1.85,-1.7,0.00215825880262879
1.9,-1.7,0.0021639598112742
1.95,-1.7,0.00217096829744624
2,-1.7,0.00217929685877415
-2,-1.65,0.0107477114025379
-1.95,-1.65,0.0103017656580045
-1.9,-1.65,0.00988020503747763
-1.85,-1.65,0.00948153972325748
-1.8,-1.65,0.00910438052530837
-1.75,-1.65,0.00874743157690643
-1.7,-1.65,0.008409483595412
-1.65,-1.65,0.00808940766206896
-1.6,-1.65,0.00778614947867578
-1.55,-1.65,0.00749872406256485
-1.5,-1.65,0.00722621084459922
-1.45,-1.65,0.00696774913787817
-1.4,-1.65,0.00672253394756386
-1.35,-1.65,0.00648981209472077
-1.3,-1.65,0.00626887862932511
-1.25,-1.65,0.0060590735096665
-1.2,-1.65,0.00585977852725227
-1.15,-1.65,0.00567041445804788
-1.1,-1.65,0.00549043842246286
-1.05,-1.65,0.00531934143793144
-1,-1.65,0.00515664614925424
-0.95,-1.65,0.00500190472307196
-0.9,-1.65,0.00485469689394514
-0.85,-1.65,0.00471462815052311
-0.8,-1.65,0.00458132805120994
-0.75,-1.65,0.00445444865958225
-0.7,-1.65,0.00433366309059008
-0.65,-1.65,0.00421866415928385
-0.6,-1.65,0.00410916312446294
-0.55,-1.65,0.00400488852024082
-0.5,-1.65,0.00390558506907131
-0.45,-1.65,0.00381101267028521
-0.4,-1.65,0.00372094545865057
-0.35,-1.65,0.0036351709278956
-0.3,-1.65,0.00355348911452545
-0.25,-1.65,0.00347571183762369
-0.2,-1.65,0.00340166199066149
-0.15,-1.65,0.00333117288164171
-0.0999999999999999,-1.65,0.00326408761818678
-0.0499999999999998,-1.65,0.00320025853443731
0,-1.65,0.00313954665686729
0.0500000000000003,-1.65,0.00308182120634114
0.1,-1.65,0.00302695913394117
0.15,-1.65,0.00297484468828054
0.2,-1.65,0.00292536901219018
0.25,-1.65,0.00287842976682733
0.3,-1.65,0.00283393078140132
0.35,-1.65,0.00279178172684838
0.4,-1.65,0.00275189781191389
0.45,-1.65,0.00271419950021724
0.5,-1.65,0.00267861224698328
0.55,-1.65,0.00264506625422475
0.6,-1.65,0.0026134962432534
0.65,-1.65,0.00258384124348484
0.7,-1.65,0.00255604439658237
0.75,-1.65,0.00253005277506085
0.8,-1.65,0.00250581721454138
0.85,-1.65,0.00248329215891363
0.9,-1.65,0.00246243551772364
0.95,-1.65,0.0024432085351624
1,-1.65,0.00242557567008495
1.05,-1.65,0.00240950448653971
1.1,-1.65,0.0023949655543365
1.15,-1.65,0.00238193235922635
1.2,-1.65,0.00237038122230928
1.25,-1.65,0.00236029122832736
1.3,-1.65,0.00235164416253863
1.35,-1.65,0.00234442445590547
1.4,-1.65,0.00233861913836616
1.45,-1.65,0.00233421779999352
1.5,-1.65,0.0023312125598775
1.55,-1.65,0.00232959804260169
1.6,-1.65,0.00232937136221529
1.65,-1.65,0.00233053211363367
1.7,-1.65,0.00233308237143161
1.75,-1.65,0.00233702669602428
1.8,-1.65,0.00234237214726157
1.85,-1.65,0.00234912830549274
1.9,-1.65,0.00235730730018915
1.95,-1.65,0.00236692384624506
2,-1.65,0.00237799528810844
-2,-1.6,0.0109542628863068
-1.95,-1.6,0.0105085458304672
-1.9,-1.6,0.0100869694806782
-1.85,-1.6,0.00968807320337729
-1.8,-1.6,0.00931049427186074
-1.75,-1.6,0.00895296081094673
-1.7,-1.6,0.00861428528400279
-1.65,-1.6,0.00829335847836438
-1.6,-1.6,0.00798914394891287
-1.55,-1.6,0.00770067288298804
-1.5,-1.6,0.00742703935291939
-1.45,-1.6,0.0071673959252926
-1.4,-1.6,0.0069209495986541
-1.35,-1.6,0.00668695804371521
-1.3,-1.6,0.00646472612227186
-1.25,-1.6,0.00625360266302297
-1.2,-1.6,0.00605297747426828
-1.15,-1.6,0.00586227857510867
-1.1,-1.6,0.00568096962827486
-1.05,-1.6,0.0055085475590834
-1,-1.6,0.00534454034627656
-0.95,-1.6,0.00518850497165263
-0.9,-1.6,0.00504002551644724
-0.85,-1.6,0.00489871139339098
-0.8,-1.6,0.00476419570425294
-0.75,-1.6,0.00463613371349015
-0.7,-1.6,0.00451420142936655
-0.65,-1.6,0.00439809428458639
-0.6,-1.6,0.00428752590911318
-0.55,-1.6,0.00418222698841915
-0.5,-1.6,0.0040819442009381
-0.45,-1.6,0.00398643922897898
-0.4,-1.6,0.00389548783780262
-0.35,-1.6,0.00380887901797405
-0.3,-1.6,0.00372641418647911
-0.25,-1.6,0.00364790644244061
-0.2,-1.6,0.00357317987358868
-0.15,-1.6,0.0035020689099332
-0.0999999999999999,-1.6,0.00343441772135755
-0.0499999999999998,-1.6,0.00337007965610175
0,-1.6,0.00330891671733363
0.0500000000000003,-1.6,0.0032507990752188
0.1,-1.6,0.00319560461209599
0.15,-1.6,0.00314321849854557
0.2,-1.6,0.00309353279830615
0.25,-1.6,0.00304644610014864
0.3,-1.6,0.00300186317496069
0.35,-1.6,0.00295969465642623
0.4,-1.6,0.00291985674380823
0.45,-1.6,0.00288227092545609
0.5,-1.6,0.00284686372176489
0.55,-1.6,0.00281356644641193
0.6,-1.6,0.00278231498478683
0.65,-1.6,0.00275304958861694
0.7,-1.6,0.00272571468586829
0.75,-1.6,0.00270025870507678
0.8,-1.6,0.00267663391333272
0.85,-1.6,0.00265479626720705
0.9,-1.6,0.00263470527596759
0.95,-1.6,0.00261632387649112
1,-1.6,0.00259961831933013
1.05,-1.6,0.00258455806544437
1.1,-1.6,0.00257111569315446
1.15,-1.6,0.00255926681492101
1.2,-1.6,0.00254899000359543
1.25,-1.6,0.00254026672783019
1.3,-1.6,0.00253308129637602
1.35,-1.6,0.00252742081103147
1.4,-1.6,0.0025232751280473
1.45,-1.6,0.00252063682782418
1.5,-1.6,0.00251950119277654
1.55,-1.6,0.00251986619327058
1.6,-1.6,0.00252173248157731
1.65,-1.6,0.00252510339381568
1.7,-1.6,0.00252998495989382
1.75,-1.6,0.00253638592148981
1.8,-1.6,0.00254431775814713
1.85,-1.6,0.00255379472159385
1.9,-1.6,0.00256483387842924
1.95,-1.6,0.00257745516135685
2,-1.6,0.00259168142917929
-2,-1.55,0.0111513218904813
-1.95,-1.55,0.0107065514663876
-1.9,-1.55,0.0102856439466307
-1.85,-1.55,0.00988716961674224
-1.8,-1.55,0.00950979387080222
-1.75,-1.55,0.00915227040773137
-1.7,-1.55,0.00881343494725794
-1.65,-1.55,0.00849219942368265
-1.6,-1.55,0.00818754661910748
-1.55,-1.55,0.0078985252010232
-1.5,-1.55,0.00762424513209683
-1.45,-1.55,0.00736387342268755
-1.4,-1.55,0.00711663019907278
-1.35,-1.55,0.00688178506260657
-1.3,-1.55,0.0066586537170784
-1.25,-1.55,0.00644659484341044
-1.2,-1.55,0.00624500720254044
-1.15,-1.55,0.00605332694890025
-1.1,-1.55,0.00587102513833015
-1.05,-1.55,0.00569760541557709
-1,-1.55,0.00553260186772302
-0.95,-1.55,0.00537557703098612
-0.9,-1.55,0.00522612003934316
-0.85,-1.55,0.00508384490434129
-0.8,-1.55,0.00494838891631275
-0.75,-1.55,0.00481941115797968
-0.7,-1.55,0.00469659112214689
-0.65,-1.55,0.00457962742583241
-0.6,-1.55,0.00446823661378451
-0.55,-1.55,0.00436215204488313
-0.5,-1.55,0.00426112285542984
