"Southeast.Winds","Northeast.Winds","Abundance","Error"
0.65,-2,1.25362634374253,0.988915214848141
0.7,-2,1.2883675167419,0.996197884329598
0.75,-2,1.32226786832438,1.03023164038066
0.8,-2,1.35532739848998,1.06789731638609
0.85,-2,1.38754610723869,1.15715659229358
0.9,-2,1.41892399457052,0.997839306509471
0.95,-2,1.44946106048547,1.05126698072523
1,-2,1.47915730498353,1.07224007604331
1.05,-2,1.50801272806471,1.13745440983155
1.1,-2,1.536027329729,1.08162666461021
1.15,-2,1.56320110997641,1.33172724342083
1.2,-2,1.58953406880694,1.24076868247268
1.25,-2,1.61502620622058,1.33659907306794
1.3,-2,1.63967752221733,1.22620295457135
1.35,-2,1.66348801679721,1.25496011797755
1.4,-2,1.6864576899602,1.24752781302519
1.45,-2,1.7085865417063,1.38875246360773
1.5,-2,1.72987457203552,1.40030812397028
1.55,-2,1.75032178094786,1.35578516844168
1.6,-2,1.76992816844331,1.45412630366689
1.65,-2,1.78869373452188,1.4287967198584
1.7,-2,1.80661847918356,1.42615794501006
1.75,-2,1.82370240242836,1.52347646127633
1.8,-2,1.83994550425627,1.35555746754176
1.85,-2,1.85534778466731,1.47447877891444
1.9,-2,1.86990924366145,1.59297909694862
1.95,-2,1.88362988123871,1.50957412867837
2,-2,1.89650969739909,1.50618961438582
-2,-1.95,-1.72935898996546,2.00765397068453
-1.95,-1.95,-1.65151291225222,2.02502032982809
-1.9,-1.95,-1.57450765595586,1.98272888376576
-1.85,-1.95,-1.49834322107639,2.10025697295113
-1.8,-1.95,-1.4230196076138,1.90470161071561
-1.75,-1.95,-1.3485368155681,1.60270105348252
-1.7,-1.95,-1.27489484493928,1.62472556293444
-1.65,-1.95,-1.20209369572734,1.69381814536619
-1.6,-1.95,-1.13013336793229,1.64324408031904
-1.55,-1.95,-1.05901386155412,1.56419406759349
-1.5,-1.95,-0.98873517659284,1.3966656078302
-1.45,-1.95,-0.91929731304844,1.22694674883342
-1.4,-1.95,-0.850700270920925,1.26145853938479
-1.35,-1.95,-0.782944050210294,1.29037952715659
-1.3,-1.95,-0.716028650916547,1.10846344761514
-1.25,-1.95,-0.649954073039685,1.00143927658921
-1.2,-1.95,-0.584720316579706,0.982269300322945
-1.15,-1.95,-0.520327381536613,1.03010721906638
-1.1,-1.95,-0.456775267910402,0.835929629814756
-1.05,-1.95,-0.394063975701076,0.841972299034666
-1,-1.95,-0.332193504908635,0.785413781356832
-0.95,-1.95,-0.271163855533078,0.688314443855048
-0.9,-1.95,-0.210975027574404,0.590504983280636
-0.85,-1.95,-0.151627021032615,0.564555996810359
-0.8,-1.95,-0.0931198359077097,0.538913554657432
-0.75,-1.95,-0.0354534721996891,0.545802770679597
-0.7,-1.95,0.0213720700914477,0.456241970612764
-0.65,-1.95,0.0773567909657003,0.391015240619396
-0.6,-1.95,0.132500690423069,0.415112776032566
-0.55,-1.95,0.186803768463553,0.405132179202286
-0.5,-1.95,0.240266025087153,0.392459119850267
-0.45,-1.95,0.292887460293869,0.369236914058193
-0.4,-1.95,0.344668074083701,0.373711153753399
-0.35,-1.95,0.395607866456648,0.349561181091635
-0.3,-1.95,0.445706837412711,0.416275524789146
-0.25,-1.95,0.494964986951891,0.452942137830798
-0.2,-1.95,0.543382315074186,0.504012039678402
-0.15,-1.95,0.590958821779596,0.501633080319011
-0.0999999999999999,-1.95,0.637694507068123,0.459941500431244
-0.0499999999999998,-1.95,0.683589370939766,0.559787482156423
0,-1.95,0.728643413394524,0.591356717204338
