"Southeast.Winds","Northeast.Winds","Abundance","Std_Error","Error"
-1.6,-1.95,0.00125294598705186,0,0.000440336569048985
-1.55,-1.95,0.00122359864326169,0,0.000434221275179708
-1.5,-1.95,0.0011919441477016,0,0.000427824277107366
-1.45,-1.95,0.00115819878804672,0,0.000421104054010231
-1.4,-1.95,0.00112258849832835,0,0.000414025485597935
-1.35,-1.95,0.00108534635485951,0,0.000406560792049419
-1.3,-1.95,0.0010467100579535,0,0.000398690114672454
-1.25,-1.95,0.00100691943709794,0,0.000390401770139854
-1.2,-1.95,0.000966214015640827,0,0.00038169222032337
-1.15,-1.95,0.000924830668783171,0,0.000372565804321678
-1.1,-1.95,0.000883001405826725,0,0.000363034280179939
-1.05,-1.95,0.000840951304280994,0,0.000353116221966915
-1,-1.95,0.000798896619682641,0,0.000342836314175126
-0.95,-1.95,0.000757043090923263,0,0.000332224580572006
-0.9,-1.95,0.000715584456620599,0,0.000321315579240113
-0.85,-1.95,0.000674701193706498,0,0.000310147590044653
-0.8,-1.95,0.000634559485043262,0,0.000298761815475276
-0.75,-1.95,0.000595310418613633,0,0.000287201610941186
-0.7,-1.95,0.000557089416747264,0,0.000275511756286457
-0.65,-1.95,0.000520015890026562,0,0.000263737776603613
-0.6,-1.95,0.000484193107025996,0,0.000251925317376654
-0.55,-1.95,0.000449708267936714,0,0.000240119576560567
-0.5,-1.95,0.000416632767456399,0,0.000228364794357489
-0.45,-1.95,0.000385022630112355,0,0.000216703800115002
-0.4,-1.95,0.000354919099451087,0,0.000205177614873617
-0.35,-1.95,0.000326349361274166,0,0.000193825107545918
-0.3,-1.95,0.000299327380320526,0,0.000182682702437163
-0.25,-1.95,0.000273854829470962,0,0.000171784135737562
-0.2,-1.95,0.000249922090653465,0,0.000161160258659296
-0.15,-1.95,0.000227509307122242,0,0.000150838884995597
-0.0999999999999999,-1.95,0.000206587467626051,0,0.000140844680995744
-0.0499999999999998,-1.95,0.000187119504125648,0,0.00013119909554199
0,-1.95,0.000169061386115091,0,0.000121920328657941
0.0500000000000003,-1.95,0.000152363196195163,0,0.00011302333635998
0.1,-1.95,0.000136970173287197,0,0.000104519869781571
0.15,-1.95,0.00012282371171109,0,9.64185463602773e-05
0.2,-1.95,0.000109862306234013,0,8.87249506916136e-05
0.25,-1.95,9.80224350812498e-05,0,8.14417624384189e-05
0.3,-1.95,8.72393747474934e-05,0,7.45689084583281e-05
0.35,-1.95,7.74479422200183e-05,0,6.81037360939163e-05
0.4,-1.95,6.85831618945939e-05,0,6.20412043782548e-05
0.45,-1.95,6.05808560061729e-05,0,5.63740897585214e-05
0.5,-1.95,5.33781587905429e-05,0,5.10932028443275e-05
0.55,-1.95,4.69139558269843e-05,0,4.61876126543045e-05
0.6,-1.95,4.11292510774988e-05,0,4.16448748689907e-05
0.65,-1.95,3.59674650322545e-05,0,3.74512607012076e-05
0.7,-1.95,3.13746680947609e-05,0,3.35919831643447e-05
0.75,-1.95,2.72997538990605e-05,0,3.0051417748733e-05
0.8,-1.95,2.36945576532578e-05,0,2.68133147985423e-05
0.85,-1.95,2.05139248599846e-05,0,2.38610012065169e-05
0.9,-1.95,1.77157358879616e-05,0,2.11775694003616e-05
0.95,-1.95,1.52608918741295e-05,0,1.87460519711494e-05
1,-1.95,1.31132673382124e-05,0,1.65495806792211e-05
1.05,-1.95,1.12396347068101e-05,0,1.45715289557379e-05
1.1,-1.95,9.60956568778666e-06,0,1.27956373882934e-05
1.15,-1.95,8.19531412305758e-06,0,1.12061220280637e-05
1.2,-1.95,6.97168459322722e-06,0,9.78776567657335e-06
1.25,-1.95,5.91589066425453e-06,0,8.52599259663766e-06
1.3,-1.95,5.00740626651545e-06,0,7.40692734033632e-06
1.35,-1.95,4.22781329102341e-06,0,6.41743859456678e-06
1.4,-1.95,3.56064808544862e-06,0,5.54516911084926e-06
1.45,-1.95,2.99124914176957e-06,0,4.7785529110285e-06
1.5,-1.95,2.50660789427592e-06,0,4.10682104591144e-06
1.55,-1.95,2.09522419621543e-06,0,3.51999723223994e-06
1.6,-1.95,1.74696771933903e-06,0,3.00888470803228e-06
1.65,-1.95,1.45294622545369e-06,0,2.56504563108468e-06
1.7,-1.95,1.2053813942923e-06,0,2.18077430451446e-06
1.75,-1.95,9.97492658068539e-07,0,1.84906545101264e-06
1.8,-1.95,8.23389289730224e-07,0,1.56357867832982e-06
1.85,-1.95,6.77970818231184e-07,0,1.3186001866779e-06
1.9,-1.95,5.56835698659759e-07,0,1.10900266817434e-06
1.95,-1.95,4.56198045948889e-07,0,9.30204242833219e-07
2,-1.95,3.72812146019542e-07,0,7.78127168163701e-07
-2,-1.9,0.00151634272044473,0,0.000520975344291169
-1.95,-1.9,0.00151393510101199,0,0.000515202937231158
-1.9,-1.9,0.00150774337068032,0,0.000509528900028637
-1.85,-1.9,0.00149781397559173,0,0.000503935190366813
-1.8,-1.9,0.0014842211332447,0,0.000498389850872741
-1.75,-1.9,0.00146706590870713,0,0.000492849556353093
-1.7,-1.9,0.00144647496332014,0,0.000487262489783793
-1.65,-1.9,0.00142259899756319,0,0.00048157136370709
-1.6,-1.9,0.00139561091485482,0,0.000475716412528573
-1.55,-1.9,0.00136570373757642,0,0.000469638204236483
-1.5,-1.9,0.00133308831043442,0,0.000463280152500973
-1.45,-1.9,0.00129799082934451,0,0.000456590646791715
-1.4,-1.9,0.00126065023627572,0,0.000449524754480342
-1.35,-1.9,0.00122131552189727,0,0.00044204548141941
-1.3,-1.9,0.00118024297841639,0,0.000434124604110077
-1.25,-1.9,0.00113769344468914,0,0.000425743106433049
-1.2,-1.9,0.00109392958455941,0,0.000416891267136691
-1.15,-1.9,0.00104921323748362,0,0.000407568451599735
-1.1,-1.9,0.0010038028778957,0,0.00039778266388485
-1.05,-1.9,0.000957951216542733,0,0.000387549913930746
-1,-1.9,0.000911902973268728,0,0.000376893450984254
-0.95,-1.9,0.000865892846546971,0,0.000365842908988594
-0.9,-1.9,0.000820143700569964,0,0.000354433403377967
-0.85,-1.9,0.000774864986012392,0,0.000342704612162204
-0.8,-1.9,0.000730251405799864,0,0.000330699867742308
-0.75,-1.9,0.000686481832453574,0,0.000318465279871605
-0.7,-1.9,0.000643718478941417,0,0.000306048904757461
-0.65,-1.9,0.000602106320545042,0,0.000293499970593813
-0.6,-1.9,0.000561772761133464,0,0.000280868165871504
-0.55,-1.9,0.0005228275334899,0,0.000268202993630713
-0.5,-1.9,0.000485362820027813,0,0.000255553192360866
-0.45,-1.9,0.000449453577399616,0,0.000242966222455252
-0.4,-1.9,0.000415158046177184,0,0.000230487815908895
-0.35,-1.9,0.00038251842498312,0,0.00021816158621607
-0.3,-1.9,0.000351561687177893,0,0.000206028695080655
-0.25,-1.9,0.00032230051744981,0,0.000194127572500588
-0.2,-1.9,0.000294734345389885,0,0.00018249368693517
-0.15,-1.9,0.000268850453329937,0,0.000171159362527766
-0.0999999999999999,-1.9,0.00024462513633832,0,0.000160153640665923
-0.0499999999999998,-1.9,0.000222024893256239,0,0.000149502183459333
0,-1.9,0.000201007628965726,0,0.000139227216961765
0.0500000000000003,-1.9,0.000181523849652446,0,0.000129347512128848
0.1,-1.9,0.000163517834605185,0,0.000119878401576446
0.15,-1.9,0.000146928770022341,0,0.000110831830182731
0.2,-1.9,0.000131691832318577,0,0.000102216437469918
0.25,-1.9,0.000117739210489693,0,9.40376695246837e-05
0.3,-1.9,0.00010500105915259,0,8.62979179907243e-05
0.35,-1.9,9.34063758864258e-05,0,7.89966834160332e-05
0.4,-1.9,8.2883798423092e-05,0,7.21307599851258e-05
0.45,-1.9,7.33623190380804e-05,0,6.5694438434952e-05
0.5,-1.9,6.47719151510535e-05,0,5.9679723762089e-05
0.55,-1.9,5.70440966395849e-05,0,5.40765641936451e-05
0.6,-1.9,5.01123716861184e-05,0,4.88730878263356e-05
0.65,-1.9,4.39126341094948e-05,0,4.40558433440012e-05
0.7,-1.9,3.83834760759361e-05,0,3.96100413055269e-05
0.75,-1.9,3.34664308423374e-05,0,3.55197926505987e-05
0.8,-1.9,2.91061507634273e-05,0,3.17683412943928e-05
0.85,-1.9,2.52505262035456e-05,0,2.8338287965586e-05
0.9,-1.9,2.18507512459509e-05,0,2.52118027743354e-05
0.95,-1.9,1.88613422023293e-05,0,2.23708243660571e-05
1,-1.9,1.62401149085696e-05,0,1.97972439101953e-05
1.05,-1.9,1.3948126666845e-05,0,1.74730725780442e-05
1.1,-1.9,1.19495884757964e-05,0,1.53805915678757e-05
1.15,-1.9,1.02117528972414e-05,0,1.35024841280782e-05
1.2,-1.9,8.70478255578711e-06,0,1.1821949399968e-05
1.25,-1.9,7.40160387257043e-06,0,1.03227982433233e-05
1.3,-1.9,6.27775021044708e-06,0,8.98953151317733e-06
1.35,-1.9,5.31119816826488e-06,0,7.80740152145216e-06
1.4,-1.9,4.48220031785622e-06,0,6.76245763885931e-06
1.45,-1.9,3.77311723892384e-06,0,5.84157717000147e-06
1.5,-1.9,3.16825128234659e-06,0,5.03248276814263e-06
1.55,-1.9,2.65368408828951e-06,0,4.32374774731716e-06
1.6,-1.9,2.21711950705828e-06,0,3.70479070102118e-06
1.65,-1.9,1.8477332216884e-06,0,3.16586085220943e-06
1.7,-1.9,1.53603005432078e-06,0,2.69801554284016e-06
1.75,-1.9,1.27370965486984e-06,0,2.29309122728314e-06
1.8,-1.9,1.05354102073057e-06,0,1.94366926722634e-06
1.85,-1.9,8.69246079852464e-07,0,1.64303774097905e-06
1.9,-1.9,7.1539238529973e-07,0,1.38515038181983e-06
1.95,-1.9,5.87294815741228e-07,0,1.16458365255055e-06
2,-1.9,4.80926051085005e-07,0,9.76492850600164e-07
-2,-1.85,0.0016558263649828,0,0.000559235938247854
-1.95,-1.85,0.00165657149625569,0,0.000553179385403905
-1.9,-1.85,0.00165316368681802,0,0.000547264666966007
-1.85,-1.85,0.00164562854241129,0,0.000541478882505038
-1.8,-1.85,0.00163402255592376,0,0.00053579202953141
-1.75,-1.85,0.0016184324020782,0,0.000530159646351614
-1.7,-1.85,0.00159897385951977,0,0.000524525943300589
-1.65,-1.85,0.00157579037905572,0,0.000518827209534513
-1.6,-1.85,0.00154905132281263,0,0.000512995282917486
-1.55,-1.85,0.00151894990454152,0,0.000506960890352571
-1.5,-1.85,0.00148570086609861,0,0.000500656700007858
-1.45,-1.85,0.00144953792916228,0,0.000494019968971507
-1.4,-1.85,0.00141071106443612,0,0.000486994713858996
-1.35,-1.85,0.00136948362287936,0,0.000479533372892579
-1.3,-1.85,0.00132612937486515,0,0.000471597962712282
-1.25,-1.85,0.00128092950358731,0,0.000463160760038358
-1.2,-1.85,0.00123416959853023,0,0.000454204557020782
-1.15,-1.85,0.00118613669342327,0,0.000444722550356647
-1.1,-1.85,0.00113711639087653,0,0.000434717929231537
-1.05,-1.85,0.00108739011291692,0,0.000424203227239875
-1,-1.85,0.00103723251300408,0,0.000413199500020054
-0.95,-1.85,0.000986909080909473,0,0.00040173538459692
-0.9,-1.85,0.000936673967204768,0,0.000389846089333721
-0.85,-1.85,0.000886768049147253,0,0.000377572355713969
-0.8,-1.85,0.000837417254594437,0,0.000364959425458884
-0.75,-1.85,0.000788831155349704,0,0.000352056039132235
-0.7,-1.85,0.000741201836153868,0,0.00033891348565472
-0.65,-1.85,0.000694703040505711,0,0.000325584716207832
-0.6,-1.85,0.000649489589719251,0,0.000312123530937875
-0.55,-1.85,0.000605697067196476,0,0.000298583842701579
-0.5,-1.85,0.000563441755887904,0,0.000285019018806879
-0.45,-1.85,0.000522820813390812,0,0.000271481299242555
-0.4,-1.85,0.000483912666142143,0,0.000258021288178798
-0.35,-1.85,0.00044677760173006,0,0.000244687514459061
-0.3,-1.85,0.000411458536489232,0,0.000231526056281764
-0.25,-1.85,0.000377981934260086,0,0.000218580225173432
-0.2,-1.85,0.00034635885146702,0,0.000205890304568659
-0.15,-1.85,0.000316586083478681,0,0.000193493338729392
-0.0999999999999999,-1.85,0.000288647387517376,0,0.000181422968260023
-0.0499999999999998,-1.85,0.00026251475813828,0,0.000169709309023694
0,-1.85,0.000238149732449097,0,0.000158378871773996
0.0500000000000003,-1.85,0.000215504703728886,0,0.000147454520237503
0.1,-1.85,0.000194524223869424,0,0.000136955465686405
0.15,-1.85,0.000175146277041343,0,0.000126897296213364
0.2,-1.85,0.000157303509118033,0,0.000117292038963201
0.25,-1.85,0.000140924399613383,0,0.000108148253500321
0.3,-1.85,0.000125934365148127,0,9.94711543176878e-05
0.35,-1.85,0.000112256785702236,0,9.12627602490942e-05
0.4,-1.85,9.98139470912437e-05,0,8.35220682606635e-05
0.45,-1.85,8.85278951824048e-05,0,7.62452487993246e-05
0.5,-1.85,7.83211993087679e-05,0,6.94258595930189e-05
0.55,-1.85,6.91176241188749e-05,0,6.30550745536153e-05
0.6,-1.85,6.08427106968483e-05,0,5.71219242482956e-05
0.65,-1.85,5.34242691886502e-05,0,5.16135442926343e-05
0.7,-1.85,4.67927863679569e-05,0,4.65154279873363e-05
0.75,-1.85,4.08817525676601e-05,0,4.18116795738811e-05
0.8,-1.85,3.56279131938136e-05,0,3.74852646206014e-05
0.85,-1.85,3.09714506355104e-05,0,3.35182542642118e-05
0.9,-1.85,2.68561027979841e-05,0,2.98920603133697e-05
0.95,-1.85,2.32292247313113e-05,0,2.65876585588495e-05
1,-1.85,2.00417999197652e-05,0,2.35857980160671e-05
1.05,-1.85,1.72484077549015e-05,0,2.0867194235957e-05
1.1,-1.85,1.48071535574389e-05,0,1.84127052454716e-05
1.15,-1.85,1.26795672577627e-05,0,1.62034891057781e-05
1.2,-1.85,1.08304765109809e-05,0,1.42211424922113e-05
1.25,-1.85,9.22785962773455e-06,0,1.24478200943915e-05
1.3,-1.85,7.84268326318365e-06,0,1.08663349986221e-05
1.35,-1.85,6.64872933917268e-06,0,9.46024054065988e-06
1.4,-1.85,5.62241519239721e-06,0,8.21389440013106e-06
1.45,-1.85,4.74261045664661e-06,0,7.11250594509648e-06
1.5,-1.85,3.99045371033007e-06,0,6.14216802521872e-06
1.55,-1.85,3.34917146021954e-06,0,5.28987455495634e-06
1.6,-1.85,2.80390159565477e-06,0,4.5435253259078e-06
1.65,-1.85,2.34152303973828e-06,0,3.89191954272629e-06
1.7,-1.85,1.95049294917149e-06,0,3.32473959370168e-06
1.75,-1.85,1.62069247485453e-06,0,2.83252654958976e-06
1.8,-1.85,1.34328179248735e-06,0,2.40664883740942e-06
1.85,-1.85,1.11056484641167e-06,0,2.03926546476381e-06
1.9,-1.85,9.15864020185248e-07,0,1.7232850798145e-06
1.95,-1.85,7.53404752520825e-07,0,1.45232204722593e-06
2,-1.85,6.18209955326367e-07,0,1.22065060578391e-06
-2,-1.8,0.00180177956848044,0,0.000599842472030968
-1.95,-1.8,0.00180626951498686,0,0.000593446820500711
-1.9,-1.8,0.00180623281557854,0,0.000587235977800672
-1.85,-1.8,0.00180166974616424,0,0.000581205032125093
-1.8,-1.8,0.0017926145831051,0,0.000575328454148704
-1.75,-1.8,0.00177913517445058,0,0.000569562720230882
-1.7,-1.8,0.00176133209336722,0,0.000563849620407303
-1.65,-1.8,0.00173933738853611,0,0.000558120013072982
-1.6,-1.8,0.00171331295323695,0,0.000552297775149948
-1.55,-1.8,0.00168344854129406,0,0.00054630370892024
-1.5,-1.8,0.00164995946389131,0,0.000540059199595455
-1.45,-1.8,0.00161308400634644,0,0.000533489463844985
-1.4,-1.8,0.00157308060816638,0,0.000526526281211069
-1.35,-1.8,0.00153022485300399,0,0.000519110150888944
-1.3,-1.8,0.00148480631744658,0,0.000511191860881625
-1.25,-1.8,0.00143712532885712,0,0.000502733492269479
-1.2,-1.8,0.00138748968275594,0,0.000493708907329365
-1.15,-1.8,0.00133621136949382,0,0.000484103786927452
-1.1,-1.8,0.00128360335827249,0,0.000473915291254454
-1.05,-1.8,0.00122997648398177,0,0.000463151420201935
-1,-1.8,0.0011756364789318,0,0.000451830147159994
-0.95,-1.8,0.00112088118746665,0,0.000439978394254204
-0.9,-1.8,0.00106599799676977,0,0.000427630909283582
-0.85,-1.8,0.00101126151203858,0,0.000414829095849566
-0.8,-1.8,0.000956931498747717,0,0.000401619839108124
-0.75,-1.8,0.000903251109072542,0,0.000388054360754476
-0.7,-1.8,0.000850445403839693,0,0.000374187128620462
-0.65,-1.8,0.000798720175737761,0,0.000360074838860522
-0.6,-1.8,0.000748261074077852,0,0.000345775482261625
-0.55,-1.8,0.000699233026249805,0,0.000331347500801114
-0.5,-1.8,0.00065177994627035,0,0.000316849036204657
-0.45,-1.8,0.000606024716544541,0,0.000302337268890619
-0.4,-1.8,0.000562069425225286,0,0.000287867843258569
-0.35,-1.8,0.000519995838404365,0,0.000273494373692485
-0.3,-1.8,0.000479866083831583,0,0.00025926802478774
-0.25,-1.8,0.000441723520949357,0,0.000245237159046638
-0.2,-1.8,0.00040559377074471,0,0.00023144704548589
-0.15,-1.8,0.000371485878241433,0,0.000217939623128413
-0.0999999999999999,-1.8,0.000339393580350574,0,0.000204753314086036
-0.0499999999999998,-1.8,0.000309296652224924,0,0.000191922881767294
0,-1.8,0.000281162306170678,0,0.000179479330570836
0.0500000000000003,-1.8,0.000254946618497589,0,0.000167449844175336
0.1,-1.8,0.000230595961373467,0,0.000155857760157574
0.15,-1.8,0.000208048418722303,0,0.000144722579128654
0.2,-1.8,0.000187235167399525,0,0.000134060006860665
0.25,-1.8,0.000168081807225331,0,0.000123882027985434
0.3,-1.8,0.000150509625893274,0,0.000114197009800251
0.35,-1.8,0.000134436787235351,0,0.000105009834539004
0.4,-1.8,0.000119779433761572,0,9.63220581942723e-05
0.45,-1.8,0.000106452696752013,0,8.81320936425758e-05
0.5,-1.8,9.43716094204024e-05,0,8.04354154672483e-05
0.55,-1.8,8.34519207550775e-05,0,7.32247835249355e-05
0.6,-1.8,7.36108095480943e-05,0,6.64904819917864e-05
0.65,-1.8,6.47674998257779e-05,0,6.02205703776536e-05
0.7,-1.8,5.68437803807524e-05,0,5.44011428284351e-05
0.75,-1.8,4.97644323696635e-05,0,4.90165919588952e-05
0.8,-1.8,4.34575699815844e-05,0,4.40498734754745e-05
0.85,-1.8,3.78549000040889e-05,0,3.94827679596747e-05
0.9,-1.8,3.28919067262469e-05,0,3.52961363815269e-05
0.95,-1.8,2.85079690333533e-05,0,3.14701661895858e-05
1,-1.8,2.4646416782909e-05,0,2.79846051659531e-05
1.05,-1.8,2.12545336234131e-05,0,2.48189806273883e-05
1.1,-1.8,1.82835133464761e-05,0,2.19528019809467e-05
1.15,-1.8,1.56883766690091e-05,0,1.93657450891538e-05
1.2,-1.8,1.3427855046294e-05,0,1.70378173504382e-05
1.25,-1.8,1.14642477387214e-05,0,1.49495028416711e-05
1.3,-1.8,9.76325791415801e-06,0,1.3081887289143e-05
1.35,-1.8,8.29381308230301e-06,0,1.14167630220785e-05
1.4,-1.8,7.02787464353238e-06,0,9.93671441096652e-06
1.45,-1.8,5.94024080740462e-06,0,8.62518459585316e-06
1.5,-1.8,5.008346608156e-06,0,7.46652456375228e-06
1.55,-1.8,4.21206422718898e-06,0,6.44602583791374e-06
1.6,-1.8,3.53350633489584e-06,0,5.54993819507824e-06
1.65,-1.8,2.95683469345208e-06,0,4.7654739318184e-06
1.7,-1.8,2.46807582401302e-06,0,4.08080026066886e-06
1.75,-1.8,2.05494513998032e-06,0,3.48502143502006e-06
1.8,-1.8,1.70668058514874e-06,0,2.96815218344552e-06
1.85,-1.8,1.41388649278043e-06,0,2.5210839844534e-06
1.9,-1.8,1.168388099055e-06,0,2.13554563700805e-06
1.95,-1.8,9.63096901055202e-07,0,1.80405948597209e-06
2,-1.8,7.91886843855353e-07,0,1.51989455010218e-06
-2,-1.75,0.00195370039414349,0,0.000643018275757172
-1.95,-1.75,0.00196256641177264,0,0.000636226584314078
-1.9,-1.75,0.00196653210621904,0,0.000629659100616816
-1.85,-1.75,0.00196556767922591,0,0.000623322201716753
-1.8,-1.75,0.00195968038119323,0,0.000617197893704587
-1.75,-1.75,0.00194891442040814,0,0.000611246260377944
-1.7,-1.75,0.00193335041023306,0,0.000605408827850542
-1.65,-1.75,0.00191310436392138,0,0.000599612590651094
-1.6,-1.75,0.00188832625459324,0,0.000593774412468619
-1.55,-1.75,0.00185919816537431,0,0.000587805514045701
-1.5,-1.75,0.00182593206161257,0,0.000581615787969502
-1.45,-1.75,0.0017887672232933,0,0.000575117727611657
-1.4,-1.75,0.00174796738113977,0,0.000568229815952925
-1.35,-1.75,0.00170381760430865,0,0.000560879280675185
-1.3,-1.75,0.00165662099098197,0,0.000553004177766506
-1.25,-1.75,0.00160669521546574,0,0.000544554812517613
-1.2,-1.75,0.00155436898660068,0,0.000535494542171793
-1.15,-1.75,0.00149997847237403,0,0.000525800028535444
-1.1,-1.75,0.00144386374461901,0,0.000515461022741715
-1.05,-1.75,0.00138636529565571,0,0.000504479769912007
-1,-1.75,0.00132782067573948,0,0.000492870120680096
-0.95,-1.75,0.0012685612963397,0,0.00048065643130243
-0.9,-1.75,0.00120890943968847,0,0.000467872325963829
-0.85,-1.75,0.00114917550984487,0,0.000454559385159117
-0.8,-1.75,0.00108965555485554,0,0.000440765813635136
-0.75,-1.75,0.00103062908360144,0,0.000426545130998188
-0.7,-1.75,0.000972357194750418,0,0.000411954918205476
-0.65,-1.75,0.000915081029029232,0,0.000397055644085409
-0.6,-1.75,0.000859020549925899,0,0.000381909587974452
-0.55,-1.75,0.00080437365206012,0,0.0003665798676345
-0.5,-1.75,0.000751315590933556,0,0.000351129575875341
-0.45,-1.75,0.000699998722692309,0,0.000335621024749416
-0.4,-1.75,0.000650552537985808,0,0.000320115092765062
-0.35,-1.75,0.000603083970054971,0,0.000304670668197533
-0.3,-1.75,0.00055767795387564,0,0.000289344180152955
-0.25,-1.75,0.000514398210549532,0,0.000274189208424869
-0.2,-1.75,0.00047328822918453,0,0.000259256163227365
-0.15,-1.75,0.000434372417232711,0,0.000244592026437658
-0.0999999999999999,-1.75,0.000397657389635381,0,0.000230240146880082
-0.0499999999999998,-1.75,0.000363133367122906,0,0.000216240083287757
0,-1.75,0.000330775654585022,0,0.00020262748975796
0.0500000000000003,-1.75,0.000300546171506031,0,0.000189434039663066
0.1,-1.75,0.000272395007983215,0,0.000176687385005304
0.15,-1.75,0.00024626198174496,0,0.000164411149049748
0.2,-1.75,0.000222078173783961,0,0.000152624950700156
0.25,-1.75,0.000199767422646071,0,0.000141344459483082
0.3,-1.75,0.000179247759993984,0,0.000130581480183829
