"Southeast.Winds","Northeast.Winds","Abundance","Error"
-2,-2,0.100055318210577,1.05524104821331
-1.95,-2,0.136898849925207,1.11125500859443
-1.9,-2,0.17312648851028,1.11927804618617
-1.85,-2,0.208738233965798,1.03270267719285
-1.8,-2,0.24373408629176,0.921526447313154
-1.75,-2,0.278114045488167,0.905524816650422
-1.7,-2,0.311878111555017,0.859217228376575
-1.65,-2,0.345026284492312,0.838700778464651
-1.6,-2,0.377558564300052,0.787865742076565
-1.55,-2,0.409474950978236,0.711021026574804
-1.5,-2,0.440775444526864,0.666737195975499
-1.45,-2,0.471460044945936,0.643965329062762
-1.4,-2,0.501528752235453,0.645338065824979
-1.35,-2,0.530981566395414,0.558673073194049
-1.3,-2,0.559818487425819,0.551622381121379
-1.25,-2,0.588039515326669,0.497430747845188
-1.2,-2,0.615644650097963,0.475860210025504
-1.15,-2,0.642633891739701,0.504196922876583
-1.1,-2,0.669007240251884,0.427951161057851
-1.05,-2,0.694764695634511,0.454177934146886
-1,-2,0.719906257887582,0.449392653944481
-0.95,-2,0.744431927011097,0.409081022350802
-0.9,-2,0.768341703005057,0.421792083960126
-0.85,-2,0.791635585869461,0.411701147026701
-0.8,-2,0.81431357560431,0.428044995355964
-0.75,-2,0.836375672209603,0.391727553095187
-0.7,-2,0.85782187568534,0.417529008413037
-0.65,-2,0.878652186031521,0.41113575711111
-0.6,-2,0.898866603248147,0.494591726076933
-0.55,-2,0.918465127335217,0.433689747820553
-0.5,-2,0.937447758292731,0.441178820745507
-0.45,-2,0.95581449612069,0.461173222433482
-0.4,-2,0.973565340819093,0.471609580982689
-0.35,-2,0.990700292387941,0.491167597282463
-0.3,-2,1.00721935082723,0.504002591289364
-0.25,-2,1.02312251613697,0.544169842810906
-0.2,-2,1.03840978831715,0.534754833712621
-0.15,-2,1.05308116736777,0.54321491110633
-0.0999999999999999,-2,1.06713665328884,0.564097199392375
-0.0499999999999998,-2,1.08057624608036,0.530160362648199
0,-2,1.09339994574231,0.547516319316957
0.0500000000000003,-2,1.10560775227471,0.627103330930677
0.1,-2,1.11719966567756,0.645484676918376
0.15,-2,1.12817568595085,0.596351761724015
0.2,-2,1.13853581309459,0.623979950653694
0.25,-2,1.14828004710877,0.69271625215759
0.3,-2,1.15740838799339,0.651401404991344
0.35,-2,1.16592083574846,0.641116846770018
0.4,-2,1.17381739037397,0.609678440254489
0.45,-2,1.18109805186993,0.619255224526406
0.5,-2,1.18776282023633,0.696821240445344
0.55,-2,1.19381169547317,0.712529907925476
0.6,-2,1.19924467758046,0.639380778083244
0.65,-2,1.20406176655819,0.649079869041287
0.7,-2,1.20826296240637,0.676731998527389
0.75,-2,1.21184826512499,0.690596050516803
0.8,-2,1.21481767471406,0.652929666634234
0.85,-2,1.21717119117357,0.658296627465826
0.9,-2,1.21890881450353,0.660157333747281
0.95,-2,1.22003054470393,0.619527565047402
1,-2,1.22053638177477,0.653685212581009
1.05,-2,1.22042632571606,0.663708937775023
1.1,-2,1.21970037652779,0.653647906088125
1.15,-2,1.21835853420997,0.65458910082258
1.2,-2,1.21640079876259,0.630814531113773
1.25,-2,1.21382717018566,0.662054873218883
1.3,-2,1.21063764847916,0.663436469548859
1.35,-2,1.20683223364312,0.626939133505307
1.4,-2,1.20241092567752,0.654533879787059
1.45,-2,1.19737372458236,0.672366400064499
1.5,-2,1.19172063035765,0.644012890539222
1.55,-2,1.18545164300338,0.633262129987055
1.6,-2,1.17856676251955,0.600039440932577
1.65,-2,1.17106598890617,0.63447140999098
1.7,-2,1.16294932216324,0.691964237906529
1.75,-2,1.15421676229075,0.67418120788456
1.8,-2,1.1448683092887,0.664112146831963
1.85,-2,1.1349039631571,0.678060194048913
1.9,-2,1.12432372389594,0.604981520846626
1.95,-2,1.11312759150523,0.671919909851554
2,-2,1.10131556598496,0.645804018920956
-2,-1.95,0.0446275330810317,1.05773060581633
-1.95,-1.95,0.081407883572926,1.08582802643111
-1.9,-1.95,0.117572340935265,1.06985902084893
-1.85,-1.95,0.153120905168047,1.02907372796736
-1.8,-1.95,0.188053576271275,0.947268635585309
-1.75,-1.95,0.222370354244946,0.879890085565331
-1.7,-1.95,0.256071239089062,0.888147522090285
-1.65,-1.95,0.289156230803622,0.811412515987789
-1.6,-1.95,0.321625329388627,0.750066584396195
-1.55,-1.95,0.353478534844075,0.719269477666782
-1.5,-1.95,0.384715847169969,0.692092091920466
-1.45,-1.95,0.415337266366306,0.650870345392838
-1.4,-1.95,0.445342792433088,0.593599921810413
-1.35,-1.95,0.474732425370314,0.57500711802178
-1.3,-1.95,0.503506165177984,0.500569097549328
-1.25,-1.95,0.531664011856099,0.547155629829658
-1.2,-1.95,0.559205965404658,0.497464229319094
-1.15,-1.95,0.586132025823661,0.482470032523627
-1.1,-1.95,0.612442193113109,0.452069961416118
-1.05,-1.95,0.638136467273001,0.431730088906611
-1,-1.95,0.663214848303337,0.404863273656931
-0.95,-1.95,0.687677336204118,0.421770567028173
-0.9,-1.95,0.711523930975343,0.396111312354453
-0.85,-1.95,0.734754632617012,0.397557835454701
-0.8,-1.95,0.757369441129126,0.414929676089282
-0.75,-1.95,0.779368356511683,0.452900593951029
-0.7,-1.95,0.800751378764686,0.406517028190642
-0.65,-1.95,0.821518507888132,0.403787730342941
-0.6,-1.95,0.841669743882023,0.422956088047669
-0.55,-1.95,0.861205086746358,0.425518860309477
-0.5,-1.95,0.880124536481138,0.440178027840235
-0.45,-1.95,0.898428093086361,0.467865960684953
-0.4,-1.95,0.916115756562029,0.445700661554319
