Estuary,Year,Month,Day,displacement,count
Tuggerah_Lakes,1851,1,1,-146.778394115745,8
Tuggerah_Lakes,1851,1,2,-95.6885188771922,8
Tuggerah_Lakes,1851,1,3,-112.642094226161,8
Tuggerah_Lakes,1851,1,4,-99.0486712364956,8
Tuggerah_Lakes,1851,1,5,-75.3747547398184,8
Tuggerah_Lakes,1851,1,6,-114.93313528093,8
Tuggerah_Lakes,1851,1,7,-107.449118115382,8
Tuggerah_Lakes,1851,1,8,-108.747365055556,8
Tuggerah_Lakes,1851,1,9,-79.1931323254959,8
Tuggerah_Lakes,1851,1,10,-74.5347114046855,8
Tuggerah_Lakes,1851,1,11,-81.7132425303053,8
Tuggerah_Lakes,1851,1,12,-109.74014348046,8
Tuggerah_Lakes,1851,1,13,-109.205570893853,8
Tuggerah_Lakes,1851,1,14,-100.27056939398,8
Tuggerah_Lakes,1851,1,15,-90.2664227208925,8
Tuggerah_Lakes,1851,1,16,-120.813418171941,8
Tuggerah_Lakes,1851,1,17,-162.968313418158,8
Tuggerah_Lakes,1851,1,18,-172.056051800097,8
Tuggerah_Lakes,1851,1,19,-124.097220724387,8
Tuggerah_Lakes,1851,1,20,-133.032243162814,8
Tuggerah_Lakes,1851,1,21,-120.43159999206,8
Tuggerah_Lakes,1851,1,22,-113.787623814591,8
Tuggerah_Lakes,1851,1,23,-117.605998896746,8
Tuggerah_Lakes,1851,1,24,-117.758734911114,8
Tuggerah_Lakes,1851,1,25,-129.748438092621,8
Tuggerah_Lakes,1851,1,26,-129.519355045184,8
Tuggerah_Lakes,1851,1,27,-159.608142012167,8
Tuggerah_Lakes,1851,1,28,-151.89502211239,8
Tuggerah_Lakes,1851,1,29,-92.4810823476043,8
Tuggerah_Lakes,1851,1,30,-61.9340701257978,8
Tuggerah_Lakes,1851,1,31,-93.0156341948009,8
Tuggerah_Lakes,1851,2,1,-92.5574509735569,8
Tuggerah_Lakes,1851,2,2,-62.3159063850971,8
Tuggerah_Lakes,1851,2,3,-130.512131421752,8
Tuggerah_Lakes,1851,2,4,-115.467707952884,8
Tuggerah_Lakes,1851,2,5,-159.684491719453,8
Tuggerah_Lakes,1851,2,6,-149.374892192338,8
Tuggerah_Lakes,1851,2,7,-126.846470604611,8
Tuggerah_Lakes,1851,2,8,-150.825875744312,8
Tuggerah_Lakes,1851,2,9,-169.917759974313,8
Tuggerah_Lakes,1851,2,10,-200.617510116579,8
Tuggerah_Lakes,1851,2,11,-230.477211376133,8
Tuggerah_Lakes,1851,2,12,-160.142716504866,8
Tuggerah_Lakes,1851,2,13,-119.59155623019,8
Tuggerah_Lakes,1851,2,14,-137.385188072011,8
Tuggerah_Lakes,1851,2,15,-125.242754608634,8
Tuggerah_Lakes,1851,2,16,-138.530701330645,8
Tuggerah_Lakes,1851,2,17,-148.382115673525,8
Tuggerah_Lakes,1851,2,18,-100.117795456931,8
Tuggerah_Lakes,1851,2,19,-69.7999257981263,8
Tuggerah_Lakes,1851,2,20,-110.885656966687,8
Tuggerah_Lakes,1851,2,21,-154.567885585959,8
Tuggerah_Lakes,1851,2,22,-131.046684947447,8
Tuggerah_Lakes,1851,2,23,-109.052855462425,8
Tuggerah_Lakes,1851,2,24,-70.7163543166009,8
Tuggerah_Lakes,1851,2,25,-84.844347360902,8
Tuggerah_Lakes,1851,2,26,-124.937263945723,8
Tuggerah_Lakes,1851,2,27,-130.130257111751,8
Tuggerah_Lakes,1851,2,28,-134.024999027564,8
Tuggerah_Lakes,1851,3,1,-111.038392511644,8
Tuggerah_Lakes,1851,3,2,-72.1673173709815,8
Tuggerah_Lakes,1851,3,3,-91.4883210917454,8
Tuggerah_Lakes,1851,3,4,-91.6410390266956,8
Tuggerah_Lakes,1851,3,5,-86.1425751121422,8
Tuggerah_Lakes,1851,3,6,-88.2045018112156,8
Tuggerah_Lakes,1851,3,7,-124.555445652045,8
Tuggerah_Lakes,1851,3,8,-98.7432196626787,8
Tuggerah_Lakes,1851,3,9,-114.551298324628,8
Tuggerah_Lakes,1851,3,10,-98.3613814261656,8
Tuggerah_Lakes,1851,3,11,-85.7607393364781,8
Tuggerah_Lakes,1851,3,12,-97.9031763275459,8
Tuggerah_Lakes,1851,3,13,-84.9206960866928,8
Tuggerah_Lakes,1851,3,14,-124.097240781018,8
Tuggerah_Lakes,1851,3,15,-142.349080224982,8
Tuggerah_Lakes,1851,3,16,-140.516258464944,8
Tuggerah_Lakes,1851,3,17,-114.245829852032,8
Tuggerah_Lakes,1851,3,18,-109.587390467741,8
Tuggerah_Lakes,1851,3,19,-136.316045459217,8
Tuggerah_Lakes,1851,3,20,-130.435743564192,8
Tuggerah_Lakes,1851,3,21,-117.911469958212,8
Tuggerah_Lakes,1851,3,22,-122.417154622837,8
Tuggerah_Lakes,1851,3,23,-121.424377193652,8
Tuggerah_Lakes,1851,3,24,-101.416101201442,8
Tuggerah_Lakes,1851,3,25,-95.6121685866993,8
Tuggerah_Lakes,1851,3,26,-96.1467231650119,8
Tuggerah_Lakes,1851,3,27,-100.957877952282,8
Tuggerah_Lakes,1851,3,28,-61.7049657557441,8
Tuggerah_Lakes,1851,3,29,-99.8887331204564,8
Tuggerah_Lakes,1851,3,30,-116.002281762805,8
Tuggerah_Lakes,1851,3,31,-146.931131893959,8
Tuggerah_Lakes,1851,4,1,-154.415150666883,8
Tuggerah_Lakes,1851,4,2,-150.138569291245,8
Tuggerah_Lakes,1851,4,3,-127.38104313432,8
Tuggerah_Lakes,1851,4,4,-129.137515983647,8
Tuggerah_Lakes,1851,4,5,-116.460486747628,8
Tuggerah_Lakes,1851,4,6,-138.68343954982,8
Tuggerah_Lakes,1851,4,7,-112.260272034953,8
Tuggerah_Lakes,1851,4,8,-127.533778963769,8
Tuggerah_Lakes,1851,4,9,-113.482152753125,8
Tuggerah_Lakes,1851,4,10,-104.088946723615,8
Tuggerah_Lakes,1851,4,11,-76.9021042150771,8
Tuggerah_Lakes,1851,4,12,-89.1209096045044,8
Tuggerah_Lakes,1851,4,13,-54.9846241244006,8
Tuggerah_Lakes,1851,4,14,-35.1290834211063,8
Tuggerah_Lakes,1851,4,15,-31.4634233151933,8
Tuggerah_Lakes,1851,4,16,-58.3448131688478,8
Tuggerah_Lakes,1851,4,17,-89.4263997837808,8
Tuggerah_Lakes,1851,4,18,-99.8887682266737,8
Tuggerah_Lakes,1851,4,19,-81.0259518949506,8
Tuggerah_Lakes,1851,4,20,-55.9774014540138,8
Tuggerah_Lakes,1851,4,21,-57.275686971198,8
Tuggerah_Lakes,1851,4,22,-59.4139405898098,8
Tuggerah_Lakes,1851,4,23,-40.0929552614036,8
Tuggerah_Lakes,1851,4,24,-32.9144066680228,8
Tuggerah_Lakes,1851,4,25,-56.0537684725908,8
Tuggerah_Lakes,1851,4,26,-80.0331729010638,8
Tuggerah_Lakes,1851,4,27,-98.3613805157937,8
Tuggerah_Lakes,1851,4,28,-77.3603111059918,8
Tuggerah_Lakes,1851,4,29,-67.8907364789786,8
Tuggerah_Lakes,1851,4,30,-40.7038946532195,8
Tuggerah_Lakes,1851,5,1,-54.5264176886719,8
Tuggerah_Lakes,1851,5,2,-56.1301363588661,8
Tuggerah_Lakes,1851,5,3,-19.1682505373506,8
Tuggerah_Lakes,1851,5,4,-24.8958149244283,8
Tuggerah_Lakes,1851,5,5,-23.3684644961237,8
Tuggerah_Lakes,1851,5,6,-17.4881647632323,8
Tuggerah_Lakes,1851,5,7,-31.3106880262779,8
Tuggerah_Lakes,1851,5,8,-63.3086841556715,8
Tuggerah_Lakes,1851,5,9,-67.9671038531696,8
Tuggerah_Lakes,1851,5,10,-43.6058607045485,8
Tuggerah_Lakes,1851,5,11,-31.1579538895519,8
Tuggerah_Lakes,1851,5,12,-29.1723970255186,8
Tuggerah_Lakes,1851,5,13,-22.5284217868715,8
Tuggerah_Lakes,1851,5,14,-20.4664980465068,8
Tuggerah_Lakes,1851,5,15,-26.9577391626526,8
Tuggerah_Lakes,1851,5,16,-30.1651747676441,8
Tuggerah_Lakes,1851,5,17,-19.1682510636594,8
Tuggerah_Lakes,1851,5,18,-21.230174092796,8
Tuggerah_Lakes,1851,5,19,-23.9793859365431,8
Tuggerah_Lakes,1851,5,20,-23.3684644392254,8
Tuggerah_Lakes,1851,5,21,-20.542866160375,8
Tuggerah_Lakes,1851,5,22,-15.8844472879015,8
Tuggerah_Lakes,1851,5,23,-20.1610284359463,8
Tuggerah_Lakes,1851,5,24,-28.3323542878173,8
Tuggerah_Lakes,1851,5,25,-22.4520556359927,8
Tuggerah_Lakes,1851,5,26,-24.5903456410327,8
Tuggerah_Lakes,1851,5,27,-21.0774386331859,8
Tuggerah_Lakes,1851,5,28,-34.8999620100279,8
Tuggerah_Lakes,1851,5,29,-82.5533027642166,8
Tuggerah_Lakes,1851,5,30,-39.7111181059572,8
Tuggerah_Lakes,1851,5,31,-23.9794050543537,8
Tuggerah_Lakes,1851,6,1,-21.3065421497659,8
Tuggerah_Lakes,1851,6,2,-75.7565931470261,8
Tuggerah_Lakes,1851,6,3,-44.6750047966965,8
Tuggerah_Lakes,1851,6,4,-21.2301774213433,8
Tuggerah_Lakes,1851,6,5,-19.2446189214856,8
Tuggerah_Lakes,1851,6,6,-17.0299589533844,8
Tuggerah_Lakes,1851,6,7,-26.1940645672688,8
Tuggerah_Lakes,1851,6,8,-67.9671031703905,8
Tuggerah_Lakes,1851,6,9,-61.3994955050783,8
Tuggerah_Lakes,1851,6,10,-45.2859467489334,8
Tuggerah_Lakes,1851,6,11,-41.5439366796926,8
Tuggerah_Lakes,1851,6,12,-55.9774001880278,8
Tuggerah_Lakes,1851,6,13,-93.0920226213429,8
Tuggerah_Lakes,1851,6,14,-105.005357347592,8
Tuggerah_Lakes,1851,6,15,-64.0723404298204,8
Tuggerah_Lakes,1851,6,16,-23.7503031309244,8
Tuggerah_Lakes,1851,6,17,-26.346817238598,8
Tuggerah_Lakes,1851,6,18,-53.0754352177655,8
Tuggerah_Lakes,1851,6,19,-74.7638156040445,8
Tuggerah_Lakes,1851,6,20,-84.7679606555317,8
Tuggerah_Lakes,1851,6,21,-63.6141538800286,8
Tuggerah_Lakes,1851,6,22,-61.9340674942541,8
Tuggerah_Lakes,1851,6,23,-19.8555595081646,8
Tuggerah_Lakes,1851,6,24,-20.6192336483625,8
Tuggerah_Lakes,1851,6,25,-30.6997494594866,8
Tuggerah_Lakes,1851,6,26,-29.7069704371506,8
Tuggerah_Lakes,1851,6,27,-19.3973531577833,8
Tuggerah_Lakes,1851,6,28,-48.264281852952,8
Tuggerah_Lakes,1851,6,29,-67.9671044790502,8
Tuggerah_Lakes,1851,6,30,-65.2178736028401,8
Tuggerah_Lakes,1851,7,1,-55.7482989473777,8
Tuggerah_Lakes,1851,7,2,-24.8958145688143,8
Tuggerah_Lakes,1851,7,3,-27.7214142132226,8
Tuggerah_Lakes,1851,7,4,-45.8968873356127,8
Tuggerah_Lakes,1851,7,5,-41.9257753429426,8
Tuggerah_Lakes,1851,7,6,-20.924703486516,8
Tuggerah_Lakes,1851,7,7,-29.8597059963326,8
Tuggerah_Lakes,1851,7,8,-68.0434698760273,8
Tuggerah_Lakes,1851,7,9,-117.835101133116,8
Tuggerah_Lakes,1851,7,10,-156.171602236266,8
Tuggerah_Lakes,1851,7,11,-216.883790833092,8
Tuggerah_Lakes,1851,7,12,-186.260409971108,8
Tuggerah_Lakes,1851,7,13,-199.166544089265,8
Tuggerah_Lakes,1851,7,14,-204.359516373637,8
Tuggerah_Lakes,1851,7,15,-200.617505507821,8
Tuggerah_Lakes,1851,7,16,-254.991189330034,8
Tuggerah_Lakes,1851,7,17,-242.925121647698,8
Tuggerah_Lakes,1851,7,18,-150.978611374617,8
Tuggerah_Lakes,1851,7,19,-92.2519801112349,8
Tuggerah_Lakes,1851,7,20,-95.2303130815688,8
Tuggerah_Lakes,1851,7,21,-109.740143309765,8
Tuggerah_Lakes,1851,7,22,-85.5316553928947,8
Tuggerah_Lakes,1851,7,23,-46.2023562633942,8
Tuggerah_Lakes,1851,7,24,-62.2395384703725,8
Tuggerah_Lakes,1851,7,25,-34.8235961436406,8
Tuggerah_Lakes,1851,7,26,-30.39427939374,8
Tuggerah_Lakes,1851,7,27,-51.6244522632237,8
Tuggerah_Lakes,1851,7,28,-86.2953117950644,8
Tuggerah_Lakes,1851,7,29,-47.5006048962908,8
Tuggerah_Lakes,1851,7,30,-39.1765431580727,8
Tuggerah_Lakes,1851,7,31,-60.7121886252751,8
Tuggerah_Lakes,1851,8,1,-50.6316739236667,8
Tuggerah_Lakes,1851,8,2,-56.8938122060113,8
Tuggerah_Lakes,1851,8,3,-40.9329988241293,8
Tuggerah_Lakes,1851,8,4,-27.6450465260912,8
Tuggerah_Lakes,1851,8,5,-36.5800481113112,8
Tuggerah_Lakes,1851,8,6,-66.9743264097599,8
Tuggerah_Lakes,1851,8,7,-28.1796196532318,8
Tuggerah_Lakes,1851,8,8,-29.9360725028255,8
Tuggerah_Lakes,1851,8,9,-25.4303886063269,8
Tuggerah_Lakes,1851,8,10,-30.3179110807279,8
Tuggerah_Lakes,1851,8,11,-41.8494076415866,8
Tuggerah_Lakes,1851,8,12,-29.6306025224262,8
Tuggerah_Lakes,1851,8,13,-33.7544481255135,8
Tuggerah_Lakes,1851,8,14,-62.8504788579078,8
Tuggerah_Lakes,1851,8,15,-68.1198578473832,8
Tuggerah_Lakes,1851,8,16,-64.7596679352377,8
Tuggerah_Lakes,1851,8,17,-65.0651377449422,8
Tuggerah_Lakes,1851,8,18,-55.9010530980614,8
Tuggerah_Lakes,1851,8,19,-31.3870750445882,8
Tuggerah_Lakes,1851,8,20,-34.2890961449698,8
Tuggerah_Lakes,1851,8,21,-72.4728439935837,8
Tuggerah_Lakes,1851,8,22,-42.6894514319053,8
Tuggerah_Lakes,1851,8,23,-39.0238087653047,8
Tuggerah_Lakes,1851,8,24,-34.9763292561979,8
Tuggerah_Lakes,1851,8,25,-35.4345353363125,8
Tuggerah_Lakes,1851,8,26,-54.2209472530868,8
Tuggerah_Lakes,1851,8,27,-136.010576531435,8
Tuggerah_Lakes,1851,8,28,-119.820660998531,8
Tuggerah_Lakes,1851,8,29,-58.3447939941392,8
Tuggerah_Lakes,1851,8,30,-104.928988593618,8
Tuggerah_Lakes,1851,8,31,-61.4758618266519,8
Tuggerah_Lakes,1851,9,1,-51.2426135999739,8
Tuggerah_Lakes,1851,9,2,-23.7502840131139,8
Tuggerah_Lakes,1851,9,3,-41.5439377038611,8
Tuggerah_Lakes,1851,9,4,-31.2343209365781,8
Tuggerah_Lakes,1851,9,5,-21.8411149639663,8
Tuggerah_Lakes,1851,9,6,-48.7988539843733,8
Tuggerah_Lakes,1851,9,7,-51.8535543004494,8
Tuggerah_Lakes,1851,9,8,-44.827741024433,8
Tuggerah_Lakes,1851,9,9,-51.2426148517352,8
Tuggerah_Lakes,1851,9,10,-83.5460799373596,8
Tuggerah_Lakes,1851,9,11,-91.9465086230318,8
Tuggerah_Lakes,1851,9,12,-80.9495834681419,8
Tuggerah_Lakes,1851,9,13,-38.2601151943558,8
Tuggerah_Lakes,1851,9,14,-28.5614570931693,8
Tuggerah_Lakes,1851,9,15,-34.6708595745144,8
Tuggerah_Lakes,1851,9,16,-38.1073989094545,8
Tuggerah_Lakes,1851,9,17,-29.0196626185261,8
Tuggerah_Lakes,1851,9,18,-36.3509455620014,8
Tuggerah_Lakes,1851,9,19,-38.1837657288875,8
Tuggerah_Lakes,1851,9,20,-33.525346827965,8
Tuggerah_Lakes,1851,9,21,-49.8679983041143,8
Tuggerah_Lakes,1851,9,22,-63.8432571405663,8
Tuggerah_Lakes,1851,9,23,-45.4386807007402,8
Tuggerah_Lakes,1851,9,24,-48.9515883344676,8
Tuggerah_Lakes,1851,9,25,-47.34787027593,8
Tuggerah_Lakes,1851,9,26,-40.4747925164219,8
Tuggerah_Lakes,1851,9,27,-33.4489788421179,8
Tuggerah_Lakes,1851,9,28,-38.0310311512001,8
Tuggerah_Lakes,1851,9,29,-29.248765196285,8
Tuggerah_Lakes,1851,9,30,-52.8463508616695,8
Tuggerah_Lakes,1851,10,1,-62.3159068118337,8
Tuggerah_Lakes,1851,10,2,-28.8669272300388,8
Tuggerah_Lakes,1851,10,3,-38.8710749699682,8
Tuggerah_Lakes,1851,10,4,-39.4820148169703,8
Tuggerah_Lakes,1851,10,5,-41.7730585744062,8
Tuggerah_Lakes,1851,10,6,-47.4242385178195,8
Tuggerah_Lakes,1851,10,7,-53.4572727146015,8
Tuggerah_Lakes,1851,10,8,-40.7038955351421,8
Tuggerah_Lakes,1851,10,9,-43.4531264682505,8
Tuggerah_Lakes,1851,10,10,-45.2095794031917,8
Tuggerah_Lakes,1851,10,11,-38.4128689609762,8
Tuggerah_Lakes,1851,10,12,-37.1909881005587,8
Tuggerah_Lakes,1851,10,13,-47.8060750189358,8
Tuggerah_Lakes,1851,10,14,-38.8710742871892,8
Tuggerah_Lakes,1851,10,15,-36.7327829308158,8
Tuggerah_Lakes,1851,10,16,-49.9443659343474,8
Tuggerah_Lakes,1851,10,17,-52.4644939198582,8
Tuggerah_Lakes,1851,10,18,-45.4386810990278,8
Tuggerah_Lakes,1851,10,19,-33.6780633404595,8
Tuggerah_Lakes,1851,10,20,-41.8494083243658,8
Tuggerah_Lakes,1851,10,21,-44.4459049785021,8
Tuggerah_Lakes,1851,10,22,-41.8494079829765,8
Tuggerah_Lakes,1851,10,23,-50.3262031182431,8
Tuggerah_Lakes,1851,10,24,-38.9474225720189,8
Tuggerah_Lakes,1851,10,25,-49.9443666598004,8
Tuggerah_Lakes,1851,10,26,-35.9691074677341,8
Tuggerah_Lakes,1851,10,27,-92.3283464043588,8
Tuggerah_Lakes,1851,10,28,-78.0476180995916,8
Tuggerah_Lakes,1851,10,29,-61.4758636900695,8
Tuggerah_Lakes,1851,10,30,-92.939287801838,8
Tuggerah_Lakes,1851,10,31,-72.6255213885344,8
Tuggerah_Lakes,1851,11,1,-33.067142312552,8
Tuggerah_Lakes,1851,11,2,-51.0134923595901,8
Tuggerah_Lakes,1851,11,3,-38.1837853872313,8
Tuggerah_Lakes,1851,11,4,-63.9959923441346,8
Tuggerah_Lakes,1851,11,5,-52.6172293510193,8
Tuggerah_Lakes,1851,11,6,-53.3809045153856,8
Tuggerah_Lakes,1851,11,7,-37.496457910263,8
Tuggerah_Lakes,1851,11,8,-62.5450092473472,8
Tuggerah_Lakes,1851,11,9,-40.7038943971773,8
Tuggerah_Lakes,1851,11,10,-45.8205189657028,8
Tuggerah_Lakes,1851,11,11,-40.2456514896732,8
Tuggerah_Lakes,1851,11,12,-106.074483943529,8
Tuggerah_Lakes,1851,11,13,-89.1208911694728,8
Tuggerah_Lakes,1851,11,14,-51.1662486439582,8
Tuggerah_Lakes,1851,11,15,-37.649191918968,8
Tuggerah_Lakes,1851,11,16,-90.6482598763391,8
Tuggerah_Lakes,1851,11,17,-108.747366221969,8
Tuggerah_Lakes,1851,11,18,-105.539929336768,8
Tuggerah_Lakes,1851,11,19,-134.712326077795,8
Tuggerah_Lakes,1851,11,20,-119.820658381212,8
Tuggerah_Lakes,1851,11,21,-123.028093075832,8
Tuggerah_Lakes,1851,11,22,-83.5461371200963,8
Tuggerah_Lakes,1851,11,23,-81.4077887659057,8
Tuggerah_Lakes,1851,11,24,-67.5088775884027,8
Tuggerah_Lakes,1851,11,25,-60.0248812902855,8
Tuggerah_Lakes,1851,11,26,-119.133351771675,8
Tuggerah_Lakes,1851,11,27,-150.520422520446,8
Tuggerah_Lakes,1851,11,28,-138.225252217677,8
Tuggerah_Lakes,1851,11,29,-107.067297588448,8
Tuggerah_Lakes,1851,11,30,-90.9537471253556,8
Tuggerah_Lakes,1851,12,1,-90.266420757903,8
Tuggerah_Lakes,1851,12,2,-76.1384677699672,8
Tuggerah_Lakes,1851,12,3,-83.6987956675029,8
Tuggerah_Lakes,1851,12,4,-82.3242173697279,8
Tuggerah_Lakes,1851,12,5,-51.3189810595126,8
Tuggerah_Lakes,1851,12,6,-44.0640663721512,8
Tuggerah_Lakes,1851,12,7,-81.9423622344357,8
Tuggerah_Lakes,1851,12,8,-92.5574485838301,8
Tuggerah_Lakes,1851,12,9,-79.116763415052,8
Tuggerah_Lakes,1851,12,10,-102.256125105824,8
Tuggerah_Lakes,1851,12,11,-100.423305109632,8
Tuggerah_Lakes,1851,12,12,-85.9134753935201,8
Tuggerah_Lakes,1851,12,13,-74.6110226487571,8
Tuggerah_Lakes,1851,12,14,-93.7793305537638,8
Tuggerah_Lakes,1851,12,15,-73.4655274837656,8
Tuggerah_Lakes,1851,12,16,-53.9154585247159,8
Tuggerah_Lakes,1851,12,17,-66.6688382076976,8
Tuggerah_Lakes,1851,12,18,-93.4738605449156,8
Tuggerah_Lakes,1851,12,19,-94.8484571212524,8
Tuggerah_Lakes,1851,12,20,-93.7793289321639,8
Tuggerah_Lakes,1851,12,21,-102.714330147545,8
Tuggerah_Lakes,1851,12,22,-78.7349269139359,8
Tuggerah_Lakes,1851,12,23,-105.310828380609,8
Tuggerah_Lakes,1851,12,24,-112.336641741973,8
