Estuary,Year,Month,Day,displacement,count
Lake Illawarra,1851,4,17,-334.489811436518,8
Lake Illawarra,1851,4,18,-359.309278573977,8
Lake Illawarra,1851,4,19,-361.06569736997,8
Lake Illawarra,1851,4,20,-292.334912776406,8
Lake Illawarra,1851,4,21,-244.452507452487,8
Lake Illawarra,1851,4,22,-277.825082718904,8
Lake Illawarra,1851,4,23,-249.187257170477,8
Lake Illawarra,1851,4,24,-220.320331519365,8
Lake Illawarra,1851,4,25,-277.443246786771,8
Lake Illawarra,1851,4,26,-284.774526088758,8
Lake Illawarra,1851,4,27,-318.223507960707,8
Lake Illawarra,1851,4,28,-295.465981348596,8
Lake Illawarra,1851,4,29,-284.850894913854,8
Lake Illawarra,1851,4,30,-255.907602713575,8
Lake Illawarra,1851,5,1,-228.797125217951,8
Lake Illawarra,1851,5,2,-291.571236815464,8
Lake Illawarra,1851,5,3,-180.991051905963,8
Lake Illawarra,1851,5,4,-156.782544416096,8
Lake Illawarra,1851,5,5,-180.380109896828,8
Lake Illawarra,1851,5,6,-179.463701292739,8
Lake Illawarra,1851,5,7,-206.268704967332,8
Lake Illawarra,1851,5,8,-261.711531914423,8
Lake Illawarra,1851,5,9,-296.611493696857,8
Lake Illawarra,1851,5,10,-268.279144131595,8
Lake Illawarra,1851,5,11,-247.125332349046,8
Lake Illawarra,1851,5,12,-242.848754728692,8
Lake Illawarra,1851,5,13,-178.929128848377,8
Lake Illawarra,1851,5,14,-161.364594264329,8
Lake Illawarra,1851,5,15,-193.744431475148,8
Lake Illawarra,1851,5,16,-221.160376191606,8
Lake Illawarra,1851,5,17,-201.533917781846,8
Lake Illawarra,1851,5,18,-190.460626163137,8
Lake Illawarra,1851,5,19,-184.198471721691,8
Lake Illawarra,1851,5,20,-161.746431505123,8
Lake Illawarra,1851,5,21,-171.29237729006,8
Lake Illawarra,1851,5,22,-170.757800677902,8
Lake Illawarra,1851,5,23,-199.395626553494,8
Lake Illawarra,1851,5,24,-256.671276042973,8
Lake Illawarra,1851,5,25,-185.64946870165,8
Lake Illawarra,1851,5,26,-157.546217645922,8
Lake Illawarra,1851,5,27,-196.722763364416,8
Lake Illawarra,1851,5,28,-165.412075964018,8
Lake Illawarra,1851,5,29,-30.3942762074381,8
Lake Illawarra,1851,5,30,-55.8246675448809,8
Lake Illawarra,1851,5,31,-84.9206969401663,8
Lake Illawarra,1851,6,1,-121.424378559209,8
Lake Illawarra,1851,6,2,-67.2797983104751,8
Lake Illawarra,1851,6,3,-45.3623128429139,8
Lake Illawarra,1851,6,4,-105.081720824253,8
Lake Illawarra,1851,6,5,-116.995059078193,8
Lake Illawarra,1851,6,6,-123.63903852731,8
Lake Illawarra,1851,6,7,-100.041466673975,8
Lake Illawarra,1851,6,8,-46.5841958370162,8
Lake Illawarra,1851,6,9,-41.7730395134939,8
Lake Illawarra,1851,6,10,-57.2756506416683,8
Lake Illawarra,1851,6,11,-74.4583426933856,8
Lake Illawarra,1851,6,12,-56.0537671923803,8
Lake Illawarra,1851,6,13,-36.3509462447802,8
Lake Illawarra,1851,6,14,-44.0640660307613,8
Lake Illawarra,1851,6,15,-56.8174645470626,8
Lake Illawarra,1851,6,16,-148.611216686582,8
Lake Illawarra,1851,6,17,-181.525643240542,8
Lake Illawarra,1851,6,18,-102.943435285725,8
Lake Illawarra,1851,6,19,-45.4386798472666,8
Lake Illawarra,1851,6,20,-30.3179123893875,8
Lake Illawarra,1851,6,21,-67.9671063566924,8
Lake Illawarra,1851,6,22,-75.2220177439555,8
Lake Illawarra,1851,6,23,-133.414077900084,8
Lake Illawarra,1851,6,24,-205.505029703394,8
Lake Illawarra,1851,6,25,-226.429736874071,8
