Estuary,Year,Month,Day,displacement,count
Clarence_River,1851,1,1,-119.973392133874,8
Clarence_River,1851,1,2,-64.836035053387,8
Clarence_River,1851,1,3,-141.050816001966,8
Clarence_River,1851,1,4,-92.0992258467543,8
Clarence_River,1851,1,5,-83.4697135019896,8
Clarence_River,1851,1,6,-137.843396243136,8
Clarence_River,1851,1,7,-153.193269152135,8
Clarence_River,1851,1,8,-133.566813672635,8
Clarence_River,1851,1,9,-80.7204814309167,8
Clarence_River,1851,1,10,-105.845401849139,8
Clarence_River,1851,1,11,-148.993037199292,8
Clarence_River,1851,1,12,-140.821727335828,8
Clarence_River,1851,1,13,-139.599849533691,8
Clarence_River,1851,1,14,-86.5244137042694,8
Clarence_River,1851,1,15,-114.322196714139,8
Clarence_River,1851,1,16,-135.857822679468,8
Clarence_River,1851,1,17,-161.517330548964,8
Clarence_River,1851,1,18,-175.110753581303,8
Clarence_River,1851,1,19,-103.554355019197,8
Clarence_River,1851,1,20,-144.334638212756,8
Clarence_River,1851,1,21,-85.9898413737039,8
Clarence_River,1851,1,22,-97.5977058066134,8
Clarence_River,1851,1,23,-114.551298495322,8
Clarence_River,1851,1,24,-83.9279196247781,8
Clarence_River,1851,1,25,-118.140574811901,8
Clarence_River,1851,1,26,-153.346022477794,8
Clarence_River,1851,1,27,-194.8135754535,8
Clarence_River,1851,1,28,-126.311896766242,8
Clarence_River,1851,1,29,-81.71325988427,8
Clarence_River,1851,1,30,-86.0662101419019,8
Clarence_River,1851,1,31,-143.494574024416,8
Clarence_River,1851,2,1,-106.685444060531,8
Clarence_River,1851,2,2,-115.544076322795,8
Clarence_River,1851,2,3,-180.991072446229,8
Clarence_River,1851,2,4,-191.071567432596,8
Clarence_River,1851,2,5,-162.891925446802,8
Clarence_River,1851,2,6,-142.501815656143,8
Clarence_River,1851,2,7,-102.867065863197,8
Clarence_River,1851,2,8,-125.013651092055,8
Clarence_River,1851,2,9,-162.357370854265,8
Clarence_River,1851,2,10,-197.257336207065,8
Clarence_River,1851,2,11,-156.782545383366,8
Clarence_River,1851,2,12,-111.420230051153,8
Clarence_River,1851,2,13,-111.343860130766,8
Clarence_River,1851,2,14,-109.892879167662,8
Clarence_River,1851,2,15,-107.372751623113,8
Clarence_River,1851,2,16,-150.29130102402,8
Clarence_River,1851,2,17,-109.9692450625,8
Clarence_River,1851,2,18,-61.5521937816851,8
Clarence_River,1851,2,19,-103.63074213708,8
Clarence_River,1851,2,20,-176.638103469074,8
Clarence_River,1851,2,21,-163.961091416325,8
Clarence_River,1851,2,22,-122.951726142602,8
Clarence_River,1851,2,23,-110.732940112803,8
Clarence_River,1851,2,24,-56.2828889163992,8
Clarence_River,1851,2,25,-135.78149167748,8
Clarence_River,1851,2,26,-134.788676410962,8
Clarence_River,1851,2,27,-137.690642696996,8
Clarence_River,1851,2,28,-119.591537923179,8
Clarence_River,1851,3,1,-65.6760784738673,8
Clarence_River,1851,3,2,-66.2106510320253,8
Clarence_River,1851,3,3,-86.2189632399683,8
Clarence_River,1851,3,4,-90.5718934551937,8
Clarence_River,1851,3,5,-97.9031757585636,8
Clarence_River,1851,3,6,-131.275787809697,8
Clarence_River,1851,3,7,-112.871212991471,8
Clarence_River,1851,3,8,-88.6627041929441,8
Clarence_River,1851,3,9,-83.2406099854095,8
Clarence_River,1851,3,10,-87.0589869167573,8
Clarence_River,1851,3,11,-99.9650980053492,8
Clarence_River,1851,3,12,-74.4583438882487,8
Clarence_River,1851,3,13,-80.2622768728296,8
Clarence_River,1851,3,14,-81.7132601118628,8
Clarence_River,1851,3,15,-108.747366108173,8
Clarence_River,1851,3,16,-94.7721074139664,8
Clarence_River,1851,3,17,-56.6647079213053,8
Clarence_River,1851,3,18,-93.4738404029369,8
Clarence_River,1851,3,19,-119.362454420557,8
Clarence_River,1851,3,20,-121.958950889775,8
Clarence_River,1851,3,21,-102.943433052469,8
Clarence_River,1851,3,22,-100.728774919336,8
Clarence_River,1851,3,23,-67.5088997502691,8
Clarence_River,1851,3,24,-96.1467418276363,8
Clarence_River,1851,3,25,-72.625542156394,8
Clarence_River,1851,3,26,-112.26027180736,8
Clarence_River,1851,3,27,-72.2436865943653,8
Clarence_River,1851,3,28,-42.0785106034087,8
Clarence_River,1851,3,29,-58.8030007997063,8
Clarence_River,1851,3,30,-64.8360347688955,8
Clarence_River,1851,3,31,-114.933137144348,8
Clarence_River,1851,4,1,-89.1972785433972,8
Clarence_River,1851,4,2,-56.2828692722798,8
Clarence_River,1851,4,3,-79.2694979927395,8
Clarence_River,1851,4,4,-67.4325492179588,8
Clarence_River,1851,4,5,-57.7338549863863,8
Clarence_River,1851,4,6,-61.2467601592646,8
Clarence_River,1851,4,7,-53.533639448687,8
Clarence_River,1851,4,8,-83.6988154254188,8
Clarence_River,1851,4,9,-56.8174444762065,8
Clarence_River,1851,4,10,-45.8968858562581,8
Clarence_River,1851,4,11,-41.4675700451789,8
Clarence_River,1851,4,12,-50.7080412694085,8
Clarence_River,1851,4,13,-29.3251322006377,8
Clarence_River,1851,4,14,-41.0093841212678,8
Clarence_River,1851,4,15,-32.5325684884079,8
Clarence_River,1851,4,16,-43.2240410879865,8
Clarence_River,1851,4,17,-53.3045570271314,8
Clarence_River,1851,4,18,-54.6791895916084,8
Clarence_River,1851,4,19,-31.921628541834,8
Clarence_River,1851,4,20,-26.6522686986184,8
Clarence_River,1851,4,21,-34.5944544483377,8
Clarence_River,1851,4,22,-29.0196622486875,8
Clarence_River,1851,4,23,-30.6233799373868,8
Clarence_River,1851,4,24,-31.0052181596752,8
Clarence_River,1851,4,25,-32.3798336120048,8
Clarence_River,1851,4,26,-44.6750058493142,8
Clarence_River,1851,4,27,-62.621377830626,8
Clarence_River,1851,4,28,-29.8597055126976,8
Clarence_River,1851,4,29,-31.99799624319,8
Clarence_River,1851,4,30,-22.5284221709347,8
Clarence_River,1851,5,1,-51.395348149212,8
Clarence_River,1851,5,2,-39.5583821058138,8
Clarence_River,1851,5,3,-27.7977818150066,8
Clarence_River,1851,5,4,-29.9360726592957,8
Clarence_River,1851,5,5,-44.9041082848276,8
Clarence_River,1851,5,6,-57.9629565115278,8
Clarence_River,1851,5,7,-43.9113309409898,8
Clarence_River,1851,5,8,-30.3942779997329,8
Clarence_River,1851,5,9,-29.6306026931209,8
Clarence_River,1851,5,10,-25.8122249794223,8
Clarence_River,1851,5,11,-27.2632085740694,8
Clarence_River,1851,5,12,-35.5872706252279,8
Clarence_River,1851,5,13,-29.7833377828925,8
Clarence_River,1851,5,14,-23.9794058509291,8
Clarence_River,1851,5,15,-26.2704314578246,8
Clarence_River,1851,5,16,-41.4675703581192,8
Clarence_River,1851,5,17,-40.3220566869732,8
Clarence_River,1851,5,18,-25.201285829424,8
Clarence_River,1851,5,19,-34.6708787990092,8
Clarence_River,1851,5,20,-30.0888085598671,8
Clarence_River,1851,5,21,-47.1951345602775,8
Clarence_River,1851,5,22,-34.1362871870511,8
Clarence_River,1851,5,23,-53.7627423962846,8
Clarence_River,1851,5,24,-34.5944922572219,8
Clarence_River,1851,5,25,-46.2787247471011,8
Clarence_River,1851,5,26,-61.475862310287,8
Clarence_River,1851,5,27,-65.8288133360455,8
Clarence_River,1851,5,28,-100.117835755114,8
Clarence_River,1851,5,29,-105.616297592881,8
Clarence_River,1851,5,30,-45.362314208472,8
Clarence_River,1851,5,31,-29.4014992334391,8
Clarence_River,1851,6,1,-32.6089370859112,8
Clarence_River,1851,6,2,-40.7038934868056,8
Clarence_River,1851,6,3,-26.1176939214286,8
Clarence_River,1851,6,4,-23.1393639098032,8
Clarence_River,1851,6,5,-22.299320489323,8
Clarence_River,1851,6,6,-32.2270975122895,8
Clarence_River,1851,6,7,-74.9929177550667,8
Clarence_River,1851,6,8,-103.401637710128,8
Clarence_River,1851,6,9,-114.704034637712,8
Clarence_River,1851,6,10,-106.532707406058,8
Clarence_River,1851,6,11,-69.5708217552373,8
Clarence_River,1851,6,12,-95.7648835487164,8
Clarence_River,1851,6,13,-156.400706435625,8
Clarence_River,1851,6,14,-179.310966373662,8
Clarence_River,1851,6,15,-127.68649556161,8
Clarence_River,1851,6,16,-105.158092721855,8
Clarence_River,1851,6,17,-119.744271434024,8
Clarence_River,1851,6,18,-150.13856815328,8
Clarence_River,1851,6,19,-151.4368192897,8
Clarence_River,1851,6,20,-162.051903960596,8
Clarence_River,1851,6,21,-126.311897733512,8
Clarence_River,1851,6,22,-105.234460067596,8
Clarence_River,1851,6,23,-42.0785098068333,8
Clarence_River,1851,6,24,-19.320985015466,8
Clarence_River,1851,6,25,-14.204362040092,8
Clarence_River,1851,6,26,-31.9216279870762,8
Clarence_River,1851,6,27,-78.0476179857953,8
Clarence_River,1851,6,28,-123.562668336656,8
Clarence_River,1851,6,29,-131.810360680796,8
Clarence_River,1851,6,30,-132.955872460075,8
Clarence_River,1851,7,1,-123.333562942434,8
Clarence_River,1851,7,2,-70.8690686811863,8
Clarence_River,1851,7,3,-73.3891979184585,8
Clarence_River,1851,7,4,-110.580187043186,8
Clarence_River,1851,7,5,-115.085870484498,8
Clarence_River,1851,7,6,-54.5264179304897,8
Clarence_River,1851,7,7,-110.9620252228,8
Clarence_River,1851,7,8,-170.375964731544,8
Clarence_River,1851,7,9,-255.907600892832,8
Clarence_River,1851,7,10,-313.488719096724,8
Clarence_River,1851,7,11,-383.44138213253,8
Clarence_River,1851,7,12,-277.672346889456,8
Clarence_River,1851,7,13,-319.827242363266,8
Clarence_River,1851,7,14,-270.188329823479,8
Clarence_River,1851,7,15,-283.552649694853,8
Clarence_River,1851,7,16,-370.764373835065,8
Clarence_River,1851,7,17,-365.64774539746,8
Clarence_River,1851,7,18,-220.931269118886,8
Clarence_River,1851,7,19,-161.211862161716,8
Clarence_River,1851,7,20,-154.720620106749,8
Clarence_River,1851,7,21,-203.519476310154,8
Clarence_River,1851,7,22,-137.461578973626,8
Clarence_River,1851,7,23,-104.776253489622,8
Clarence_River,1851,7,24,-131.733992936766,8
Clarence_River,1851,7,25,-110.503818161191,8
Clarence_River,1851,7,26,-82.1714644708054,8
Clarence_River,1851,7,27,-130.970319194856,8
Clarence_River,1851,7,28,-154.796992175045,8
Clarence_River,1851,7,29,-112.183904290924,8
Clarence_River,1851,7,30,-122.875359949049,8
Clarence_River,1851,7,31,-142.807286802956,8
Clarence_River,1851,8,1,-125.777326085726,8
Clarence_River,1851,8,2,-110.962023843018,8
Clarence_River,1851,8,3,-80.7968486913109,8
Clarence_River,1851,8,4,-64.0723594907326,8
Clarence_River,1851,8,5,-90.5718934978672,8
Clarence_River,1851,8,6,-108.289160611266,8
Clarence_River,1851,8,7,-41.2384670691321,8
Clarence_River,1851,8,8,-41.9257760826197,8
Clarence_River,1851,8,9,-53.1518034454301,8
Clarence_River,1851,8,10,-82.3241984226119,8
Clarence_River,1851,8,11,-78.6585572638148,8
Clarence_River,1851,8,12,-81.4077895909303,8
