Estuary,Year,Month,Day,displacement,count
Wallis_Lake,1851,1,1,-150.673140939031,8
Wallis_Lake,1851,1,2,-94.1611649496455,8
Wallis_Lake,1851,1,3,-139.217993388455,8
Wallis_Lake,1851,1,4,-105.463543755138,8
Wallis_Lake,1851,1,5,-87.822662550534,8
Wallis_Lake,1851,1,6,-140.516260285688,8
Wallis_Lake,1851,1,7,-141.738139183117,8
Wallis_Lake,1851,1,8,-133.261342724965,8
Wallis_Lake,1851,1,9,-87.9753972277931,8
Wallis_Lake,1851,1,10,-103.019802090934,8
Wallis_Lake,1851,1,11,-119.209698164638,8
Wallis_Lake,1851,1,12,-147.542073049621,8
Wallis_Lake,1851,1,13,-140.745362095321,8
Wallis_Lake,1851,1,14,-104.088946467573,8
Wallis_Lake,1851,1,15,-122.111685467462,8
Wallis_Lake,1851,1,16,-142.119959866521,8
Wallis_Lake,1851,1,17,-175.187119689508,8
Wallis_Lake,1851,1,18,-182.212933818998,8
Wallis_Lake,1851,1,19,-125.319101499457,8
Wallis_Lake,1851,1,20,-158.69173141664,8
Wallis_Lake,1851,1,21,-108.212792781888,8
Wallis_Lake,1851,1,22,-109.205571974919,8
Wallis_Lake,1851,1,23,-123.104461331945,8
Wallis_Lake,1851,1,24,-111.802067476867,8
Wallis_Lake,1851,1,25,-130.130272716095,8
Wallis_Lake,1851,1,26,-140.745381696767,8
Wallis_Lake,1851,1,27,-193.43895981625,8
Wallis_Lake,1851,1,28,-156.171602378512,8
Wallis_Lake,1851,1,29,-95.6885185358028,8
Wallis_Lake,1851,1,30,-62.3922743709438,8
Wallis_Lake,1851,1,31,-131.428503923904,8
Wallis_Lake,1851,2,1,-92.7101835029074,8
Wallis_Lake,1851,2,2,-82.7060377970894,8
Wallis_Lake,1851,2,3,-160.906408980524,8
Wallis_Lake,1851,2,4,-162.586475551484,8
Wallis_Lake,1851,2,5,-173.96522099149,8
Wallis_Lake,1851,2,6,-156.629809269426,8
Wallis_Lake,1851,2,7,-122.111684756234,8
Wallis_Lake,1851,2,8,-146.778394642055,8
Wallis_Lake,1851,2,9,-164.495667274583,8
Wallis_Lake,1851,2,10,-201.839387193263,8
Wallis_Lake,1851,2,11,-188.704173683383,8
Wallis_Lake,1851,2,12,-138.530704460048,8
Wallis_Lake,1851,2,13,-117.376898424222,8
Wallis_Lake,1851,2,14,-131.352153989025,8
Wallis_Lake,1851,2,15,-109.281938438738,8
Wallis_Lake,1851,2,16,-138.530704972132,8
Wallis_Lake,1851,2,17,-136.010572705028,8
Wallis_Lake,1851,2,18,-77.0548046964914,8
Wallis_Lake,1851,2,19,-80.7204819145517,8
Wallis_Lake,1851,2,20,-159.302671263642,8
Wallis_Lake,1851,2,21,-176.332631127398,8
Wallis_Lake,1851,2,22,-143.952798582235,8
Wallis_Lake,1851,2,23,-121.348028567432,8
Wallis_Lake,1851,2,24,-62.3159252895392,8
Wallis_Lake,1851,2,25,-108.976488458072,8
Wallis_Lake,1851,2,26,-133.261324545976,8
Wallis_Lake,1851,2,27,-145.785602021037,8
Wallis_Lake,1851,2,28,-139.217994128132,8
Wallis_Lake,1851,3,1,-91.3355687475808,8
Wallis_Lake,1851,3,2,-73.6946683967174,8
Wallis_Lake,1851,3,3,-88.8154588272629,8
Wallis_Lake,1851,3,4,-97.9795433318984,8
Wallis_Lake,1851,3,5,-93.8556978852813,8
Wallis_Lake,1851,3,6,-107.907323541167,8
Wallis_Lake,1851,3,7,-133.41407869666,8
Wallis_Lake,1851,3,8,-102.714330944121,8
Wallis_Lake,1851,3,9,-109.892879423705,8
Wallis_Lake,1851,3,10,-88.586337046346,8
Wallis_Lake,1851,3,11,-96.070354908898,8
Wallis_Lake,1851,3,12,-87.2880890962284,8
Wallis_Lake,1851,3,13,-86.7535164100493,8
Wallis_Lake,1851,3,14,-100.19420036974,8
Wallis_Lake,1851,3,15,-114.551298097035,8
Wallis_Lake,1851,3,16,-119.286085481664,8
Wallis_Lake,1851,3,17,-81.0259513544174,8
Wallis_Lake,1851,3,18,-93.5502087159487,8
Wallis_Lake,1851,3,19,-125.395488731136,8
Wallis_Lake,1851,3,20,-134.17775568177,8
Wallis_Lake,1851,3,21,-117.529632888113,8
Wallis_Lake,1851,3,22,-118.980615302121,8
Wallis_Lake,1851,3,23,-90.9537317059312,8
Wallis_Lake,1851,3,24,-86.8299033430121,8
Wallis_Lake,1851,3,25,-77.8185334447801,8
Wallis_Lake,1851,3,26,-107.067280689669,8
Wallis_Lake,1851,3,27,-76.9784724569664,8
Wallis_Lake,1851,3,28,-28.2559868140544,8
Wallis_Lake,1851,3,29,-68.0434706726028,8
Wallis_Lake,1851,3,30,-85.0734311053415,8
Wallis_Lake,1851,3,31,-119.667922722458,8
Wallis_Lake,1851,4,1,-113.863990506003,8
Wallis_Lake,1851,4,2,-85.7607385114535,8
Wallis_Lake,1851,4,3,-88.8154390835719,8
Wallis_Lake,1851,4,4,-86.6008006656814,8
Wallis_Lake,1851,4,5,-76.2911651219771,8
Wallis_Lake,1851,4,6,-79.7277039875067,8
Wallis_Lake,1851,4,7,-72.5491560769047,8
Wallis_Lake,1851,4,8,-93.1683904649445,8
Wallis_Lake,1851,4,9,-76.9784728979279,8
Wallis_Lake,1851,4,10,-56.6647082484699,8
Wallis_Lake,1851,4,11,-40.1693214122823,8
Wallis_Lake,1851,4,12,-59.032102609339,8
Wallis_Lake,1851,4,13,-28.8669274149581,8
Wallis_Lake,1851,4,14,-32.0743825360477,8
Wallis_Lake,1851,4,15,-23.3684643823272,8
Wallis_Lake,1851,4,16,-48.6461378417175,8
Wallis_Lake,1851,4,17,-55.8246846997019,8
Wallis_Lake,1851,4,18,-64.5306030525664,8
Wallis_Lake,1851,4,19,-37.267355759241,8
Wallis_Lake,1851,4,20,-30.0888080335583,8
Wallis_Lake,1851,4,21,-35.6636367761066,8
Wallis_Lake,1851,4,22,-27.645046469193,8
Wallis_Lake,1851,4,23,-26.4231657510207,8
Wallis_Lake,1851,4,24,-17.1063268681088,8
