Estuary,Year,Month,Day,displacement,count
Sydney,1851,1,1,146.778394115745,8
Sydney,1851,1,2,95.6885188771922,8
Sydney,1851,1,3,112.642094226161,8
Sydney,1851,1,4,99.0486712364956,8
Sydney,1851,1,5,75.3747547398184,8
Sydney,1851,1,6,114.93313528093,8
Sydney,1851,1,7,107.449118115382,8
Sydney,1851,1,8,108.747365055556,8
Sydney,1851,1,9,79.1931323254959,8
Sydney,1851,1,10,74.5347114046855,8
Sydney,1851,1,11,81.7132425303053,8
Sydney,1851,1,12,109.74014348046,8
Sydney,1851,1,13,109.205570893853,8
Sydney,1851,1,14,100.27056939398,8
Sydney,1851,1,15,90.2664227208925,8
Sydney,1851,1,16,120.813418171941,8
Sydney,1851,1,17,162.968313418158,8
Sydney,1851,1,18,172.056051800097,8
Sydney,1851,1,19,124.097220724387,8
Sydney,1851,1,20,133.032243162814,8
Sydney,1851,1,21,120.43159999206,8
Sydney,1851,1,22,113.787623814591,8
Sydney,1851,1,23,117.605998896746,8
Sydney,1851,1,24,117.758734911114,8
Sydney,1851,1,25,129.748438092621,8
Sydney,1851,1,26,129.519355045184,8
Sydney,1851,1,27,159.608142012167,8
Sydney,1851,1,28,151.89502211239,8
Sydney,1851,1,29,92.4810823476043,8
Sydney,1851,1,30,54.4500522632459,8
Sydney,1851,1,31,93.0156341948009,8
Sydney,1851,2,1,91.94651129725,8
Sydney,1851,2,2,62.3159063850971,8
Sydney,1851,2,3,130.512131421752,8
Sydney,1851,2,4,115.467707952884,8
Sydney,1851,2,5,159.684491719453,8
Sydney,1851,2,6,149.374892192338,8
Sydney,1851,2,7,126.846470604611,8
Sydney,1851,2,8,150.825875744312,8
Sydney,1851,2,9,169.917759974313,8
Sydney,1851,2,10,200.617510116579,8
Sydney,1851,2,11,230.477211376133,8
Sydney,1851,2,12,160.142716504866,8
Sydney,1851,2,13,119.59155623019,8
Sydney,1851,2,14,137.385188072011,8
Sydney,1851,2,15,125.242754608634,8
Sydney,1851,2,16,138.530701330645,8
Sydney,1851,2,17,148.382115673525,8
Sydney,1851,2,18,100.117795456931,8
